disease,scenario,replication,cumulative_attack_rate,peak_incidence,peak_timing,epidemic_duration,hospital_days,total_infections,R_eff_final
ebola,patient_ai,107,0.0223,17.0,23.0,229.0,1219.8,223.0,1.7598600000000002
ebola,patient_ai,108,0.0465,41.0,81.0,191.0,2679.0,465.0,1.7163
ebola,patient_ai,109,0.01,16.0,18.0,108.0,600.4000000000001,100.0,1.782
ebola,patient_ai,110,0.0263,22.0,21.0,162.0,1433.36,263.0,1.7526600000000003
ebola,patient_ai,111,0.038,25.0,35.0,323.0,2086.96,380.0,1.7316
ebola,patient_ai,112,0.0426,42.0,103.0,252.0,2435.8,426.0,1.72332
ebola,patient_ai,113,0.0031,9.0,9.0,54.0,201.40000000000003,31.0,1.7944200000000001
ebola,patient_ai,114,0.0055,12.0,11.0,80.0,342.76,55.0,1.7901
ebola,patient_ai,115,0.0137,22.0,21.0,111.0,811.6800000000001,137.0,1.7753400000000001
ebola,patient_ai,116,0.0029,9.0,9.0,52.0,164.91999999999996,29.0,1.7947799999999998
ebola,patient_ai,117,0.005,11.0,3.0,64.0,281.2,50.0,1.791
ebola,patient_ai,118,0.0092,20.0,16.0,105.0,534.28,92.0,1.7834400000000001
ebola,patient_ai,119,0.007,11.0,7.0,121.0,389.88,70.0,1.7874
ebola,patient_ai,120,0.0174,16.0,26.0,160.0,956.08,174.0,1.76868
ebola,patient_ai,121,0.0127,19.0,20.0,135.0,649.8,127.0,1.7771400000000002
ebola,patient_ai,122,0.0326,36.0,26.0,167.0,1852.8799999999999,326.0,1.74132
ebola,patient_ai,123,0.0049,15.0,19.0,50.0,264.48,49.0,1.79118
ebola,patient_ai,124,0.019,32.0,30.0,134.0,1076.16,190.0,1.7658
ebola,patient_ai,125,0.0422,32.0,92.0,276.0,2402.36,422.0,1.7240400000000002
ebola,patient_ai,126,0.0132,17.0,19.0,158.0,788.88,132.0,1.77624
ebola,patient_ai,127,0.0081,16.0,41.0,94.0,437.76,81.0,1.78542
ebola,patient_ai,128,0.0065,15.0,28.0,74.0,328.32,65.0,1.7883
ebola,patient_ai,129,0.0173,34.0,15.0,130.0,1032.84,173.0,1.7688600000000003
ebola,patient_ai,130,0.0052,17.0,17.0,56.0,275.12,52.0,1.7906400000000002
ebola,patient_ai,131,0.0035,10.0,5.0,52.0,188.48000000000005,35.0,1.7937
ebola,patient_ai,132,0.0619,33.0,44.0,324.0,3663.2,619.0,1.68858
ebola,patient_ai,133,0.0086,16.0,17.0,105.0,503.88,86.0,1.78452
ebola,patient_ai,134,0.0033,10.0,2.0,51.0,199.11999999999995,33.0,1.7940600000000002
ebola,patient_ai,135,0.0189,21.0,13.0,284.0,1079.2,189.0,1.7659799999999999
ebola,patient_ai,136,0.0124,24.0,18.0,102.0,686.28,124.0,1.77768
ebola,patient_ai,137,0.0046,12.0,14.0,48.0,213.56,46.0,1.79172
ebola,patient_ai,138,0.0053,11.0,3.0,86.0,317.68,53.0,1.7904600000000002
ebola,patient_ai,139,0.0046,11.0,29.0,76.0,282.71999999999997,46.0,1.79172
ebola,patient_ai,140,0.0042,9.0,9.0,61.0,215.84000000000003,42.0,1.7924400000000003
ebola,patient_ai,141,0.0089,16.0,34.0,101.0,525.16,89.0,1.78398
ebola,patient_ai,142,0.0073,22.0,14.0,54.0,422.56000000000006,73.0,1.7868600000000001
ebola,patient_ai,143,0.027,28.0,60.0,143.0,1557.24,270.0,1.7514
ebola,patient_ai,144,0.0049,15.0,15.0,54.0,243.96000000000004,49.0,1.79118
ebola,patient_ai,145,0.0205,22.0,44.0,208.0,1172.6799999999998,205.0,1.7631
ebola,patient_ai,146,0.0095,19.0,26.0,78.0,524.4,95.0,1.7829
ebola,patient_ai,147,0.0068,15.0,21.0,75.0,389.12,68.0,1.7877600000000002
ebola,patient_ai,148,0.0304,37.0,45.0,149.0,1717.6,304.0,1.74528
ebola,patient_ai,149,0.013,21.0,21.0,140.0,783.56,130.0,1.7766
ebola,patient_ai,150,0.0128,26.0,22.0,183.0,762.28,128.0,1.7769600000000003
ebola,patient_ai,151,0.0207,27.0,39.0,170.0,1173.44,207.0,1.7627400000000002
ebola,patient_ai,152,0.0057,17.0,16.0,59.0,337.44,57.0,1.78974
ebola,patient_ai,153,0.0046,11.0,16.0,64.0,222.68,46.0,1.79172
ebola,patient_ai,154,0.0046,9.0,2.0,74.0,241.67999999999998,46.0,1.79172
ebola,patient_ai,155,0.0253,28.0,28.0,200.0,1438.6799999999998,253.0,1.7544600000000001
ebola,patient_ai,156,0.0045,12.0,23.0,52.0,228.75999999999996,45.0,1.7919
ebola,patient_ai,157,0.0095,20.0,33.0,113.0,543.4000000000001,95.0,1.7829
ebola,patient_ai,158,0.0346,27.0,73.0,262.0,1960.04,346.0,1.7377200000000002
ebola,patient_ai,159,0.0048,11.0,27.0,59.0,280.43999999999994,48.0,1.7913600000000003
ebola,patient_ai,160,0.0049,16.0,16.0,65.0,272.84000000000003,49.0,1.79118
ebola,patient_ai,161,0.0236,28.0,60.0,141.0,1349.0,236.0,1.75752
ebola,patient_ai,162,0.005,11.0,18.0,79.0,291.08000000000004,50.0,1.791
ebola,patient_ai,163,0.0067,15.0,32.0,84.0,363.2799999999999,67.0,1.78794
ebola,patient_ai,164,0.023,27.0,61.0,148.0,1272.24,230.0,1.7586
ebola,patient_ai,165,0.0051,11.0,4.0,68.0,297.1599999999999,51.0,1.79082
ebola,patient_ai,166,0.0073,15.0,23.0,118.0,465.12,73.0,1.7868600000000001
ebola,patient_ai,167,0.0302,18.0,143.0,319.0,1694.8000000000002,302.0,1.74564
ebola,patient_ai,168,0.0102,15.0,74.0,113.0,573.04,102.0,1.7816400000000001
ebola,patient_ai,169,0.0594,26.0,202.0,338.0,3288.5200000000004,594.0,1.69308
ebola,patient_ai,170,0.0119,21.0,17.0,96.0,698.44,119.0,1.7785799999999998
ebola,patient_ai,171,0.0052,12.0,18.0,77.0,286.52,52.0,1.7906400000000002
ebola,patient_ai,172,0.0044,17.0,15.0,55.0,243.96000000000004,44.0,1.79208
ebola,patient_ai,173,0.0322,20.0,141.0,308.0,1817.92,322.0,1.7420400000000003
ebola,patient_ai,174,0.0263,28.0,14.0,153.0,1530.6400000000003,263.0,1.7526600000000003
ebola,patient_ai,175,0.0045,10.0,2.0,108.0,259.15999999999997,45.0,1.7919
ebola,patient_ai,176,0.0114,16.0,36.0,139.0,659.6800000000001,114.0,1.77948
ebola,patient_ai,177,0.0074,18.0,16.0,69.0,431.6799999999999,74.0,1.7866799999999998
ebola,patient_ai,178,0.0331,18.0,19.0,344.0,1801.2,331.0,1.74042
ebola,patient_ai,179,0.0087,13.0,81.0,144.0,519.08,87.0,1.78434
ebola,patient_ai,180,0.004,10.0,8.0,54.0,199.88000000000002,40.0,1.7928
ebola,patient_ai,181,0.0041,11.0,4.0,66.0,208.24,41.0,1.79262
ebola,patient_ai,182,0.0096,18.0,17.0,133.0,534.2800000000001,96.0,1.78272
ebola,patient_ai,183,0.0234,29.0,67.0,155.0,1414.3600000000001,234.0,1.7578799999999999
ebola,patient_ai,184,0.01,14.0,19.0,184.0,566.2,100.0,1.782
ebola,patient_ai,185,0.0322,42.0,65.0,174.0,1822.48,322.0,1.7420400000000003
ebola,patient_ai,186,0.003,10.0,5.0,85.0,183.92,30.0,1.7946
ebola,patient_ai,187,0.0122,14.0,16.0,127.0,662.72,122.0,1.77804
ebola,patient_ai,188,0.057,58.0,99.0,198.0,3306.0,570.0,1.6974
ebola,patient_ai,189,0.0135,25.0,42.0,89.0,752.4,135.0,1.7757
ebola,patient_ai,190,0.0125,26.0,14.0,130.0,699.2,125.0,1.7775
ebola,patient_ai,191,0.008,17.0,26.0,77.0,503.1199999999999,80.0,1.7856
ebola,patient_ai,192,0.0091,20.0,32.0,81.0,536.56,91.0,1.78362
ebola,patient_ai,193,0.0039,13.0,8.0,50.0,241.67999999999998,39.0,1.79298
ebola,patient_ai,194,0.008,15.0,47.0,105.0,436.24,80.0,1.7856
ebola,patient_ai,195,0.0308,26.0,19.0,246.0,1791.3200000000002,308.0,1.74456
ebola,patient_ai,196,0.0203,14.0,72.0,258.0,1111.88,203.0,1.7634600000000002
ebola,patient_ai,197,0.0075,16.0,26.0,127.0,466.64,75.0,1.7865
ebola,patient_ai,198,0.0205,23.0,33.0,154.0,1237.2799999999997,205.0,1.7631
ebola,patient_ai,199,0.008,20.0,28.0,89.0,432.43999999999994,80.0,1.7856
ebola,system_ai,0,0.0128,17.0,19.0,102.0,661.9600000000002,128.0,1.7769600000000003
ebola,system_ai,1,0.0091,27.0,18.0,79.0,478.03999999999996,91.0,1.78362
ebola,system_ai,2,0.0073,17.0,13.0,71.0,361.76,73.0,1.7868600000000001
ebola,system_ai,3,0.006,11.0,24.0,67.0,335.15999999999997,60.0,1.7892
ebola,system_ai,4,0.0342,33.0,52.0,151.0,1664.3999999999996,342.0,1.7384400000000002
ebola,system_ai,5,0.009,20.0,8.0,73.0,499.32,90.0,1.7838
ebola,system_ai,6,0.0021,11.0,3.0,28.0,128.43999999999997,21.0,1.7962200000000001
ebola,system_ai,7,0.0178,24.0,14.0,159.0,915.04,178.0,1.7679600000000002
ebola,system_ai,8,0.0079,21.0,13.0,70.0,416.48,79.0,1.78578
ebola,system_ai,9,0.0044,9.0,24.0,66.0,230.27999999999997,44.0,1.79208
ebola,system_ai,10,0.0167,18.0,14.0,165.0,842.84,167.0,1.76994
ebola,system_ai,11,0.0047,18.0,19.0,55.0,262.96,47.0,1.7915400000000001
ebola,system_ai,12,0.0098,19.0,28.0,108.0,493.23999999999995,98.0,1.7823600000000002
ebola,system_ai,13,0.0084,17.0,49.0,117.0,434.72,84.0,1.78488
ebola,system_ai,14,0.0058,13.0,8.0,77.0,332.1199999999999,58.0,1.7895600000000003
ebola,system_ai,15,0.0107,24.0,18.0,80.0,561.6400000000001,107.0,1.7807400000000002
ebola,system_ai,16,0.0132,22.0,21.0,96.0,654.3600000000001,132.0,1.77624
ebola,system_ai,17,0.0068,16.0,9.0,71.0,349.6,68.0,1.7877600000000002
ebola,system_ai,18,0.0115,16.0,16.0,105.0,578.36,115.0,1.7793
ebola,system_ai,19,0.0121,24.0,21.0,74.0,646.76,121.0,1.7782200000000001
ebola,system_ai,20,0.0141,17.0,15.0,108.0,707.56,141.0,1.77462
ebola,system_ai,21,0.0089,15.0,27.0,122.0,477.28,89.0,1.78398
ebola,system_ai,22,0.0179,27.0,19.0,186.0,848.9200000000001,179.0,1.76778
ebola,system_ai,23,0.0165,22.0,14.0,121.0,856.5200000000001,165.0,1.7703
ebola,system_ai,24,0.0058,17.0,13.0,67.0,305.52,58.0,1.7895600000000003
ebola,system_ai,25,0.0163,21.0,15.0,152.0,836.76,163.0,1.7706600000000001
ebola,system_ai,26,0.0143,25.0,22.0,100.0,738.72,143.0,1.7742600000000002
ebola,system_ai,27,0.0239,34.0,20.0,125.0,1182.56,239.0,1.75698
ebola,system_ai,28,0.0333,31.0,40.0,242.0,1619.5600000000002,333.0,1.7400600000000002
ebola,system_ai,29,0.0158,31.0,13.0,69.0,840.56,158.0,1.7715600000000002
ebola,system_ai,30,0.0077,12.0,16.0,94.0,383.03999999999996,77.0,1.78614
ebola,system_ai,31,0.0097,13.0,36.0,143.0,492.47999999999996,97.0,1.7825400000000002
ebola,system_ai,32,0.0253,30.0,22.0,164.0,1265.4,253.0,1.7544600000000001
ebola,system_ai,33,0.0067,13.0,21.0,62.0,340.48,67.0,1.78794
ebola,system_ai,34,0.0128,21.0,50.0,100.0,644.4799999999999,128.0,1.7769600000000003
ebola,system_ai,35,0.006,21.0,13.0,55.0,300.2,60.0,1.7892
ebola,system_ai,36,0.0069,18.0,8.0,71.0,362.52,69.0,1.78758
ebola,system_ai,37,0.0153,31.0,22.0,100.0,778.24,153.0,1.7724600000000001
ebola,system_ai,38,0.0126,28.0,23.0,86.0,708.3200000000002,126.0,1.77732
ebola,system_ai,39,0.0043,10.0,3.0,139.0,217.36,43.0,1.7922600000000002
ebola,system_ai,40,0.0144,18.0,14.0,114.0,710.6,144.0,1.7740799999999999
ebola,system_ai,41,0.0086,23.0,13.0,85.0,448.3999999999999,86.0,1.78452
ebola,system_ai,42,0.0091,14.0,24.0,135.0,447.64,91.0,1.78362
ebola,system_ai,43,0.0171,26.0,16.0,102.0,812.44,171.0,1.76922
ebola,system_ai,44,0.0191,32.0,35.0,90.0,987.24,191.0,1.76562
ebola,system_ai,45,0.0354,25.0,117.0,264.0,1659.08,354.0,1.7362799999999998
ebola,system_ai,46,0.0069,20.0,11.0,60.0,406.59999999999997,69.0,1.78758
ebola,system_ai,47,0.0125,31.0,19.0,86.0,663.48,125.0,1.7775
ebola,system_ai,48,0.0193,33.0,21.0,138.0,958.3599999999999,193.0,1.7652600000000003
ebola,system_ai,49,0.0173,21.0,46.0,130.0,865.64,173.0,1.7688600000000003
ebola,system_ai,50,0.0124,16.0,62.0,131.0,624.72,124.0,1.77768
ebola,system_ai,51,0.0363,33.0,31.0,163.0,1768.5200000000002,363.0,1.7346600000000003
ebola,system_ai,52,0.0085,21.0,15.0,65.0,451.44,85.0,1.7847
ebola,system_ai,53,0.0289,23.0,34.0,269.0,1427.2800000000002,289.0,1.7479799999999999
ebola,system_ai,54,0.025,46.0,27.0,115.0,1276.04,250.0,1.755
ebola,system_ai,55,0.0089,22.0,15.0,63.0,439.28,89.0,1.78398
ebola,system_ai,56,0.0111,21.0,16.0,110.0,554.0400000000001,111.0,1.7800200000000002
ebola,system_ai,57,0.0167,18.0,27.0,176.0,878.5600000000001,167.0,1.76994
ebola,system_ai,58,0.0205,20.0,14.0,208.0,1010.8,205.0,1.7631
ebola,system_ai,59,0.0131,26.0,33.0,115.0,690.0799999999999,131.0,1.77642
ebola,system_ai,60,0.019,17.0,17.0,239.0,932.5200000000001,190.0,1.7658
ebola,system_ai,61,0.0109,24.0,25.0,110.0,578.36,109.0,1.7803799999999999
ebola,system_ai,62,0.0059,12.0,20.0,74.0,302.47999999999996,59.0,1.78938
ebola,system_ai,63,0.0142,18.0,13.0,135.0,726.56,142.0,1.7744400000000002
ebola,system_ai,64,0.0068,25.0,18.0,46.0,365.56,68.0,1.7877600000000002
ebola,system_ai,65,0.0067,15.0,22.0,67.0,350.36,67.0,1.78794
ebola,system_ai,66,0.0093,24.0,17.0,82.0,567.72,93.0,1.7832600000000003
ebola,system_ai,67,0.0267,22.0,54.0,141.0,1273.0,267.0,1.75194
ebola,system_ai,68,0.0096,22.0,15.0,65.0,510.72,96.0,1.78272
ebola,system_ai,69,0.0053,12.0,11.0,61.0,285.76,53.0,1.7904600000000002
ebola,system_ai,70,0.0074,15.0,34.0,64.0,390.64,74.0,1.7866799999999998
ebola,system_ai,71,0.0098,16.0,27.0,107.0,486.40000000000003,98.0,1.7823600000000002
ebola,system_ai,72,0.0068,15.0,14.0,97.0,337.43999999999994,68.0,1.7877600000000002
ebola,system_ai,73,0.0063,14.0,8.0,98.0,313.11999999999995,63.0,1.7886600000000001
ebola,system_ai,74,0.0203,26.0,26.0,172.0,1047.28,203.0,1.7634600000000002
ebola,system_ai,75,0.0142,23.0,21.0,113.0,734.16,142.0,1.7744400000000002
ebola,system_ai,76,0.0283,23.0,90.0,204.0,1314.8000000000002,283.0,1.7490600000000003
ebola,system_ai,77,0.0322,28.0,19.0,165.0,1501.76,322.0,1.7420400000000003
ebola,system_ai,78,0.016,27.0,39.0,111.0,777.48,160.0,1.7712
ebola,system_ai,79,0.0135,21.0,27.0,132.0,663.48,135.0,1.7757
ebola,system_ai,80,0.0049,12.0,18.0,68.0,263.71999999999997,49.0,1.79118
ebola,system_ai,81,0.0055,17.0,15.0,78.0,290.32,55.0,1.7901
ebola,system_ai,82,0.0082,22.0,14.0,90.0,442.32000000000005,82.0,1.7852400000000002
ebola,system_ai,83,0.0068,21.0,19.0,50.0,369.36,68.0,1.7877600000000002
ebola,system_ai,84,0.0103,28.0,14.0,83.0,537.3199999999999,103.0,1.7814600000000003
ebola,system_ai,85,0.019,24.0,33.0,104.0,965.96,190.0,1.7658
ebola,system_ai,86,0.0118,20.0,13.0,83.0,595.84,118.0,1.7787600000000001
ebola,system_ai,87,0.0229,20.0,30.0,207.0,1067.8,229.0,1.75878
ebola,system_ai,88,0.0036,11.0,17.0,58.0,183.92,36.0,1.79352
ebola,system_ai,89,0.0103,13.0,18.0,86.0,522.12,103.0,1.7814600000000003
ebola,system_ai,90,0.0056,15.0,14.0,110.0,301.72,56.0,1.7899200000000002
ebola,system_ai,91,0.0165,33.0,41.0,82.0,905.1600000000001,165.0,1.7703
ebola,system_ai,92,0.0264,32.0,37.0,173.0,1273.0,264.0,1.75248
ebola,system_ai,93,0.0093,14.0,34.0,110.0,452.96000000000004,93.0,1.7832600000000003
ebola,system_ai,94,0.0151,25.0,18.0,119.0,832.2,151.0,1.77282
ebola,system_ai,95,0.0107,22.0,23.0,87.0,548.72,107.0,1.7807400000000002
ebola,system_ai,96,0.0107,23.0,18.0,75.0,585.2,107.0,1.7807400000000002
ebola,system_ai,97,0.0138,21.0,19.0,101.0,694.6400000000001,138.0,1.7751600000000003
ebola,system_ai,98,0.0096,19.0,13.0,91.0,492.48,96.0,1.78272
ebola,system_ai,99,0.0199,20.0,29.0,139.0,981.1600000000001,199.0,1.7641799999999999
ebola,system_ai,100,0.0088,17.0,30.0,67.0,455.99999999999994,88.0,1.7841600000000002
ebola,system_ai,101,0.0164,33.0,24.0,97.0,866.4000000000001,164.0,1.7704799999999998
ebola,system_ai,102,0.0116,17.0,19.0,148.0,599.64,116.0,1.77912
ebola,system_ai,103,0.0125,27.0,23.0,104.0,693.8800000000001,125.0,1.7775
ebola,system_ai,104,0.0165,29.0,17.0,120.0,807.1200000000001,165.0,1.7703
ebola,system_ai,105,0.0114,18.0,20.0,146.0,545.6800000000001,114.0,1.77948
ebola,system_ai,106,0.0063,13.0,29.0,72.0,349.6,63.0,1.7886600000000001
ebola,system_ai,107,0.0035,10.0,25.0,74.0,177.83999999999997,35.0,1.7937
ebola,system_ai,108,0.0156,20.0,42.0,140.0,790.4,156.0,1.7719200000000002
ebola,system_ai,109,0.0129,24.0,19.0,112.0,696.1600000000001,129.0,1.77678
ebola,system_ai,110,0.0146,28.0,21.0,107.0,703.76,146.0,1.77372
ebola,system_ai,111,0.0062,17.0,17.0,44.0,335.9200000000001,62.0,1.7888400000000002
ebola,system_ai,112,0.0069,15.0,13.0,69.0,405.0799999999999,69.0,1.78758
ebola,system_ai,113,0.0313,31.0,69.0,206.0,1509.3600000000001,313.0,1.7436600000000002
ebola,system_ai,114,0.008,13.0,8.0,110.0,457.52,80.0,1.7856
ebola,system_ai,115,0.0206,17.0,105.0,175.0,964.44,206.0,1.76292
ebola,system_ai,116,0.0084,21.0,15.0,84.0,497.79999999999995,84.0,1.78488
ebola,system_ai,117,0.0197,28.0,22.0,102.0,978.88,197.0,1.7645400000000002
ebola,system_ai,118,0.0063,16.0,15.0,101.0,333.63999999999993,63.0,1.7886600000000001
ebola,system_ai,119,0.0066,23.0,12.0,59.0,366.31999999999994,66.0,1.7881200000000002
ebola,system_ai,120,0.0122,25.0,13.0,127.0,634.6,122.0,1.77804
ebola,system_ai,121,0.0115,34.0,16.0,78.0,601.9200000000001,115.0,1.7793
ebola,system_ai,122,0.0081,16.0,17.0,99.0,468.91999999999996,81.0,1.78542
ebola,system_ai,123,0.0094,21.0,15.0,102.0,488.68,94.0,1.78308
ebola,system_ai,124,0.0152,26.0,28.0,175.0,747.0799999999999,152.0,1.7726400000000002
ebola,system_ai,125,0.0112,23.0,23.0,121.0,576.84,112.0,1.77984
ebola,system_ai,126,0.0181,34.0,24.0,73.0,933.2799999999999,181.0,1.76742
ebola,system_ai,127,0.0178,29.0,31.0,111.0,935.5600000000001,178.0,1.7679600000000002
ebola,system_ai,128,0.0042,12.0,24.0,75.0,247.75999999999996,42.0,1.7924400000000003
ebola,system_ai,129,0.008,18.0,18.0,77.0,456.76,80.0,1.7856
ebola,system_ai,130,0.0058,21.0,12.0,58.0,341.24,58.0,1.7895600000000003
ebola,system_ai,131,0.0069,16.0,13.0,72.0,383.8,69.0,1.78758
ebola,system_ai,132,0.0061,15.0,14.0,63.0,322.24,61.0,1.78902
ebola,system_ai,133,0.0117,19.0,20.0,101.0,601.1600000000001,117.0,1.7789400000000002
ebola,system_ai,134,0.0041,9.0,4.0,67.0,230.28000000000003,41.0,1.79262
ebola,system_ai,135,0.0082,16.0,10.0,71.0,433.20000000000005,82.0,1.7852400000000002
ebola,system_ai,136,0.0273,34.0,45.0,124.0,1357.3600000000001,273.0,1.7508600000000003
ebola,system_ai,137,0.0098,22.0,14.0,105.0,499.32,98.0,1.7823600000000002
ebola,system_ai,138,0.012,28.0,27.0,89.0,665.76,120.0,1.7784
ebola,system_ai,139,0.0106,17.0,32.0,116.0,525.9200000000001,106.0,1.78092
ebola,system_ai,140,0.0093,26.0,23.0,77.0,513.76,93.0,1.7832600000000003
ebola,system_ai,141,0.0069,21.0,14.0,55.0,413.44000000000005,69.0,1.78758
ebola,system_ai,142,0.0068,16.0,31.0,60.0,379.9999999999999,68.0,1.7877600000000002
ebola,system_ai,143,0.0101,14.0,16.0,180.0,528.96,101.0,1.7818200000000002
ebola,system_ai,144,0.0042,15.0,8.0,52.0,244.72,42.0,1.7924400000000003
ebola,system_ai,145,0.0059,15.0,15.0,48.0,313.12,59.0,1.78938
ebola,system_ai,146,0.0069,16.0,24.0,63.0,349.6,69.0,1.78758
ebola,system_ai,147,0.0188,27.0,21.0,135.0,915.8,188.0,1.7661600000000002
ebola,system_ai,148,0.0134,23.0,25.0,118.0,684.0,134.0,1.77588
ebola,system_ai,149,0.0041,13.0,17.0,60.0,234.83999999999997,41.0,1.79262
ebola,system_ai,150,0.0141,20.0,14.0,149.0,738.72,141.0,1.77462
ebola,system_ai,151,0.0092,18.0,17.0,117.0,481.08,92.0,1.7834400000000001
ebola,system_ai,152,0.0084,20.0,21.0,87.0,447.64000000000004,84.0,1.78488
ebola,system_ai,153,0.0302,24.0,63.0,159.0,1451.6,302.0,1.74564
ebola,system_ai,154,0.0299,24.0,20.0,166.0,1399.92,299.0,1.7461799999999998
ebola,system_ai,155,0.0065,15.0,21.0,76.0,305.52,65.0,1.7883
ebola,system_ai,156,0.0035,11.0,4.0,51.0,187.71999999999997,35.0,1.7937
ebola,system_ai,157,0.0203,29.0,15.0,145.0,1046.52,203.0,1.7634600000000002
ebola,system_ai,158,0.0125,23.0,18.0,99.0,684.0,125.0,1.7775
ebola,system_ai,159,0.0208,30.0,28.0,113.0,1041.2,208.0,1.7625600000000001
ebola,system_ai,160,0.0104,20.0,25.0,89.0,545.6800000000001,104.0,1.78128
ebola,system_ai,161,0.0058,14.0,30.0,53.0,311.5999999999999,58.0,1.7895600000000003
ebola,system_ai,162,0.0058,15.0,12.0,62.0,302.48,58.0,1.7895600000000003
ebola,system_ai,163,0.0077,14.0,26.0,96.0,410.4,77.0,1.78614
ebola,system_ai,164,0.0066,15.0,19.0,85.0,338.19999999999993,66.0,1.7881200000000002
ebola,system_ai,165,0.0143,25.0,34.0,129.0,734.16,143.0,1.7742600000000002
ebola,system_ai,166,0.0046,9.0,10.0,66.0,224.20000000000002,46.0,1.79172
ebola,system_ai,167,0.0046,12.0,5.0,51.0,245.48000000000002,46.0,1.79172
ebola,system_ai,168,0.0134,24.0,44.0,99.0,722.0,134.0,1.77588
ebola,system_ai,169,0.0165,26.0,19.0,107.0,866.4,165.0,1.7703
ebola,system_ai,170,0.0088,17.0,15.0,93.0,413.44,88.0,1.7841600000000002
ebola,system_ai,171,0.022,25.0,64.0,149.0,1058.68,220.0,1.7604
ebola,system_ai,172,0.0389,36.0,16.0,212.0,1869.6000000000001,389.0,1.7299799999999999
ebola,system_ai,173,0.0116,18.0,35.0,114.0,603.4399999999999,116.0,1.77912
ebola,system_ai,174,0.0147,17.0,12.0,141.0,706.04,147.0,1.7735400000000001
ebola,system_ai,175,0.0079,15.0,21.0,122.0,442.32000000000005,79.0,1.78578
ebola,system_ai,176,0.0157,31.0,16.0,131.0,817.0,157.0,1.77174
ebola,system_ai,177,0.0049,12.0,12.0,78.0,228.00000000000003,49.0,1.79118
ebola,system_ai,178,0.005,11.0,23.0,73.0,285.0,50.0,1.791
ebola,system_ai,179,0.0198,24.0,12.0,155.0,1029.04,198.0,1.7643600000000002
ebola,system_ai,180,0.0037,12.0,20.0,59.0,201.39999999999998,37.0,1.7933400000000002
ebola,system_ai,181,0.0077,17.0,6.0,93.0,403.55999999999995,77.0,1.78614
ebola,system_ai,182,0.02,37.0,25.0,127.0,998.6400000000001,200.0,1.764
ebola,system_ai,183,0.0051,16.0,17.0,40.0,257.64,51.0,1.79082
ebola,system_ai,184,0.0253,26.0,22.0,205.0,1276.8,253.0,1.7544600000000001
ebola,system_ai,185,0.0177,26.0,25.0,139.0,913.52,177.0,1.76814
ebola,system_ai,186,0.0081,12.0,2.0,123.0,409.64,81.0,1.78542
ebola,system_ai,187,0.008,13.0,28.0,89.0,421.8,80.0,1.7856
ebola,system_ai,188,0.0075,15.0,28.0,91.0,433.96,75.0,1.7865
ebola,system_ai,189,0.0089,21.0,16.0,82.0,463.6,89.0,1.78398
ebola,system_ai,190,0.0132,30.0,19.0,107.0,749.3600000000001,132.0,1.77624
ebola,system_ai,191,0.0478,40.0,25.0,272.0,2283.8,478.0,1.7139600000000002
ebola,system_ai,192,0.0107,20.0,31.0,83.0,585.2,107.0,1.7807400000000002
ebola,system_ai,193,0.0112,23.0,13.0,99.0,585.2,112.0,1.77984
ebola,system_ai,194,0.0304,41.0,45.0,118.0,1507.08,304.0,1.74528
ebola,system_ai,195,0.0199,26.0,13.0,130.0,1013.0799999999999,199.0,1.7641799999999999
ebola,system_ai,196,0.015,33.0,20.0,86.0,770.64,150.0,1.773
ebola,system_ai,197,0.0096,25.0,36.0,69.0,499.32,96.0,1.78272
ebola,system_ai,198,0.0047,9.0,16.0,95.0,244.72000000000006,47.0,1.7915400000000001
ebola,system_ai,199,0.0079,20.0,18.0,82.0,430.15999999999997,79.0,1.78578
ebola,combined,0,0.0108,18.0,23.0,104.0,572.28,108.0,1.7805600000000001
ebola,combined,1,0.013,20.0,23.0,93.0,705.28,130.0,1.7766
ebola,combined,2,0.0082,24.0,15.0,57.0,423.32,82.0,1.7852400000000002
ebola,combined,3,0.0035,11.0,6.0,50.0,171.76,35.0,1.7937
ebola,combined,4,0.0061,11.0,1.0,99.0,295.64,61.0,1.78902
ebola,combined,5,0.0036,11.0,12.0,47.0,189.24,36.0,1.79352
ebola,combined,6,0.0051,14.0,19.0,61.0,279.67999999999995,51.0,1.79082
ebola,combined,7,0.0064,17.0,9.0,63.0,328.32,64.0,1.7884799999999998
ebola,combined,8,0.0192,27.0,57.0,91.0,966.72,192.0,1.7654400000000001
ebola,combined,9,0.0065,13.0,23.0,66.0,324.52,65.0,1.7883
ebola,combined,10,0.0036,11.0,9.0,68.0,199.87999999999997,36.0,1.79352
ebola,combined,11,0.0242,38.0,19.0,240.0,1265.4,242.0,1.7564400000000002
ebola,combined,12,0.0045,13.0,20.0,63.0,244.72000000000003,45.0,1.7919
ebola,combined,13,0.0031,14.0,11.0,37.0,164.92,31.0,1.7944200000000001
ebola,combined,14,0.0048,15.0,15.0,53.0,270.56,48.0,1.7913600000000003
ebola,combined,15,0.0128,18.0,54.0,109.0,625.48,128.0,1.7769600000000003
ebola,combined,16,0.0091,18.0,27.0,83.0,512.24,91.0,1.78362
ebola,combined,17,0.0066,16.0,15.0,75.0,384.55999999999995,66.0,1.7881200000000002
ebola,combined,18,0.0063,18.0,14.0,98.0,345.03999999999996,63.0,1.7886600000000001
ebola,combined,19,0.01,25.0,14.0,72.0,527.44,100.0,1.782
