day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
217,9676.0,93.1021,9540.1,9649.0,9667.0,9725.0,9802.4,5.0,2.1909,2.2,4.0,4.0,7.0,7.9,4.8,5.1536,1.1,2.0,3.0,3.0,13.8,314.2,87.5132,192.5,269.0,328.0,340.0,439.0,0.0005,0.0005,0.0001,0.0002,0.0003,0.0003,0.0014,200
218,9675.2,93.1115,9539.2,9649.0,9667.0,9722.0,9802.1,5.2,1.9391,2.2,4.0,6.0,7.0,7.0,4.8,4.6648,1.2,3.0,3.0,3.0,12.9,314.8,88.1939,192.5,269.0,328.0,341.0,440.9,0.0005,0.0005,0.0001,0.0003,0.0003,0.0003,0.0013,200
219,9675.2,93.1115,9539.2,9649.0,9667.0,9722.0,9802.1,5.0,1.7889,2.2,4.0,6.0,6.0,6.9,4.6,4.7582,1.1,2.0,3.0,3.0,12.9,315.2,88.2098,193.4,269.0,328.0,341.0,441.8,0.0005,0.0005,0.0001,0.0002,0.0003,0.0003,0.0013,200
220,9674.8,92.9137,9539.2,9649.0,9667.0,9720.0,9801.9,5.0,2.6077,1.2,3.0,6.0,7.0,7.9,3.8,3.6551,1.1,2.0,2.0,3.0,10.2,316.4,88.9733,194.3,269.0,328.0,343.0,444.7,0.0004,0.0004,0.0001,0.0002,0.0002,0.0003,0.001,200
221,9674.4,93.5513,9537.4,9649.0,9667.0,9720.0,9801.9,5.0,3.0984,0.3,3.0,6.0,8.0,8.0,4.0,3.0332,2.0,2.0,3.0,3.0,9.3,316.6,89.2874,194.3,269.0,328.0,343.0,445.6,0.0004,0.0003,0.0002,0.0002,0.0003,0.0003,0.0009,200
222,9674.2,93.871,9536.5,9649.0,9667.0,9720.0,9801.9,4.8,3.4293,0.2,2.0,5.0,8.0,8.9,3.6,2.245,2.0,2.0,3.0,3.0,7.5,317.4,89.6518,195.2,269.0,329.0,343.0,447.4,0.0004,0.0002,0.0002,0.0002,0.0003,0.0003,0.0008,200
223,9674.0,93.7742,9536.5,9649.0,9667.0,9719.0,9801.8,4.4,3.4986,0.2,2.0,3.0,8.0,8.9,3.4,1.7436,2.0,2.0,2.0,5.0,5.9,318.2,90.4951,195.3,270.0,329.0,343.0,450.1,0.0003,0.0002,0.0002,0.0002,0.0002,0.0005,0.0006,200
224,9673.6,93.3865,9536.5,9649.0,9667.0,9718.0,9800.8,4.6,3.3823,1.1,2.0,3.0,7.0,9.7,2.6,1.2,1.1,2.0,2.0,4.0,4.0,319.2,91.3989,195.4,271.0,329.0,344.0,452.9,0.0003,0.0001,0.0001,0.0002,0.0002,0.0004,0.0004,200
225,9673.4,93.7072,9535.6,9649.0,9667.0,9718.0,9800.8,4.2,3.6551,1.0,1.0,2.0,7.0,9.7,2.6,1.6248,1.0,1.0,2.0,4.0,4.9,319.8,91.4842,196.3,271.0,329.0,345.0,453.9,0.0003,0.0002,0.0001,0.0001,0.0002,0.0004,0.0005,200
226,9673.0,93.8147,9535.4,9647.0,9667.0,9718.0,9800.8,3.6,2.8705,1.1,2.0,2.0,4.0,8.5,3.2,2.1354,1.1,2.0,2.0,4.0,6.7,320.2,91.5978,196.3,271.0,329.0,347.0,454.1,0.0003,0.0002,0.0001,0.0002,0.0002,0.0004,0.0007,200
227,9673.0,93.8147,9535.4,9647.0,9667.0,9718.0,9800.8,3.2,2.4819,1.1,2.0,2.0,3.0,7.5,2.8,1.9391,1.0,1.0,2.0,4.0,5.8,321.0,92.1477,196.4,272.0,330.0,347.0,455.9,0.0003,0.0002,0.0001,0.0001,0.0002,0.0004,0.0006,200
228,9673.0,93.8147,9535.4,9647.0,9667.0,9718.0,9800.8,3.0,2.0976,1.1,2.0,2.0,3.0,6.6,2.4,1.3565,1.0,1.0,2.0,4.0,4.0,321.6,92.6814,196.5,273.0,330.0,347.0,457.7,0.0002,0.0001,0.0001,0.0001,0.0002,0.0004,0.0004,200
229,9673.0,93.8147,9535.4,9647.0,9667.0,9718.0,9800.8,2.6,1.8547,1.0,1.0,2.0,3.0,5.7,2.4,1.0198,1.1,2.0,2.0,3.0,3.9,322.0,92.7944,196.5,273.0,330.0,349.0,457.9,0.0002,0.0001,0.0001,0.0002,0.0002,0.0003,0.0004,200
230,9672.4,93.5342,9535.4,9647.0,9667.0,9715.0,9800.5,3.0,3.1623,0.1,1.0,2.0,3.0,8.4,2.4,0.4899,2.0,2.0,2.0,3.0,3.0,322.2,93.1137,196.5,273.0,330.0,349.0,458.8,0.0002,0.0,0.0002,0.0002,0.0002,0.0003,0.0003,200
231,9672.4,93.5342,9535.4,9647.0,9667.0,9715.0,9800.5,2.6,2.4166,0.1,1.0,2.0,3.0,6.6,2.2,1.4697,1.0,1.0,2.0,2.0,4.7,322.8,93.1631,197.4,273.0,331.0,349.0,459.7,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,0.0005,200
232,9672.4,93.5342,9535.4,9647.0,9667.0,9715.0,9800.5,2.2,2.1354,0.1,1.0,1.0,3.0,5.7,2.4,1.8547,1.0,1.0,2.0,2.0,5.6,323.0,93.2202,197.4,273.0,331.0,350.0,459.8,0.0002,0.0002,0.0001,0.0001,0.0002,0.0002,0.0006,200
233,9672.4,93.5342,9535.4,9647.0,9667.0,9715.0,9800.5,2.2,2.1354,0.1,1.0,1.0,3.0,5.7,2.0,1.5492,1.0,1.0,1.0,2.0,4.7,323.4,93.4336,197.5,274.0,331.0,350.0,460.7,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0005,200
234,9672.4,93.5342,9535.4,9647.0,9667.0,9715.0,9800.5,1.8,1.7205,0.1,1.0,1.0,2.0,4.7,2.0,1.6733,0.1,1.0,2.0,2.0,4.7,323.8,93.3454,197.6,275.0,332.0,350.0,460.7,0.0002,0.0002,0.0,0.0001,0.0002,0.0002,0.0005,200
235,9672.2,93.4439,9535.4,9647.0,9667.0,9714.0,9800.4,1.8,2.2271,0.0,0.0,1.0,2.0,5.6,2.0,1.0954,1.0,1.0,2.0,2.0,3.8,324.0,93.2416,197.7,276.0,332.0,350.0,460.7,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,0.0004,200
236,9672.0,93.3552,9535.4,9647.0,9667.0,9713.0,9800.3,1.8,2.6382,0.0,0.0,1.0,1.0,6.4,1.6,0.8,1.0,1.0,1.0,2.0,2.9,324.6,93.5149,197.8,277.0,332.0,351.0,461.7,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,200
237,9672.0,93.3552,9535.4,9647.0,9667.0,9713.0,9800.3,1.6,2.7276,0.0,0.0,0.0,1.0,6.4,1.6,0.8,1.0,1.0,1.0,2.0,2.9,324.8,93.4139,197.9,278.0,332.0,351.0,461.7,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,200
238,9672.0,93.3552,9535.4,9647.0,9667.0,9713.0,9800.3,1.2,1.9391,0.0,0.0,0.0,1.0,4.6,2.0,1.2649,1.0,1.0,1.0,3.0,3.9,324.8,93.4139,197.9,278.0,332.0,351.0,461.7,0.0002,0.0001,0.0001,0.0001,0.0001,0.0003,0.0004,200
239,9671.8,93.6748,9534.5,9647.0,9667.0,9713.0,9800.3,0.8,1.1662,0.0,0.0,0.0,1.0,2.8,2.4,1.8547,1.0,1.0,2.0,2.0,5.6,325.0,93.7337,197.9,278.0,332.0,351.0,462.6,0.0002,0.0002,0.0001,0.0001,0.0002,0.0002,0.0006,200
240,9671.6,93.5876,9534.5,9647.0,9667.0,9712.0,9800.2,1.0,1.5492,0.0,0.0,0.0,1.0,3.7,1.6,1.3565,0.1,1.0,1.0,2.0,3.8,325.8,93.5658,199.0,280.0,332.0,351.0,463.5,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
241,9637.0,70.445,9531.375,9615.75,9657.0,9678.25,9708.625,1.25,1.6394,0.0,0.0,0.5,1.75,3.775,2.0,1.2247,1.0,1.0,1.5,2.5,3.85,359.75,71.9735,283.9,319.0,341.5,382.25,466.625,0.0002,0.0001,0.0001,0.0001,0.0002,0.0002,0.0004,200
242,9637.0,70.445,9531.375,9615.75,9657.0,9678.25,9708.625,1.25,1.6394,0.0,0.0,0.5,1.75,3.775,1.5,1.118,0.075,0.75,1.5,2.25,2.925,360.25,72.1019,284.825,319.25,341.5,382.5,467.55,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0003,200
243,9637.0,70.445,9531.375,9615.75,9657.0,9678.25,9708.625,1.25,1.6394,0.0,0.0,0.5,1.75,3.775,1.25,1.299,0.0,0.0,1.0,2.25,2.925,360.5,72.0052,284.9,320.0,342.0,382.5,467.55,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
244,9627.0,78.8458,9528.25,9584.5,9647.0,9679.5,9708.75,1.3333,1.2472,0.05,0.5,1.0,2.0,2.9,1.6667,1.2472,0.1,1.0,2.0,2.5,2.95,370.0,80.7341,285.45,316.5,351.0,414.0,470.7,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0003,200
245,9627.0,78.8458,9528.25,9584.5,9647.0,9679.5,9708.75,1.0,0.8165,0.05,0.5,1.0,1.5,1.95,1.6667,1.2472,0.1,1.0,2.0,2.5,2.95,370.3333,80.3714,286.4,317.0,351.0,414.0,470.7,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0003,200
246,9627.0,78.8458,9528.25,9584.5,9647.0,9679.5,9708.75,1.0,0.8165,0.05,0.5,1.0,1.5,1.95,1.3333,1.2472,0.05,0.5,1.0,2.0,2.9,370.6667,80.2925,286.45,317.5,352.0,414.5,470.75,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
247,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.6667,0.9428,1.0,1.0,1.0,2.0,2.9,1.0,1.4142,0.0,0.0,0.0,1.5,2.85,371.0,80.2164,286.5,318.0,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0003,200
248,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.6667,0.9428,1.0,1.0,1.0,2.0,2.9,1.0,1.4142,0.0,0.0,0.0,1.5,2.85,371.0,80.2164,286.5,318.0,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0003,200
249,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.6667,0.9428,1.0,1.0,1.0,2.0,2.9,1.0,1.4142,0.0,0.0,0.0,1.5,2.85,371.0,80.2164,286.5,318.0,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0003,200
250,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.6667,0.9428,1.0,1.0,1.0,2.0,2.9,1.0,1.4142,0.0,0.0,0.0,1.5,2.85,371.0,80.2164,286.5,318.0,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0003,200
251,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.3333,0.4714,1.0,1.0,1.0,1.5,1.95,1.0,1.4142,0.0,0.0,0.0,1.5,2.85,371.3333,79.8513,287.45,318.5,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0003,200
252,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.3333,0.4714,1.0,1.0,1.0,1.5,1.95,1.0,1.4142,0.0,0.0,0.0,1.5,2.85,371.3333,79.8513,287.45,318.5,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0003,200
253,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.3333,0.4714,1.0,1.0,1.0,1.5,1.95,0.6667,0.9428,0.0,0.0,0.0,1.0,1.9,371.6667,79.4872,288.4,319.0,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0002,200
254,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.3333,0.4714,1.0,1.0,1.0,1.5,1.95,0.6667,0.9428,0.0,0.0,0.0,1.0,1.9,371.6667,79.4872,288.4,319.0,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0002,200
255,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.3333,0.4714,1.0,1.0,1.0,1.5,1.95,0.3333,0.4714,0.0,0.0,0.0,0.5,0.95,372.0,79.1244,289.35,319.5,353.0,415.0,470.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,200
256,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.9428,0.0,0.0,0.0,1.0,1.9,372.0,79.1244,289.35,319.5,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0002,200
257,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6667,0.9428,0.0,0.0,0.0,1.0,1.9,372.0,79.1244,289.35,319.5,353.0,415.0,470.8,0.0001,0.0001,0.0,0.0,0.0,0.0001,0.0002,200
258,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333,0.4714,0.0,0.0,0.0,0.5,0.95,372.3333,78.7627,290.3,320.0,353.0,415.0,470.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,200
259,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.3333,0.4714,0.0,0.0,0.0,0.5,0.95,372.3333,78.7627,290.3,320.0,353.0,415.0,470.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,200
260,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,0.6667,0.4714,0.05,0.5,1.0,1.0,1.0,0.6667,0.4714,0.05,0.5,1.0,1.0,1.0,372.3333,78.7627,290.3,320.0,353.0,415.0,470.8,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
261,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,0.6667,0.4714,0.05,0.5,1.0,1.0,1.0,0.6667,0.4714,0.05,0.5,1.0,1.0,1.0,372.3333,78.7627,290.3,320.0,353.0,415.0,470.8,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
262,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333,0.4714,1.0,1.0,1.0,1.5,1.95,372.3333,78.7627,290.3,320.0,353.0,415.0,470.8,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,0.0002,200
263,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333,0.4714,1.0,1.0,1.0,1.5,1.95,372.3333,78.7627,290.3,320.0,353.0,415.0,470.8,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,0.0002,200
264,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,372.6667,78.4021,291.25,320.5,353.0,415.0,470.8,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
265,9626.3333,78.4021,9528.2,9584.0,9646.0,9678.5,9707.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.4714,0.05,0.5,1.0,1.0,1.0,373.0,78.3199,291.3,321.0,354.0,415.5,470.85,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
266,9616.5,94.5,9526.725,9569.25,9616.5,9663.75,9706.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,382.5,94.5,292.725,335.25,382.5,429.75,472.275,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
267,9616.5,94.5,9526.725,9569.25,9616.5,9663.75,9706.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,382.5,94.5,292.725,335.25,382.5,429.75,472.275,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
268,9616.5,94.5,9526.725,9569.25,9616.5,9663.75,9706.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,382.5,94.5,292.725,335.25,382.5,429.75,472.275,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
269,9616.5,94.5,9526.725,9569.25,9616.5,9663.75,9706.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,382.5,94.5,292.725,335.25,382.5,429.75,472.275,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
270,9616.5,94.5,9526.725,9569.25,9616.5,9663.75,9706.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.025,0.25,0.5,0.75,0.975,383.0,94.0,293.7,336.0,383.0,430.0,472.3,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,200
271,9522.0,0.0,9522.0,9522.0,9522.0,9522.0,9522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,477.0,0.0,477.0,477.0,477.0,477.0,477.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
272,9522.0,0.0,9522.0,9522.0,9522.0,9522.0,9522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,477.0,0.0,477.0,477.0,477.0,477.0,477.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
273,9522.0,0.0,9522.0,9522.0,9522.0,9522.0,9522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,478.0,478.0,478.0,478.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
