day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
247,5324.3788,119.4292,5108.7,5230.0,5324.0,5405.0,5555.375,8.7172,6.057,0.0,4.0,8.0,12.0,24.075,7.1616,4.4974,1.0,4.0,7.0,10.0,18.075,4659.7424,119.0173,4431.85,4579.25,4654.0,4749.0,4872.375,0.0007,0.0004,0.0001,0.0004,0.0007,0.001,0.0018,200
248,5323.7828,119.5183,5105.775,5230.0,5323.0,5404.0,5555.375,8.5707,6.1663,0.0,4.0,8.0,11.0,23.075,7.0404,4.4186,1.0,4.0,6.0,9.0,17.15,4660.6061,119.1855,4433.775,4580.0,4655.5,4751.0,4872.375,0.0007,0.0004,0.0001,0.0004,0.0006,0.0009,0.0017,200
249,5323.2995,119.8157,5105.7,5229.0,5321.0,5404.0,5554.6,8.3756,6.0043,0.0,4.0,8.0,12.0,23.0,6.9036,4.5882,1.0,4.0,6.0,9.0,20.0,4661.4213,119.4759,4435.8,4580.0,4656.0,4751.0,4872.5,0.0007,0.0005,0.0001,0.0004,0.0006,0.0009,0.002,200
250,5323.2398,120.0204,5105.5,5228.0,5323.0,5404.0,5554.75,8.2194,5.9185,0.0,4.0,7.0,11.0,23.0,6.7653,4.4281,1.0,4.0,6.0,9.0,19.125,4661.7755,119.5283,4436.875,4579.75,4656.0,4752.25,4873.75,0.0007,0.0004,0.0001,0.0004,0.0006,0.0009,0.0019,200
251,5322.6786,120.0318,5104.375,5228.0,5322.5,5402.5,5554.75,8.0867,5.6917,0.0,4.0,7.0,11.0,21.25,6.6224,4.3916,1.0,3.0,6.0,9.0,17.25,4662.6122,119.474,4437.75,4580.75,4657.0,4752.25,4874.875,0.0007,0.0004,0.0001,0.0003,0.0006,0.0009,0.0017,200
252,5322.0714,120.0136,5103.5,5226.75,5321.5,5401.25,5554.75,7.949,5.7806,0.0,4.0,7.0,11.0,22.5,6.4847,4.3559,0.875,3.0,6.0,9.0,18.0,4663.4949,119.5793,4438.0,4581.75,4658.0,4753.0,4875.0,0.0006,0.0004,0.0001,0.0003,0.0006,0.0009,0.0018,200
253,5320.9487,119.9674,5103.4,5226.0,5320.0,5400.5,5554.9,7.8,5.6474,0.0,4.0,7.0,11.0,23.3,6.3692,4.1777,1.0,3.0,6.0,8.0,18.0,4664.8821,119.642,4439.7,4584.0,4660.0,4754.5,4876.2,0.0006,0.0004,0.0001,0.0003,0.0006,0.0008,0.0018,200
254,5320.4051,119.9209,5103.4,5226.0,5320.0,5399.0,5554.9,7.6923,5.5892,0.0,4.0,7.0,11.0,23.3,6.241,4.1656,1.0,3.0,6.0,8.0,18.0,4665.6615,119.6301,4439.7,4586.5,4662.0,4756.5,4878.2,0.0006,0.0004,0.0001,0.0003,0.0006,0.0008,0.0018,200
255,5319.0464,119.646,5102.475,5224.5,5318.0,5398.75,5555.05,7.5979,5.5625,0.0,4.0,7.0,10.0,20.7,6.1031,4.1986,0.0,3.0,5.0,8.0,17.175,4667.2526,119.4573,4439.65,4588.5,4663.5,4757.75,4880.05,0.0006,0.0004,0.0,0.0003,0.0005,0.0008,0.0017,200
256,5318.057,119.784,5100.8,5224.0,5316.0,5398.0,5554.2,7.4663,5.4173,0.8,4.0,6.0,10.0,22.2,5.9637,4.1977,0.0,3.0,5.0,9.0,16.0,4668.513,119.4653,4439.6,4590.0,4666.0,4758.0,4882.6,0.0006,0.0004,0.0,0.0003,0.0005,0.0009,0.0016,200
257,5316.5052,119.2369,5100.55,5223.25,5316.0,5395.25,5553.575,7.375,5.3827,1.0,4.0,6.0,10.0,21.225,5.8385,4.218,0.775,2.0,5.0,8.0,17.0,4670.2812,119.0176,4440.325,4592.5,4668.0,4759.0,4883.125,0.0006,0.0004,0.0001,0.0002,0.0005,0.0008,0.0017,200
258,5316.1198,119.2483,5099.775,5223.25,5315.5,5395.25,5553.575,7.1354,5.3349,1.0,4.0,6.0,10.0,21.45,5.875,4.2186,0.0,3.0,5.0,8.0,16.0,4670.8698,119.0763,4440.55,4592.75,4669.0,4759.5,4883.125,0.0006,0.0004,0.0,0.0003,0.0005,0.0008,0.0016,200
259,5315.5885,119.2494,5099.55,5223.25,5314.5,5393.75,5553.575,7.0052,5.3058,1.0,3.0,6.0,10.0,21.45,5.7708,4.1969,0.0,3.0,5.0,8.25,15.0,4671.6354,118.9969,4441.325,4593.75,4669.5,4759.75,4884.125,0.0006,0.0004,0.0,0.0003,0.0005,0.0008,0.0015,200
260,5315.1979,119.2076,5099.325,5223.25,5313.5,5393.5,5552.575,6.7188,5.1137,0.0,3.0,6.0,9.25,21.45,5.6927,4.2811,0.0,3.0,4.0,8.0,17.0,4672.3906,119.0394,4441.55,4594.5,4669.5,4763.5,4884.575,0.0006,0.0004,0.0,0.0003,0.0004,0.0008,0.0017,200
261,5314.2042,119.2136,5099.0,5222.5,5312.0,5392.0,5552.75,6.445,4.7784,0.0,3.0,5.0,9.0,19.5,5.733,4.1474,0.0,3.0,5.0,8.0,17.25,4673.6178,119.1636,4441.5,4595.5,4671.0,4764.0,4886.5,0.0006,0.0004,0.0,0.0003,0.0005,0.0008,0.0017,200
262,5313.8115,119.2137,5099.0,5222.0,5312.0,5392.0,5552.75,6.3298,4.8518,0.0,3.0,5.0,9.0,21.25,5.4712,3.9576,0.0,2.0,5.0,8.0,15.25,4674.3874,119.1979,4441.5,4596.5,4673.0,4764.0,4887.5,0.0005,0.0004,0.0,0.0002,0.0005,0.0008,0.0015,200
263,5313.3979,119.1598,5098.75,5222.0,5312.0,5391.0,5552.0,6.2251,4.7433,0.0,3.0,5.0,9.0,19.5,5.267,3.8064,0.75,2.0,4.0,7.5,14.25,4675.1099,119.0892,4441.5,4597.5,4675.0,4766.0,4888.25,0.0005,0.0004,0.0001,0.0002,0.0004,0.0008,0.0014,200
264,5313.0419,119.1985,5098.0,5221.5,5312.0,5391.0,5551.25,6.0942,4.7461,0.0,3.0,5.0,9.0,19.25,5.0366,3.7408,0.0,2.0,4.0,7.0,14.0,4675.8272,119.1616,4443.0,4598.0,4676.0,4767.0,4889.75,0.0005,0.0004,0.0,0.0002,0.0004,0.0007,0.0014,200
265,5312.4263,119.462,5097.9,5220.25,5312.0,5390.75,5551.475,6.0474,4.7187,0.0,2.25,5.0,8.75,18.275,4.7632,3.5926,0.0,2.0,4.0,6.75,14.275,4676.7632,119.3698,4443.175,4598.25,4679.0,4768.25,4890.825,0.0005,0.0004,0.0,0.0002,0.0004,0.0007,0.0014,200
266,5311.836,119.7846,5097.8,5219.0,5312.0,5391.0,5551.7,5.9206,4.6518,0.0,3.0,5.0,8.0,18.0,4.8042,3.6759,0.0,2.0,4.0,6.0,15.0,4677.4392,119.7622,4443.1,4598.0,4679.0,4770.0,4891.6,0.0005,0.0004,0.0,0.0002,0.0004,0.0006,0.0015,200
267,5311.3883,120.0314,5097.7,5218.75,5309.5,5391.5,5551.925,5.6968,4.4886,0.0,3.0,4.5,8.0,16.0,4.8617,3.7858,0.0,2.0,4.0,7.0,15.0,4678.0532,120.0932,4443.025,4597.5,4680.0,4770.5,4893.325,0.0005,0.0004,0.0,0.0002,0.0004,0.0007,0.0015,200
268,5311.0426,120.0651,5096.375,5218.5,5309.0,5391.25,5551.925,5.5426,4.397,0.0,3.0,4.0,8.0,16.325,4.7181,3.7967,0.0,2.0,4.0,6.0,15.0,4678.6968,120.0747,4443.7,4597.5,4681.0,4771.25,4893.65,0.0005,0.0004,0.0,0.0002,0.0004,0.0006,0.0015,200
269,5310.9194,120.5255,5094.5,5217.5,5309.0,5391.75,5552.375,5.4194,4.3362,0.0,3.0,4.0,7.0,17.375,4.7634,3.8252,0.0,2.0,4.0,7.0,15.375,4678.8978,120.4881,4443.5,4596.5,4681.0,4771.5,4894.125,0.0005,0.0004,0.0,0.0002,0.0004,0.0007,0.0015,200
270,5311.7838,119.6289,5097.2,5217.0,5309.0,5392.0,5552.2,5.3459,4.1977,0.0,2.0,4.0,7.0,17.0,4.7838,3.9561,0.0,2.0,4.0,7.0,16.4,4678.0865,119.3697,4443.4,4597.0,4682.0,4772.0,4889.4,0.0005,0.0004,0.0,0.0002,0.0004,0.0007,0.0016,200
271,5311.4378,119.7243,5096.6,5217.0,5308.0,5392.0,5551.8,5.227,4.0138,0.0,2.0,4.0,7.0,16.4,4.6216,3.8747,0.0,2.0,3.0,7.0,15.4,4678.7135,119.3596,4443.4,4598.0,4682.0,4773.0,4889.4,0.0005,0.0004,0.0,0.0002,0.0003,0.0007,0.0015,200
272,5311.1135,119.7216,5096.6,5217.0,5307.0,5391.0,5551.0,5.0432,3.7874,0.0,2.0,4.0,7.0,15.4,4.5622,3.865,0.0,2.0,3.0,6.0,16.0,4679.2811,119.444,4443.4,4598.0,4682.0,4773.0,4891.0,0.0005,0.0004,0.0,0.0002,0.0003,0.0006,0.0016,200
273,5311.0707,120.018,5096.575,5217.0,5307.0,5391.25,5551.125,4.8804,3.7514,0.0,2.0,4.0,7.0,15.0,4.4402,3.644,0.0,2.0,4.0,6.0,14.0,4679.6087,119.6341,4443.3,4598.75,4682.0,4774.25,4892.7,0.0004,0.0004,0.0,0.0002,0.0004,0.0006,0.0014,200
274,5310.75,120.033,5096.575,5217.0,5306.0,5391.25,5551.125,4.7446,3.8114,0.0,2.0,4.0,7.0,16.0,4.4783,3.613,0.0,2.0,4.0,6.0,14.0,4680.0272,119.7206,4443.3,4599.5,4682.0,4774.25,4893.275,0.0004,0.0004,0.0,0.0002,0.0004,0.0006,0.0014,200
275,5310.4293,120.0553,5096.15,5216.75,5305.5,5391.25,5551.125,4.663,3.8187,0.0,2.0,4.0,7.0,15.85,4.3478,3.6069,0.0,2.0,3.0,6.0,14.425,4680.5598,119.7266,4444.45,4600.0,4682.5,4775.0,4893.85,0.0004,0.0004,0.0,0.0002,0.0003,0.0006,0.0014,200
276,5310.5137,120.304,5095.65,5216.5,5305.0,5391.0,5551.25,4.5464,3.7148,0.0,2.0,4.0,6.0,15.45,4.2678,3.5743,0.0,2.0,3.0,6.0,13.9,4680.6721,120.0924,4444.3,4601.0,4684.0,4777.0,4894.9,0.0004,0.0004,0.0,0.0002,0.0003,0.0006,0.0014,200
277,5310.7088,120.4742,5095.575,5217.25,5306.5,5391.0,5551.375,4.489,3.7705,0.0,2.0,4.0,6.0,16.0,4.2418,3.5498,0.0,2.0,3.0,6.0,12.475,4680.5604,120.2382,4444.15,4600.75,4683.5,4776.5,4895.475,0.0004,0.0004,0.0,0.0002,0.0003,0.0006,0.0012,200
278,5310.1278,120.0333,5094.475,5219.75,5306.0,5388.75,5551.625,4.6333,3.8339,0.0,2.0,4.0,6.25,15.525,4.0556,3.4071,0.0,2.0,3.0,6.0,12.0,4681.1833,119.801,4444.325,4603.25,4684.0,4775.5,4896.0,0.0004,0.0003,0.0,0.0002,0.0003,0.0006,0.0012,200
279,5309.8222,120.0185,5093.475,5219.75,5306.0,5388.0,5550.05,4.5833,3.8828,0.0,2.0,4.0,6.0,15.525,3.9389,3.2269,0.0,2.0,3.0,5.0,12.0,4681.6556,119.8614,4444.325,4603.25,4684.0,4776.5,4897.575,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0012,200
280,5309.5111,120.0189,5093.0,5219.5,5306.0,5388.0,5549.525,4.5,3.8565,0.0,2.0,4.0,6.0,15.525,3.8833,3.0971,0.0,2.0,3.0,5.0,12.0,4682.1056,119.8314,4444.8,4603.25,4684.5,4776.5,4898.575,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0012,200
281,5309.2222,120.0148,5091.95,5219.5,5306.0,5387.25,5548.575,4.4222,3.7859,0.0,2.0,4.0,6.0,15.575,3.7611,3.1008,0.0,2.0,3.0,5.0,12.525,4682.5944,119.7573,4444.8,4603.75,4685.0,4777.25,4898.575,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0013,200
282,5308.9889,120.0753,5091.95,5219.5,5306.0,5387.25,5548.575,4.1722,3.7547,0.0,1.0,3.0,6.0,15.525,3.6778,2.9357,0.0,2.0,3.0,5.0,10.525,4683.1611,119.6921,4444.8,4604.0,4685.5,4777.25,4898.575,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0011,200
283,5307.8258,120.352,5091.275,5216.5,5303.5,5385.75,5548.3,4.1348,3.6464,0.0,1.0,3.0,6.0,13.575,3.5843,2.9118,0.0,2.0,3.0,5.0,11.575,4684.4551,119.9909,4444.4,4604.5,4687.0,4777.75,4898.725,0.0004,0.0003,0.0,0.0002,0.0003,0.0005,0.0012,200
284,5307.6348,120.3569,5090.425,5216.5,5303.5,5385.0,5548.3,4.0506,3.5558,0.0,1.0,3.0,5.75,13.575,3.4101,2.8275,0.0,1.0,3.0,5.0,11.0,4684.9045,120.0077,4444.4,4607.0,4687.0,4778.75,4900.3,0.0003,0.0003,0.0,0.0001,0.0003,0.0005,0.0011,200
285,5307.3258,120.3515,5089.425,5216.5,5303.5,5385.0,5547.3,3.9831,3.5529,0.0,1.0,3.0,5.0,13.575,3.3146,2.6883,0.0,1.0,3.0,5.0,9.575,4685.3764,120.0473,4444.4,4607.0,4687.5,4779.5,4900.725,0.0003,0.0003,0.0,0.0001,0.0003,0.0005,0.001,200
286,5307.4773,120.7373,5089.375,5219.5,5303.5,5386.0,5546.875,3.9773,3.5435,0.0,1.0,3.0,5.0,12.625,3.2273,2.6122,0.0,1.0,3.0,4.25,9.25,4685.3182,120.3885,4444.625,4606.5,4689.5,4778.5,4901.25,0.0003,0.0003,0.0,0.0001,0.0003,0.0004,0.0009,200
287,5308.1954,121.0113,5089.325,5222.5,5305.0,5388.0,5547.025,3.977,3.5911,0.0,1.0,3.0,5.0,11.675,3.1552,2.6161,0.0,1.0,2.0,4.0,9.0,4684.6724,120.6798,4444.6,4605.5,4688.0,4775.75,4901.35,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.0009,200
288,5307.6994,121.3409,5088.6,5221.0,5304.0,5388.0,5546.4,3.948,3.6923,0.0,1.0,3.0,6.0,13.7,3.1561,2.7273,0.0,1.0,2.0,5.0,9.0,4685.1965,121.1029,4444.4,4606.0,4689.0,4778.0,4902.4,0.0003,0.0003,0.0,0.0001,0.0002,0.0005,0.0009,200
289,5307.2047,122.0136,5088.0,5218.0,5302.0,5387.0,5546.5,3.8655,3.5474,0.0,1.0,3.0,5.0,12.75,3.1404,2.8722,0.0,1.0,2.0,4.0,9.0,4685.7895,121.7834,4444.0,4606.0,4692.0,4779.5,4903.25,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.0009,200
290,5307.4412,122.213,5088.0,5216.5,5302.5,5387.5,5546.55,3.7235,3.4076,0.0,1.0,3.0,5.75,11.775,3.2647,2.8851,0.0,1.0,2.0,5.0,10.0,4685.5706,121.9606,4443.8,4605.5,4690.5,4781.0,4904.1,0.0003,0.0003,0.0,0.0001,0.0002,0.0005,0.001,200
291,5306.5917,122.364,5088.0,5215.0,5301.0,5386.0,5546.6,3.7337,3.4289,0.0,1.0,3.0,6.0,12.8,3.2781,2.8863,0.0,1.0,2.0,4.0,10.8,4686.3964,122.1404,4443.8,4607.0,4692.0,4782.0,4904.2,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.0011,200
292,5306.2899,122.4309,5088.0,5215.0,5301.0,5384.0,5546.6,3.7219,3.4228,0.0,1.0,3.0,6.0,11.8,3.1834,2.9041,0.0,1.0,2.0,5.0,9.8,4686.8047,122.1983,4444.6,4607.0,4692.0,4782.0,4905.0,0.0003,0.0003,0.0,0.0001,0.0002,0.0005,0.001,200
293,5304.7262,121.4769,5088.0,5214.75,5298.0,5383.25,5546.65,3.6667,3.5484,0.0,1.0,3.0,6.0,12.825,3.0298,2.6669,0.0,1.0,2.0,4.0,9.825,4688.5774,121.345,4444.4,4608.5,4694.5,4783.0,4905.3,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.001,200
294,5304.8614,121.978,5088.0,5216.5,5298.0,5383.0,5546.75,3.5663,3.4263,0.0,1.0,3.0,5.0,12.0,2.994,2.594,0.0,1.0,2.0,4.0,9.875,4688.5783,121.8312,4444.0,4609.25,4695.0,4781.75,4905.5,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.001,200
295,5303.7378,122.1264,5088.0,5214.75,5297.5,5383.0,5546.85,3.5244,3.4045,0.0,1.0,3.0,5.0,12.0,3.0244,2.734,0.0,1.0,2.0,4.0,10.0,4689.7134,122.0132,4443.6,4609.75,4695.0,4783.0,4905.7,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.001,200
296,5304.4172,121.9377,5088.0,5217.5,5298.0,5382.5,5545.95,3.4294,3.3506,0.0,1.0,3.0,5.0,12.0,2.9816,2.7189,0.0,1.0,2.0,4.0,10.0,4689.1718,121.8396,4443.4,4610.0,4694.0,4780.5,4905.85,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.001,200
297,5304.7799,121.461,5086.95,5224.0,5298.0,5382.0,5546.5,3.3962,3.4184,0.0,1.0,2.0,5.0,12.1,3.0126,2.5698,0.0,1.0,2.0,4.0,9.1,4688.8113,121.2973,4443.95,4610.0,4695.0,4774.5,4906.25,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.0009,200
298,5304.535,122.2318,5086.0,5221.0,5297.0,5381.0,5547.0,3.2994,3.3146,0.0,1.0,2.0,5.0,12.1,2.9618,2.457,0.0,1.0,2.0,4.0,10.0,4689.2038,122.0085,4443.9,4609.0,4697.0,4778.0,4906.5,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.001,200
299,5303.9551,122.622,5085.875,5219.25,5297.0,5381.0,5546.375,3.2244,3.2593,0.0,1.0,2.0,5.0,11.0,2.9167,2.3804,0.0,1.0,2.0,4.0,9.0,4689.9038,122.2759,4444.75,4608.5,4698.5,4779.25,4906.625,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0009,200
300,5304.3766,123.0983,5085.825,5222.0,5296.5,5381.0,5546.925,3.2338,3.1782,0.0,1.0,2.0,5.0,10.0,2.7727,2.3728,0.0,1.0,2.0,4.0,8.0,4689.6169,122.7558,4444.65,4607.75,4700.0,4777.25,4906.875,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
301,5303.7181,122.7622,5085.7,5225.0,5297.0,5381.0,5547.6,3.302,3.1807,0.0,1.0,2.0,5.0,10.0,2.7987,2.343,0.0,1.0,2.0,4.0,8.3,4690.1812,122.5275,4445.1,4608.0,4699.0,4772.0,4908.9,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
302,5303.5302,122.81,5085.4,5225.0,5297.0,5381.0,5547.6,3.2148,3.2265,0.0,1.0,2.0,5.0,11.0,2.6913,2.3342,0.0,1.0,2.0,4.0,8.0,4690.5638,122.5808,4445.4,4608.0,4700.0,4772.0,4908.9,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
303,5301.6939,121.8652,5085.3,5219.0,5297.0,5379.5,5543.35,3.1429,3.1644,0.0,1.0,2.0,4.5,11.7,2.6803,2.3502,0.0,1.0,2.0,4.0,9.0,4692.483,121.7197,4451.25,4611.0,4701.0,4778.5,4909.7,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0009,200
304,5302.6207,121.857,5085.2,5225.0,5297.0,5380.0,5543.4,3.0897,3.0848,0.0,1.0,2.0,4.0,12.0,2.731,2.467,0.0,1.0,2.0,4.0,8.0,4691.5586,121.6435,4451.4,4608.0,4701.0,4773.0,4909.8,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
305,5304.5532,120.5286,5086.5,5234.0,5297.0,5380.0,5542.0,3.156,3.1562,0.0,1.0,2.0,5.0,11.5,2.7092,2.4884,0.0,1.0,2.0,4.0,9.5,4689.5816,120.1928,4452.0,4608.0,4701.0,4766.0,4909.0,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.001,200
306,5305.4667,119.8495,5085.35,5235.5,5297.0,5378.5,5541.95,3.1704,3.1187,0.0,1.0,2.0,5.0,11.0,2.8519,2.5835,0.0,1.0,2.0,4.0,9.0,4688.5111,119.3892,4451.4,4610.0,4701.0,4762.0,4907.95,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.0009,200
307,5306.4211,120.2404,5085.3,5237.0,5297.0,5379.0,5542.1,3.203,3.0822,0.0,1.0,2.0,5.0,11.0,2.812,2.6162,0.0,1.0,2.0,4.0,8.7,4687.5639,119.6502,4451.2,4609.0,4697.0,4761.0,4908.1,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.0009,200
308,5307.1742,120.2407,5085.275,5237.75,5298.0,5379.5,5542.175,3.1515,3.0463,0.0,1.0,3.0,4.25,11.0,2.7424,2.6561,0.0,1.0,2.0,4.0,9.725,4686.9318,119.6569,4451.1,4609.5,4695.5,4758.0,4908.175,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.001,200
309,5305.687,119.74,5085.25,5237.5,5297.0,5378.5,5542.25,3.0305,2.9029,0.0,1.0,2.0,5.0,10.75,2.6336,2.5806,0.0,1.0,2.0,3.0,8.75,4688.6489,119.2602,4451.0,4612.0,4697.0,4759.0,4909.25,0.0003,0.0003,0.0,0.0001,0.0002,0.0003,0.0009,200
310,5304.0391,120.402,5085.175,5236.25,5296.0,5378.25,5542.475,3.0781,3.0068,0.0,1.0,2.5,4.25,11.0,2.4688,2.2911,0.0,1.0,2.0,4.0,8.825,4690.4141,119.9601,4451.525,4612.75,4700.0,4762.25,4909.65,0.0002,0.0002,0.0,0.0001,0.0002,0.0004,0.0009,200
311,5305.9194,118.8952,5085.075,5239.25,5297.5,5378.0,5542.775,3.121,2.9446,0.0,1.0,3.0,4.25,11.0,2.5081,2.1571,0.0,1.0,2.0,4.0,8.0,4688.4516,118.3996,4451.225,4613.75,4697.5,4756.5,4909.925,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
312,5305.7339,118.8733,5085.075,5239.25,5297.5,5378.0,5542.775,2.9597,2.7807,0.0,1.0,2.0,4.0,10.0,2.5403,2.2375,0.0,1.0,2.0,4.0,8.0,4688.7661,118.3522,4453.075,4613.75,4698.0,4756.5,4909.925,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
313,5305.1417,120.1089,5084.95,5239.0,5295.5,5378.25,5543.45,2.8167,2.6044,0.0,1.0,2.0,4.0,10.0,2.7167,2.3846,0.0,1.0,2.0,4.0,8.025,4689.325,119.6319,4452.5,4612.75,4700.5,4757.5,4911.05,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
314,5304.3051,120.9263,5084.85,5236.75,5295.5,5377.5,5544.35,2.8136,2.5209,0.0,1.0,2.0,4.0,9.15,2.8051,2.532,0.0,1.0,2.0,4.0,9.075,4690.0763,120.3991,4452.425,4613.5,4701.0,4758.5,4911.15,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.0009,200
315,5304.3761,121.4606,5084.8,5236.0,5296.0,5378.0,5544.8,2.735,2.4648,0.0,1.0,2.0,4.0,10.0,2.8376,2.6343,0.0,1.0,2.0,4.0,9.1,4690.0513,120.9033,4451.9,4613.0,4700.0,4759.0,4912.1,0.0003,0.0003,0.0,0.0001,0.0002,0.0004,0.0009,200
316,5301.7217,119.6757,5083.0,5234.0,5295.0,5377.0,5539.6,2.7304,2.4328,0.0,1.0,2.0,4.0,9.0,2.7478,2.3987,0.0,1.0,2.0,4.0,9.15,4692.8,119.2683,4454.0,4615.5,4702.0,4763.0,4913.15,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0009,200
317,5301.5217,119.6973,5083.0,5234.0,5295.0,5376.5,5539.6,2.7043,2.46,0.0,1.0,2.0,4.0,9.15,2.5043,2.0909,0.0,1.0,2.0,4.0,8.0,4693.2696,119.2529,4454.85,4617.0,4702.0,4763.5,4914.15,0.0003,0.0002,0.0,0.0001,0.0002,0.0004,0.0008,200
318,5301.3391,119.6685,5083.0,5234.0,5295.0,5376.0,5539.6,2.6609,2.3734,0.0,1.0,2.0,4.0,8.3,2.3217,1.9451,0.0,1.0,2.0,3.0,7.0,4693.6783,119.3884,4455.0,4617.0,4702.0,4764.0,4914.15,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0007,200
319,5300.5877,119.9593,5083.0,5233.0,5294.5,5375.75,5539.7,2.5263,2.3665,0.0,1.0,2.0,4.0,8.35,2.2105,1.799,0.0,1.0,2.0,3.0,6.0,4694.6754,119.7574,4455.825,4617.25,4702.5,4765.0,4914.175,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
320,5299.625,120.8186,5082.775,5230.0,5294.0,5376.25,5539.9,2.4464,2.337,0.0,1.0,2.0,4.0,8.225,2.125,1.6428,0.0,1.0,2.0,3.0,6.225,4695.8036,120.6957,4455.775,4617.5,4703.0,4768.0,4914.225,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
321,5300.8273,120.665,5082.725,5233.0,5294.0,5376.75,5540.1,2.3091,2.169,0.0,1.0,2.0,4.0,7.275,2.1727,1.9347,0.0,1.0,2.0,3.0,7.275,4694.6909,120.4757,4455.725,4616.5,4703.5,4765.0,4914.275,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0007,200
322,5300.7182,120.6974,5082.725,5233.0,5294.0,5376.5,5540.1,2.2636,2.1771,0.0,1.0,2.0,3.0,7.275,2.0091,1.7863,0.0,1.0,1.0,3.0,7.0,4695.0091,120.4441,4455.725,4617.25,4704.0,4765.0,4914.55,0.0002,0.0002,0.0,0.0001,0.0001,0.0003,0.0007,200
323,5302.0367,120.2552,5082.7,5236.0,5294.0,5377.0,5540.2,2.1651,1.9978,0.0,1.0,2.0,3.0,7.3,2.0459,1.8243,0.0,1.0,2.0,3.0,7.0,4693.7523,120.0828,4455.7,4618.0,4704.0,4762.0,4914.6,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0007,200
324,5303.4953,120.6566,5082.65,5236.0,5294.0,5377.0,5539.4,2.215,2.0509,0.0,1.0,2.0,3.0,7.35,1.9346,1.8458,0.0,1.0,1.0,3.0,6.0,4692.3551,120.3671,4456.95,4616.5,4704.0,4760.0,4915.05,0.0002,0.0002,0.0,0.0001,0.0001,0.0003,0.0006,200
325,5303.2913,119.8757,5083.65,5236.0,5294.0,5376.0,5539.8,2.1942,1.9561,0.0,1.0,2.0,3.0,7.0,1.9903,1.8354,0.0,1.0,2.0,3.0,6.0,4692.5243,119.5405,4457.2,4619.0,4704.0,4760.0,4912.9,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
326,5301.1485,119.1404,5083.5,5236.0,5294.0,5374.0,5540.0,2.1485,1.8636,0.0,1.0,2.0,3.0,6.5,1.9901,1.8535,0.0,1.0,1.0,3.0,7.0,4694.7129,118.8792,4457.0,4619.0,4704.0,4762.0,4913.5,0.0002,0.0002,0.0,0.0001,0.0001,0.0003,0.0007,200
327,5300.0606,120.0367,5083.35,5234.0,5291.0,5373.5,5540.2,2.1717,1.9951,0.0,1.0,2.0,3.0,8.0,1.899,1.7552,0.0,1.0,1.0,3.0,6.55,4695.8687,119.8554,4456.8,4620.5,4704.0,4764.0,4914.0,0.0002,0.0002,0.0,0.0001,0.0001,0.0003,0.0007,200
