day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
0,9966.24,3.0972,9960.0,9965.0,9967.0,9968.0,9971.0,20.84,3.4488,15.0,18.0,21.0,23.0,28.025,12.825,1.5538,10.0,12.0,13.0,14.0,16.025,0.095,0.2932,0.0,0.0,0.0,0.0,1.0,0.0013,0.0002,0.001,0.0012,0.0013,0.0014,0.0016,200
1,9955.62,4.6125,9945.975,9953.0,9956.0,9959.0,9964.0,31.065,4.5957,23.0,28.0,31.0,33.25,41.0,13.16,1.6806,10.0,12.0,13.0,14.0,17.0,0.155,0.3755,0.0,0.0,0.0,0.0,1.0,0.0013,0.0002,0.001,0.0012,0.0013,0.0014,0.0017,200
2,9945.88,6.3832,9932.975,9942.0,9946.0,9950.0,9957.025,40.465,6.0818,28.0,37.0,41.0,44.0,52.025,13.37,1.7672,10.0,12.0,13.0,14.0,17.0,0.285,0.5038,0.0,0.0,0.0,1.0,1.025,0.0013,0.0002,0.001,0.0012,0.0013,0.0014,0.0017,200
3,9936.35,7.6444,9922.0,9931.0,9937.0,9941.0,9951.025,49.55,7.2696,36.0,45.0,49.0,55.0,63.0,13.625,1.8666,10.0,12.0,14.0,15.0,17.0,0.475,0.6996,0.0,0.0,0.0,1.0,2.0,0.0014,0.0002,0.001,0.0012,0.0014,0.0015,0.0017,200
4,9927.26,9.1527,9909.975,9921.0,9927.0,9933.0,9945.0,58.25,8.5987,41.975,52.0,58.0,64.0,74.025,13.805,1.9715,10.0,12.0,14.0,15.0,17.0,0.685,0.8221,0.0,0.0,1.0,1.0,2.025,0.0014,0.0002,0.001,0.0012,0.0014,0.0015,0.0017,200
5,9921.455,9.8863,9903.0,9915.0,9923.0,9928.25,9938.025,63.545,9.2037,46.975,57.0,63.0,70.0,82.0,14.085,2.1255,10.0,13.0,14.0,16.0,18.0,0.915,0.9475,0.0,0.0,1.0,1.0,3.0,0.0014,0.0002,0.001,0.0013,0.0014,0.0016,0.0018,200
6,9915.735,10.5586,9896.0,9909.0,9916.0,9923.0,9934.025,68.525,9.7877,50.0,62.0,69.0,75.0,87.0,14.46,2.258,10.0,13.0,14.0,16.0,19.0,1.28,1.1053,0.0,0.0,1.0,2.0,4.0,0.0014,0.0002,0.001,0.0013,0.0014,0.0016,0.0019,200
7,9910.38,11.1075,9890.0,9903.0,9910.0,9918.25,9929.05,73.105,10.2774,54.925,66.0,73.0,79.25,92.0,14.835,2.4511,10.0,13.0,15.0,16.0,19.025,1.68,1.252,0.0,1.0,2.0,2.0,4.0,0.0015,0.0002,0.001,0.0013,0.0015,0.0016,0.0019,200
8,9904.96,11.941,9883.0,9897.0,9905.0,9913.0,9927.05,77.635,10.9828,55.95,70.0,77.5,85.0,98.025,15.225,2.4626,10.0,13.75,15.0,17.0,20.0,2.18,1.3144,0.0,1.0,2.0,3.0,5.0,0.0015,0.0002,0.001,0.0014,0.0015,0.0017,0.002,200
9,9899.655,12.8451,9877.975,9890.75,9900.0,9908.25,9923.05,81.915,11.555,59.925,75.0,82.0,90.25,101.0,15.75,2.7253,10.975,14.0,16.0,17.25,21.0,2.68,1.4414,0.0,2.0,3.0,4.0,6.0,0.0016,0.0003,0.0011,0.0014,0.0016,0.0017,0.0021,200
10,9894.185,13.4915,9869.975,9885.0,9894.5,9903.0,9920.025,86.18,12.1835,61.95,77.0,86.0,95.25,108.0,16.34,3.0273,11.0,14.0,16.0,18.0,22.025,3.295,1.59,0.975,2.0,3.0,4.0,6.025,0.0016,0.0003,0.0011,0.0014,0.0016,0.0018,0.0022,200
11,9888.375,14.4144,9861.95,9878.75,9888.0,9898.0,9917.0,90.375,12.8757,63.0,81.0,90.5,100.0,114.05,17.345,3.3054,12.0,15.0,17.0,19.0,24.025,3.905,1.7453,1.0,3.0,4.0,5.0,7.0,0.0017,0.0003,0.0012,0.0015,0.0017,0.0019,0.0024,200
12,9882.54,15.4706,9852.975,9873.0,9882.0,9893.25,9912.05,94.415,13.6555,66.0,85.0,95.0,103.25,119.025,18.36,3.6906,12.0,16.0,18.0,21.0,26.0,4.685,1.8071,2.0,3.0,4.0,6.0,8.025,0.0018,0.0004,0.0012,0.0016,0.0018,0.0021,0.0026,200
13,9876.48,16.7203,9841.975,9865.0,9875.5,9888.25,9907.125,98.525,14.6468,68.925,88.0,100.0,109.0,126.025,19.55,3.7878,13.0,16.75,20.0,22.0,27.0,5.445,1.8377,2.0,4.0,5.0,7.0,10.0,0.002,0.0004,0.0013,0.0017,0.002,0.0022,0.0027,200
14,9869.83,17.5309,9834.0,9857.75,9869.0,9882.0,9902.05,102.94,15.1907,72.0,92.0,105.0,113.0,132.025,21.135,4.1889,14.0,18.0,21.0,24.0,30.0,6.095,1.891,3.0,5.0,6.0,7.0,10.0,0.0021,0.0004,0.0014,0.0018,0.0021,0.0024,0.003,200
15,9862.81,18.777,9825.0,9851.0,9862.0,9876.0,9898.05,107.44,16.0461,74.975,96.75,108.5,119.0,139.025,22.89,4.4529,15.0,20.0,23.0,26.0,33.0,6.86,1.9469,3.975,5.0,7.0,8.0,11.0,0.0023,0.0004,0.0015,0.002,0.0023,0.0026,0.0033,200
16,9855.15,19.9449,9816.95,9842.0,9854.0,9868.0,9892.05,112.45,16.8493,77.975,100.0,113.5,123.0,143.025,24.89,4.8392,16.0,21.0,25.0,29.0,34.025,7.51,2.0174,4.0,6.0,7.0,9.0,11.0,0.0025,0.0005,0.0016,0.0021,0.0025,0.0029,0.0034,200
17,9847.04,21.2753,9805.975,9834.0,9846.0,9861.0,9886.05,117.59,17.8978,81.95,106.0,118.5,128.0,150.025,27.15,5.0436,18.0,24.0,27.0,31.0,37.0,8.22,2.0692,4.975,7.0,8.0,10.0,12.0,0.0027,0.0005,0.0018,0.0024,0.0027,0.0031,0.0037,200
18,9838.25,23.0447,9794.975,9823.0,9837.0,9853.0,9881.025,122.87,19.1547,86.9,111.0,123.5,135.0,157.075,29.785,5.6097,19.0,26.0,30.0,33.25,41.025,9.095,2.1368,5.0,8.0,9.0,10.25,13.025,0.003,0.0006,0.0019,0.0026,0.003,0.0033,0.0041,200
19,9828.585,24.6001,9781.975,9813.5,9828.5,9846.0,9874.1,129.27,20.3108,89.0,116.75,129.5,142.25,168.025,32.185,5.9221,20.0,28.0,32.0,36.0,43.05,9.96,2.2624,5.975,8.0,10.0,12.0,14.0,0.0032,0.0006,0.002,0.0028,0.0032,0.0036,0.0043,200
20,9818.7,25.9513,9768.975,9802.0,9819.0,9837.0,9869.1,135.64,21.3056,95.0,120.0,135.0,148.0,176.125,34.785,6.4163,22.0,30.0,35.0,39.0,47.0,10.875,2.4412,7.0,9.0,11.0,12.0,16.0,0.0035,0.0006,0.0022,0.003,0.0035,0.0039,0.0047,200
21,9807.815,27.5235,9753.975,9790.75,9809.0,9827.0,9863.025,142.38,22.2422,101.85,128.0,142.0,155.0,189.0,37.89,6.7807,24.975,33.0,38.0,43.0,51.0,11.915,2.4976,8.0,10.0,12.0,14.0,17.0,0.0038,0.0007,0.0025,0.0033,0.0038,0.0043,0.0051,200
22,9796.11,29.6914,9740.0,9776.0,9795.0,9817.25,9855.05,150.19,24.024,104.95,134.75,151.0,165.0,197.025,40.625,7.0189,26.975,36.0,40.5,45.0,55.025,13.075,2.5902,8.0,11.0,13.0,15.0,18.0,0.0041,0.0007,0.0027,0.0036,0.004,0.0045,0.0055,200
23,9784.235,31.6477,9724.85,9763.0,9785.0,9807.0,9847.075,157.725,25.3945,109.9,140.0,158.0,174.0,210.025,43.75,7.5032,29.0,39.0,43.0,48.0,59.025,14.29,2.7903,9.0,12.0,14.0,16.0,19.025,0.0044,0.0008,0.0029,0.0039,0.0043,0.0048,0.0059,200
24,9771.415,33.7901,9704.925,9749.0,9771.5,9796.25,9839.1,166.26,26.8301,114.975,148.0,166.5,184.0,221.025,46.87,8.0021,31.0,42.0,47.0,52.0,64.0,15.455,2.8858,10.975,13.0,15.0,17.25,21.0,0.0047,0.0008,0.0031,0.0042,0.0047,0.0052,0.0064,200
25,9757.675,36.2317,9688.0,9730.0,9758.0,9784.0,9825.175,175.27,28.7245,120.925,156.75,175.5,194.25,230.125,50.23,8.4751,34.975,45.0,50.0,56.0,65.075,16.825,2.9974,11.0,15.0,17.0,19.0,23.0,0.005,0.0008,0.0035,0.0045,0.005,0.0056,0.0065,200
26,9743.85,38.5686,9669.875,9715.0,9745.5,9771.25,9819.075,184.085,30.7805,125.925,165.0,183.0,206.0,240.125,53.64,8.7505,38.0,48.0,53.0,60.0,71.0,18.425,3.2487,12.0,16.0,18.0,21.0,25.0,0.0054,0.0009,0.0038,0.0048,0.0053,0.006,0.0071,200
27,9729.215,41.2667,9652.7,9700.0,9731.0,9758.75,9808.075,193.67,32.9354,131.975,172.75,192.5,218.25,256.025,57.345,9.2933,40.0,51.0,57.0,63.0,77.025,19.77,3.4318,13.0,17.0,20.0,22.0,26.025,0.0057,0.0009,0.004,0.0051,0.0057,0.0063,0.0077,200
28,9713.85,43.6182,9632.5,9684.0,9715.0,9745.5,9799.05,203.735,34.4888,139.975,179.75,200.0,228.0,273.05,61.095,10.1944,42.0,54.0,61.0,67.0,81.05,21.32,3.5941,14.975,19.0,21.0,23.25,29.0,0.0061,0.001,0.0042,0.0054,0.0061,0.0067,0.0081,200
29,9697.08,46.5466,9608.575,9666.0,9697.5,9731.5,9788.1,215.075,36.3262,148.875,188.75,212.5,241.25,289.1,64.69,10.8168,44.975,58.0,64.0,71.0,89.0,23.155,3.9561,16.0,20.0,23.0,26.0,32.0,0.0065,0.0011,0.0045,0.0058,0.0064,0.0071,0.0089,200
30,9680.295,49.0911,9583.625,9647.75,9681.5,9716.25,9773.0,226.035,37.9864,160.925,199.0,222.0,252.5,308.0,68.625,11.5167,45.975,62.0,68.0,75.0,92.025,25.045,4.1344,17.975,22.0,25.0,28.0,33.025,0.0069,0.0012,0.0046,0.0062,0.0068,0.0075,0.0092,200
31,9662.58,52.0176,9558.825,9627.75,9663.0,9702.25,9756.1,237.5,40.1878,170.8,207.75,236.5,263.0,319.175,72.65,11.8755,48.0,65.0,73.0,80.0,98.0,27.27,4.4852,19.0,24.0,27.0,30.0,36.025,0.0073,0.0012,0.0048,0.0065,0.0073,0.008,0.0098,200
32,9644.12,54.5333,9533.875,9608.0,9642.5,9683.25,9743.05,249.565,41.5063,179.8,222.0,248.5,277.0,341.0,76.81,12.8908,50.0,68.75,76.5,84.0,104.0,29.505,4.6368,20.0,26.0,29.5,33.0,39.0,0.0077,0.0013,0.005,0.0069,0.0076,0.0084,0.0104,200
33,9624.885,57.6437,9513.95,9588.75,9626.0,9667.25,9730.125,261.935,43.3919,184.95,231.0,261.5,291.0,350.025,81.175,13.6453,54.9,72.0,81.0,89.25,110.0,32.005,4.9785,21.975,29.0,32.5,35.0,41.025,0.0081,0.0014,0.0055,0.0072,0.0081,0.0089,0.011,200
34,9604.43,61.0782,9484.925,9564.0,9605.0,9649.0,9718.175,275.05,45.8171,192.9,243.0,275.0,305.25,366.15,85.87,14.4133,57.875,76.75,86.0,94.25,115.025,34.65,5.3626,23.0,31.0,35.0,38.0,44.0,0.0086,0.0014,0.0058,0.0077,0.0086,0.0094,0.0115,200
35,9583.13,63.9384,9460.8,9542.75,9583.0,9627.25,9708.15,288.9,47.3548,201.0,256.0,287.0,320.0,389.1,90.535,15.2751,58.925,79.75,91.0,101.0,117.1,37.435,5.9896,25.975,33.0,38.0,42.0,49.025,0.0091,0.0015,0.0059,0.008,0.0091,0.0101,0.0117,200
36,9561.155,67.1402,9424.95,9519.0,9562.5,9607.25,9695.1,303.44,49.5994,209.925,268.0,301.0,335.25,407.15,95.21,15.8898,63.975,83.0,95.0,107.0,124.075,40.195,6.4666,27.0,36.0,41.0,44.25,53.0,0.0095,0.0016,0.0064,0.0083,0.0095,0.0107,0.0124,200
37,9538.095,70.3468,9393.0,9493.0,9542.5,9583.25,9675.375,318.275,51.4874,215.0,285.0,315.0,350.0,427.075,100.185,16.6853,69.875,88.0,100.0,112.0,132.05,43.445,6.9438,29.0,38.75,44.0,48.0,57.0,0.01,0.0017,0.007,0.0088,0.01,0.0112,0.0132,200
38,9514.12,74.158,9361.975,9465.75,9517.0,9560.25,9662.15,333.57,53.8704,230.925,301.0,330.5,366.0,447.175,105.64,17.7823,73.875,93.0,105.0,118.0,141.0,46.67,7.3008,31.975,42.0,47.0,51.0,61.05,0.0106,0.0018,0.0074,0.0093,0.0105,0.0118,0.0141,200
39,9489.09,77.8331,9328.9,9436.0,9492.5,9536.0,9647.075,349.31,56.1766,240.925,313.75,346.0,385.0,473.0,111.36,18.9724,77.975,98.0,111.0,123.25,148.075,50.24,7.8748,33.0,46.0,50.0,56.0,66.0,0.0111,0.0019,0.0078,0.0098,0.0111,0.0123,0.0148,200
40,9464.105,81.0177,9294.0,9412.0,9467.5,9512.5,9635.1,364.265,58.0535,243.0,329.75,361.5,401.25,492.05,117.66,19.6778,83.975,102.75,118.0,130.25,156.0,53.97,8.4391,35.975,49.0,54.0,60.0,70.025,0.0118,0.002,0.0084,0.0103,0.0118,0.013,0.0156,200
41,9437.62,84.9992,9255.85,9382.5,9443.0,9490.25,9611.15,380.335,60.5085,266.8,343.0,377.0,421.5,508.1,124.13,20.77,86.975,110.5,124.0,138.0,166.025,57.915,8.8107,40.0,52.0,58.0,64.0,75.0,0.0124,0.0021,0.0087,0.0111,0.0124,0.0138,0.0166,200
42,9409.21,89.4317,9211.975,9350.75,9413.0,9463.0,9587.25,397.805,63.8146,274.85,360.75,394.5,439.0,535.125,131.08,21.6089,93.95,115.75,131.0,145.0,173.125,61.905,9.3614,42.0,56.0,62.5,68.0,81.025,0.0131,0.0022,0.0094,0.0116,0.0131,0.0145,0.0173,200
43,9380.105,93.1928,9183.975,9321.5,9380.5,9436.25,9563.2,415.725,66.0927,287.9,374.0,412.5,456.75,562.025,137.85,22.383,93.975,122.0,138.0,152.0,181.075,66.32,10.0438,46.0,60.0,67.0,72.0,85.025,0.0138,0.0022,0.0094,0.0122,0.0138,0.0152,0.0181,200
44,9350.475,97.0177,9147.0,9288.5,9351.0,9409.0,9543.025,433.595,67.7414,299.975,391.5,431.5,476.5,583.0,144.76,24.0967,97.975,128.75,144.0,160.5,195.1,71.17,10.4838,48.975,65.0,72.0,78.0,90.0,0.0145,0.0024,0.0098,0.0129,0.0144,0.0161,0.0195,200
45,9319.17,101.1096,9112.925,9252.0,9318.0,9378.0,9504.325,452.88,69.9227,318.9,410.25,449.0,500.25,604.025,151.935,25.2508,102.825,135.0,152.0,167.25,202.1,76.015,11.2261,52.0,69.0,76.0,84.0,96.05,0.0152,0.0025,0.0103,0.0135,0.0152,0.0167,0.0202,200
46,9287.33,106.0158,9080.275,9217.5,9291.5,9350.25,9484.325,471.475,72.7564,333.8,425.0,466.5,523.25,622.075,160.065,26.8052,108.775,142.75,159.5,178.0,217.025,81.13,11.9667,57.95,73.0,81.0,89.0,101.025,0.016,0.0027,0.0109,0.0143,0.016,0.0178,0.0217,200
47,9253.755,110.863,9034.375,9183.5,9258.5,9323.0,9466.075,491.54,75.6699,348.9,441.0,488.0,540.0,645.25,168.19,27.8342,114.775,151.0,167.5,188.0,226.025,86.515,12.8849,61.95,78.0,87.0,95.0,109.0,0.0168,0.0028,0.0115,0.0151,0.0168,0.0188,0.0226,200
48,9219.39,114.4295,8988.725,9140.75,9218.5,9291.0,9435.125,511.735,77.2491,365.875,460.0,508.5,562.25,668.3,176.63,29.1901,119.85,159.0,175.0,197.0,237.0,92.245,13.4753,65.95,84.0,92.5,101.0,116.05,0.0177,0.0029,0.012,0.0159,0.0175,0.0197,0.0237,200
49,9183.795,118.7463,8943.575,9109.0,9185.5,9255.0,9406.025,532.54,79.5502,386.875,481.25,529.5,584.0,697.175,185.53,30.2392,130.775,166.0,184.0,206.0,242.075,98.135,14.2424,69.0,88.0,98.0,107.0,123.025,0.0186,0.003,0.0131,0.0166,0.0184,0.0206,0.0242,200
50,9146.2,122.924,8892.7,9069.25,9149.0,9223.25,9373.075,555.025,80.9108,402.95,499.75,552.5,603.25,716.175,194.385,32.3749,134.9,174.0,193.0,215.0,260.05,104.39,15.1792,75.975,94.75,105.0,114.0,132.025,0.0194,0.0032,0.0135,0.0174,0.0193,0.0215,0.026,200
51,9108.855,128.036,8839.675,9027.0,9106.0,9193.75,9348.025,576.27,83.2763,420.9,522.0,577.5,627.0,752.1,204.055,34.18,142.0,180.75,204.5,224.0,270.125,110.82,16.1455,80.925,100.0,110.5,120.25,140.1,0.0204,0.0034,0.0142,0.0181,0.0205,0.0224,0.027,200
52,9070.24,132.374,8787.675,8988.25,9062.0,9159.0,9316.0,598.285,84.9856,435.975,543.75,594.5,648.25,773.175,213.42,35.5024,148.925,189.75,214.0,235.0,284.1,118.055,17.444,83.975,107.0,118.0,129.0,150.1,0.0213,0.0036,0.0149,0.019,0.0214,0.0235,0.0284,200
53,9029.935,138.1492,8735.7,8942.75,9021.0,9120.25,9287.0,620.86,88.3903,455.95,565.0,621.0,674.0,797.5,223.84,36.8599,156.975,199.0,223.5,248.0,295.2,125.365,18.5626,89.0,113.0,126.0,137.25,159.0,0.0224,0.0037,0.0157,0.0199,0.0224,0.0248,0.0295,200
54,8988.135,143.3837,8682.475,8896.75,8979.5,9087.5,9260.025,644.47,90.5535,473.85,586.0,639.5,695.0,838.05,234.26,38.7663,163.975,210.0,234.0,257.0,312.125,133.135,19.9521,94.975,119.0,133.0,144.0,172.025,0.0234,0.0039,0.0164,0.021,0.0234,0.0257,0.0312,200
55,8945.005,147.7324,8638.25,8853.25,8935.0,9045.75,9214.225,668.47,91.6446,499.95,606.5,668.5,720.25,854.375,245.3,41.1797,171.0,218.75,246.0,273.0,329.075,141.225,20.7835,100.975,127.75,140.0,154.5,181.0,0.0245,0.0041,0.0171,0.0219,0.0246,0.0273,0.0329,200
56,8901.38,151.5933,8596.025,8803.0,8895.5,9006.25,9180.3,692.055,92.6492,512.8,627.0,689.0,744.0,874.6,256.68,42.8488,180.95,227.75,256.0,283.25,343.1,149.885,22.1662,106.975,136.0,148.0,166.0,191.0,0.0257,0.0043,0.0181,0.0228,0.0256,0.0283,0.0343,200
57,8855.99,156.1976,8527.475,8752.75,8847.5,8967.25,9143.05,716.975,94.2396,545.95,651.75,715.5,773.5,913.175,268.105,44.8911,187.925,238.0,267.0,293.25,352.25,158.93,23.2397,112.0,143.5,157.5,177.25,204.05,0.0268,0.0045,0.0188,0.0238,0.0267,0.0293,0.0352,200
58,8808.83,161.6229,8467.45,8707.25,8798.5,8921.75,9105.05,742.12,96.7562,566.75,673.0,745.5,800.0,949.15,280.585,46.5138,196.925,250.0,280.0,309.5,375.05,168.465,24.7301,118.0,152.75,167.0,187.0,215.05,0.0281,0.0047,0.0197,0.025,0.028,0.031,0.0375,200
59,8760.08,165.6562,8409.85,8655.0,8753.5,8874.25,9059.275,768.085,97.4283,588.775,699.5,771.0,824.5,975.1,293.355,48.4841,208.0,261.0,293.0,322.25,394.025,178.48,26.2722,129.925,160.75,176.5,197.0,229.025,0.0293,0.0048,0.0208,0.0261,0.0293,0.0322,0.0394,200
60,8711.645,170.1617,8351.95,8598.5,8703.5,8828.5,9027.275,793.23,99.0668,599.875,727.5,798.5,855.5,1005.05,306.53,50.1193,217.9,275.0,308.0,336.25,411.075,188.595,27.8399,134.925,170.0,186.5,208.0,245.025,0.0307,0.005,0.0218,0.0275,0.0308,0.0336,0.0411,200
61,8661.845,174.2712,8301.95,8547.25,8652.0,8783.5,8989.175,818.885,100.1666,619.825,756.0,824.5,882.75,1026.025,320.365,51.5471,225.9,288.0,320.0,354.0,426.025,198.905,29.5594,141.95,177.75,197.0,221.25,259.1,0.032,0.0052,0.0226,0.0288,0.032,0.0354,0.0426,200
62,8610.905,178.6762,8243.8,8499.5,8596.0,8737.25,8951.125,844.1,102.2351,638.8,778.0,846.0,908.25,1049.325,334.33,52.8542,235.975,302.75,333.5,367.0,442.1,210.665,31.1596,148.975,189.0,208.0,233.25,271.0,0.0334,0.0053,0.0236,0.0303,0.0334,0.0367,0.0442,200
63,8557.875,183.5233,8177.925,8446.0,8544.5,8687.75,8909.05,871.22,103.7217,671.9,804.75,874.0,936.75,1082.225,348.65,54.4792,244.9,314.5,347.0,381.25,456.05,222.255,33.2214,158.95,199.75,219.0,245.0,283.175,0.0349,0.0054,0.0245,0.0314,0.0347,0.0381,0.0456,200
64,8504.115,186.6438,8121.875,8390.0,8493.0,8641.0,8859.15,897.735,103.5133,688.9,828.5,899.0,956.5,1101.175,363.525,55.5551,254.85,329.75,362.0,399.0,474.2,234.625,35.4777,167.9,210.0,233.0,261.0,302.025,0.0364,0.0056,0.0255,0.033,0.0362,0.0399,0.0474,200
65,8449.85,191.2853,8054.975,8337.25,8442.0,8587.0,8819.0,923.98,104.5738,729.6,854.0,928.0,988.0,1126.325,378.615,57.0393,263.8,345.0,376.0,414.0,505.025,247.555,37.3677,174.975,219.75,244.5,275.0,316.05,0.0379,0.0057,0.0264,0.0345,0.0376,0.0414,0.0505,200
66,8393.925,195.3532,7989.9,8273.5,8385.5,8533.25,8775.075,951.02,105.0774,754.35,880.75,952.5,1014.5,1145.075,393.795,58.7692,278.8,360.5,391.0,430.5,519.25,261.26,39.2299,184.0,232.0,259.5,290.0,335.0,0.0394,0.0059,0.0279,0.036,0.0391,0.043,0.0519,200
67,8337.0,198.8345,7925.85,8221.75,8329.0,8476.0,8720.5,977.7,105.0023,774.6,903.5,982.0,1038.75,1173.8,409.64,60.1755,286.0,376.5,409.5,447.25,532.275,275.66,41.6571,194.975,242.75,275.0,304.0,352.05,0.041,0.006,0.0286,0.0376,0.041,0.0447,0.0532,200
68,8279.105,203.3705,7866.85,8155.75,8267.5,8423.5,8686.225,1004.705,105.815,797.725,937.5,1013.0,1072.25,1199.6,425.59,62.0186,302.925,390.5,421.5,466.25,556.15,290.6,44.0273,206.9,258.0,288.0,321.0,372.15,0.0426,0.0062,0.0303,0.039,0.0422,0.0466,0.0556,200
69,8221.63,207.5286,7803.925,8089.0,8207.0,8366.75,8626.25,1030.875,106.5002,834.425,959.75,1037.5,1105.25,1230.125,441.335,63.6566,315.925,403.0,436.0,484.0,576.15,306.16,46.2068,221.75,271.75,306.0,335.25,390.0,0.0441,0.0064,0.0316,0.0403,0.0436,0.0484,0.0576,200
70,8162.355,211.4423,7739.85,8035.25,8143.5,8304.5,8581.3,1056.475,106.75,854.375,984.75,1064.0,1124.5,1249.275,458.515,65.7382,329.975,419.75,453.0,500.0,597.05,322.655,48.3136,234.7,288.25,322.5,353.25,415.025,0.0459,0.0066,0.033,0.042,0.0453,0.05,0.0597,200
71,8102.11,215.1979,7683.625,7970.0,8088.0,8246.25,8514.5,1082.52,106.4953,885.975,1011.5,1090.0,1156.25,1273.0,476.09,67.3578,341.95,433.75,469.0,519.0,615.425,339.28,50.7583,242.775,302.75,339.5,370.5,437.075,0.0476,0.0067,0.0342,0.0434,0.0469,0.0519,0.0615,200
72,8041.68,218.2227,7605.675,7909.0,8028.5,8188.0,8472.025,1107.495,105.6676,909.2,1039.25,1118.0,1177.25,1287.7,493.635,68.8573,360.0,446.0,488.5,539.25,632.45,357.19,53.3828,256.7,320.5,358.0,391.0,460.15,0.0494,0.0069,0.036,0.0446,0.0489,0.0539,0.0632,200
73,7979.755,221.2414,7540.6,7844.75,7971.5,8131.75,8412.05,1132.39,104.9699,932.35,1070.25,1139.5,1205.0,1307.875,512.755,70.6618,377.95,465.5,505.5,557.0,664.075,375.1,55.7902,266.825,336.5,375.5,409.0,481.125,0.0513,0.0071,0.0378,0.0466,0.0506,0.0557,0.0664,200
74,7917.265,224.3246,7483.625,7775.25,7907.5,8071.25,8347.075,1157.01,103.6703,957.775,1091.0,1164.5,1224.25,1337.375,531.835,72.5281,390.875,483.0,525.5,578.25,678.075,393.89,58.3908,281.85,352.0,395.0,429.0,514.125,0.0532,0.0073,0.0391,0.0483,0.0526,0.0578,0.0678,200
75,7855.44,227.2566,7420.25,7710.5,7849.0,8011.5,8288.2,1179.905,102.6397,979.9,1116.5,1183.5,1251.25,1368.35,551.08,74.1759,410.7,500.75,545.0,591.25,710.075,413.575,60.7875,295.9,372.5,414.5,449.25,537.175,0.0551,0.0074,0.0411,0.0501,0.0545,0.0591,0.071,200
76,7792.29,230.1043,7348.45,7637.0,7783.0,7953.0,8232.1,1203.255,102.1354,997.7,1138.75,1207.5,1272.0,1380.275,570.735,74.9439,423.975,520.75,564.5,615.0,727.075,433.72,63.5779,310.975,391.0,434.5,472.0,566.0,0.0571,0.0075,0.0424,0.0521,0.0564,0.0615,0.0727,200
77,7728.195,231.8298,7289.45,7576.5,7718.0,7882.5,8178.25,1225.87,100.157,1025.7,1164.75,1230.5,1295.25,1402.025,590.155,76.3616,435.95,539.0,584.0,635.5,743.225,455.78,66.7078,332.775,412.25,457.5,500.0,585.025,0.059,0.0076,0.0436,0.0539,0.0584,0.0636,0.0743,200
78,7664.61,233.905,7219.0,7515.25,7654.5,7816.0,8116.775,1247.85,98.7393,1049.675,1183.5,1253.0,1312.75,1413.175,609.5,78.2362,446.0,554.5,602.0,657.25,767.275,478.04,69.2762,352.9,432.0,481.0,522.25,607.3,0.0609,0.0078,0.0446,0.0554,0.0602,0.0657,0.0767,200
79,7599.47,235.6625,7149.85,7456.25,7589.5,7749.25,8056.825,1269.705,96.8589,1058.875,1206.0,1279.0,1334.0,1431.25,629.965,79.375,470.775,576.0,624.0,680.25,794.05,500.86,72.1854,366.925,453.0,501.0,547.25,632.25,0.063,0.0079,0.0471,0.0576,0.0624,0.068,0.0794,200
80,7533.825,237.8172,7087.575,7390.5,7522.5,7680.25,8000.85,1291.43,95.2029,1090.75,1229.0,1301.5,1357.5,1451.3,650.23,79.8743,490.9,598.75,645.0,699.25,816.125,524.515,75.6485,384.9,471.0,526.0,574.0,667.05,0.065,0.008,0.0491,0.0599,0.0645,0.0699,0.0816,200
81,7468.57,239.0776,7019.85,7322.75,7452.5,7622.0,7940.225,1311.125,93.431,1108.85,1254.25,1321.0,1372.75,1469.225,670.72,80.5429,504.875,615.0,667.0,719.0,830.275,549.585,79.1165,399.95,494.75,553.5,601.0,701.15,0.0671,0.0081,0.0505,0.0615,0.0667,0.0719,0.083,200
82,7403.365,240.2115,6955.45,7257.5,7391.5,7552.25,7884.025,1329.53,90.6033,1123.925,1271.75,1339.0,1392.75,1474.15,692.2,82.1169,522.975,637.75,689.0,743.5,850.025,574.905,82.4525,418.875,518.75,577.5,630.0,736.225,0.0692,0.0082,0.0523,0.0638,0.0689,0.0744,0.085,200
83,7338.085,240.0287,6893.6,7187.0,7327.0,7485.0,7822.175,1348.195,87.3194,1143.9,1293.0,1359.5,1411.25,1493.3,712.41,82.9877,548.8,655.0,710.0,764.5,865.075,601.31,86.0582,445.8,541.75,603.5,656.25,768.55,0.0712,0.0083,0.0549,0.0655,0.071,0.0764,0.0865,200
84,7271.415,240.2213,6821.675,7127.75,7259.0,7420.0,7745.7,1366.94,84.1586,1173.625,1316.0,1373.5,1427.0,1502.225,732.55,83.4292,564.8,677.0,730.0,788.5,886.3,629.095,89.846,472.65,569.0,632.5,688.25,806.35,0.0733,0.0083,0.0565,0.0677,0.073,0.0788,0.0886,200
