day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
98,2.8649,0.3372,2.333,2.6187,2.8092,3.073,3.6138,0.023,0.0104,0.011,0.0155,0.0212,0.0262,0.0529,15.0787,3.337,10.2972,12.4889,14.8071,16.486,24.1891,9982.0334,3.6424,9972.3021,9980.4238,9982.2662,9984.9189,9987.313,0.0015,0.0003,0.001,0.0012,0.0015,0.0016,0.0024,200
99,2.8606,0.3439,2.3034,2.6181,2.8084,3.0721,3.6121,0.0196,0.009,0.0095,0.0134,0.0181,0.0225,0.0452,13.6631,2.9984,9.3624,11.303,13.4017,14.9217,21.8959,9983.4567,3.3067,9974.612,9981.992,9983.6886,9986.1068,9988.2052,0.0014,0.0003,0.0009,0.0011,0.0013,0.0015,0.0022,200
100,2.8486,0.368,2.0,2.6188,2.8106,3.0712,3.6106,0.0165,0.0082,0.0,0.0115,0.0156,0.0193,0.0387,12.4283,2.6408,9.1986,10.2296,12.1296,13.5056,19.8197,9984.7066,2.957,9976.6818,9983.4042,9984.9806,9987.1765,9988.2925,0.0012,0.0003,0.0009,0.001,0.0012,0.0014,0.002,200
101,2.8245,0.4045,2.0,2.6134,2.8103,3.0705,3.6092,0.0137,0.0076,0.0,0.0099,0.0134,0.0166,0.0331,11.377,2.2766,9.0755,10.0,10.978,12.2237,17.94,9985.7848,2.5989,9978.5642,9984.6976,9986.1516,9988.0,9988.302,0.0011,0.0002,0.0009,0.001,0.0011,0.0012,0.0018,200
102,2.7364,0.5026,2.0,2.0,2.8375,3.0679,3.608,0.0101,0.0081,0.0,0.0,0.0115,0.0143,0.0284,10.6679,1.8119,9.0,9.8875,10.0,11.0633,16.2383,9986.5857,2.1702,9980.2691,9985.8538,9987.1391,9988.0,9989.0,0.0011,0.0002,0.0009,0.001,0.001,0.0011,0.0016,200
103,2.6542,0.5706,2.0,2.0,2.8667,3.0453,3.687,0.0066,0.0078,0.0,0.0,0.0,0.0123,0.0245,10.2374,1.3708,9.0,9.8762,10.0,10.013,14.6977,9987.1018,1.7275,9981.8007,9986.912,9987.9971,9988.0,9989.0,0.001,0.0001,0.0009,0.001,0.001,0.001,0.0015,200
104,2.6325,0.6056,2.0,2.0,2.9404,3.0,3.9525,0.0037,0.0067,0.0,0.0,0.0,0.0101,0.0211,9.9245,1.1006,8.0,9.1671,10.0,10.0,13.3031,9987.4393,1.4351,9983.187,9987.0,9988.0,9988.0,9989.025,0.001,0.0001,0.0008,0.0009,0.001,0.001,0.0013,200
105,2.6075,0.6052,2.0,2.0,3.0,3.0,3.9795,0.0018,0.0052,0.0,0.0,0.0,0.0,0.0182,9.7219,0.9286,8.0,9.0,10.0,10.0,12.0406,9987.6688,1.2657,9984.4417,9987.0,9988.0,9988.0,9990.0,0.001,0.0001,0.0008,0.0009,0.001,0.001,0.0012,200
106,2.5989,0.6044,2.0,2.0,3.0,3.0,4.0,0.001,0.004,0.0,0.0,0.0,0.0,0.0157,9.4463,0.9768,7.0,9.0,10.0,10.0,10.8978,9987.9538,1.3089,9985.5774,9987.0,9988.0,9989.0,9991.0,0.0009,0.0001,0.0007,0.0009,0.001,0.001,0.0011,200
107,2.5966,0.604,2.0,2.0,3.0,3.0,4.0,0.0007,0.0032,0.0,0.0,0.0,0.0,0.0136,8.9896,1.258,5.0,8.0,9.0,10.0,10.0,9988.4131,1.5573,9986.4603,9987.0,9988.0,9989.0,9992.025,0.0009,0.0001,0.0005,0.0008,0.0009,0.001,0.001,200
108,2.5972,0.611,2.0,2.0,3.0,3.0,4.0,0.0002,0.0018,0.0,0.0,0.0,0.0,0.0,8.4858,1.4195,5.0,8.0,9.0,10.0,10.0,9988.9168,1.7584,9986.0,9988.0,9989.0,9990.0,9993.0,0.0008,0.0001,0.0005,0.0008,0.0009,0.001,0.001,200
109,2.5897,0.6092,2.0,2.0,3.0,3.0,4.0,0.0051,0.0705,0.0,0.0,0.0,0.0,0.0,7.8333,1.7807,4.0,7.0,8.0,9.0,10.0,9989.5719,2.1171,9986.0,9988.0,9989.0,9991.0,9994.0,0.0008,0.0002,0.0004,0.0007,0.0008,0.0009,0.001,200
110,2.59,0.6098,2.0,2.0,3.0,3.0,4.0,0.005,0.0705,0.0,0.0,0.0,0.0,0.0,7.005,1.9862,2.975,6.0,7.0,8.0,10.0,9990.4,2.3259,9986.0,9989.0,9990.0,9992.0,9995.025,0.0007,0.0002,0.0003,0.0006,0.0007,0.0008,0.001,200
111,2.593,0.6099,2.0,2.0,3.0,3.0,4.0,0.005,0.0707,0.0,0.0,0.0,0.0,0.0,6.3769,2.0084,2.95,5.0,7.0,8.0,10.0,9991.0251,2.337,9986.0,9990.0,9991.0,9993.0,9995.05,0.0006,0.0002,0.0003,0.0005,0.0007,0.0008,0.001,200
112,2.596,0.61,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5455,1.9811,2.0,4.0,6.0,7.0,10.0,9991.8586,2.2963,9987.0,9990.0,9992.0,9994.0,9996.0,0.0006,0.0002,0.0002,0.0004,0.0006,0.0007,0.001,200
113,2.596,0.61,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8333,2.012,2.0,3.0,4.5,6.0,9.0,9992.5707,2.3382,9987.0,9991.0,9993.0,9994.0,9996.0,0.0005,0.0002,0.0002,0.0003,0.0004,0.0006,0.0009,200
114,2.596,0.61,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1515,1.9688,1.0,3.0,4.0,5.0,9.0,9993.2525,2.3087,9988.0,9992.0,9994.0,9995.0,9997.0,0.0004,0.0002,0.0001,0.0003,0.0004,0.0005,0.0009,200
115,2.596,0.61,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5455,1.9632,1.0,2.0,3.0,5.0,8.0,9993.8586,2.2853,9988.0,9993.0,9994.0,9995.75,9997.0,0.0004,0.0002,0.0001,0.0002,0.0003,0.0005,0.0008,200
116,2.5918,0.6117,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9286,1.7598,1.0,2.0,3.0,4.0,7.125,9994.4796,2.0885,9989.0,9993.0,9995.0,9996.0,9997.0,0.0003,0.0002,0.0001,0.0002,0.0003,0.0004,0.0007,200
117,2.599,0.6129,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4323,1.6284,0.0,1.0,2.0,3.0,6.0,9994.9688,1.9496,9990.0,9994.0,9995.0,9996.0,9998.0,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
118,2.6243,0.615,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1381,1.4932,0.0,1.0,2.0,3.0,6.0,9995.2376,1.7789,9991.0,9994.0,9995.0,9997.0,9998.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0003,0.0006,200
119,2.6391,0.6201,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8284,1.2452,0.0,1.0,1.0,2.0,5.0,9995.5325,1.527,9992.0,9995.0,9996.0,9997.0,9998.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0005,200
120,2.6456,0.617,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5253,1.0949,0.0,1.0,1.0,2.0,4.075,9995.8291,1.4151,9992.925,9995.0,9996.0,9997.0,9998.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
121,2.6857,0.6105,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3643,1.0157,0.0,1.0,1.0,2.0,4.0,9995.95,1.2946,9993.0,9995.0,9996.0,9997.0,9998.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
122,2.7083,0.5972,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2667,0.9104,0.0,1.0,1.0,2.0,4.0,9996.025,1.2211,9992.975,9995.0,9996.0,9997.0,9998.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
123,2.7353,0.5929,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1961,0.7007,0.0,1.0,1.0,1.75,3.0,9996.0686,1.0025,9994.0,9996.0,9996.0,9997.0,9998.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
124,2.7582,0.5993,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967,0.7179,0.0,1.0,1.0,1.0,3.0,9996.2747,0.95,9994.0,9996.0,9996.0,9997.0,9998.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,200
125,2.7571,0.6196,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571,0.5961,0.0,1.0,1.0,1.0,2.275,9996.2857,0.7954,9994.725,9996.0,9996.0,9997.0,9997.275,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,200
126,2.7241,0.6377,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8448,0.6899,0.0,0.0,1.0,1.0,2.575,9996.431,0.9489,9994.425,9996.0,9996.0,9997.0,9998.0,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,200
127,2.7561,0.6161,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9512,0.439,0.0,1.0,1.0,1.0,2.0,9996.2927,0.7406,9995.0,9996.0,9996.0,9997.0,9998.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,200
128,2.7778,0.6285,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8611,0.3458,0.0,1.0,1.0,1.0,1.0,9996.3611,0.7131,9995.0,9996.0,9996.0,9997.0,9997.125,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
129,2.7742,0.6579,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7097,0.4539,0.0,0.0,1.0,1.0,1.0,9996.5161,0.9113,9995.0,9996.0,9996.0,9997.0,9998.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
130,2.9091,0.668,2.0,2.25,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6364,0.481,0.0,0.0,1.0,1.0,1.0,9996.4545,0.7216,9995.0,9996.0,9996.5,9997.0,9997.475,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
131,2.7857,0.6739,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9286,0.2575,0.325,1.0,1.0,1.0,1.0,9996.2857,0.6999,9995.0,9996.0,9996.0,9997.0,9997.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
132,2.7692,0.6966,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8462,0.3608,0.0,1.0,1.0,1.0,1.0,9996.3846,0.8356,9995.0,9996.0,9996.0,9997.0,9997.7,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
133,2.8182,0.7158,2.0,2.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5455,0.4979,0.0,0.0,1.0,1.0,1.0,9996.6364,0.8814,9995.0,9996.5,9997.0,9997.0,9997.75,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
134,2.8333,0.8975,2.0,2.0,2.5,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.3727,0.125,1.0,1.0,1.0,1.0,9996.3333,0.7454,9995.125,9996.0,9996.5,9997.0,9997.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
135,2.6,0.8,2.0,2.0,2.0,3.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4899,0.0,0.0,0.0,1.0,1.0,9997.0,0.8944,9996.0,9996.0,9997.0,9998.0,9998.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,200
136,2.5,0.5,2.025,2.25,2.5,2.75,2.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9996.5,0.5,9996.025,9996.25,9996.5,9996.75,9996.975,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
137,2.5,0.5,2.025,2.25,2.5,2.75,2.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.025,0.25,0.5,0.75,0.975,9997.0,0.0,9997.0,9997.0,9997.0,9997.0,9997.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,200
138,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9997.0,0.0,9997.0,9997.0,9997.0,9997.0,9997.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
139,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9997.0,0.0,9997.0,9997.0,9997.0,9997.0,9997.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
140,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9997.0,0.0,9997.0,9997.0,9997.0,9997.0,9997.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
141,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9997.0,0.0,9997.0,9997.0,9997.0,9997.0,9997.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
142,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9998.0,0.0,9998.0,9998.0,9998.0,9998.0,9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
