day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
231,2848.2381,113.8311,2620.5,2799.0,2867.0,2890.0,3049.5,0.8095,1.1389,0.0,0.0,0.0,1.0,3.5,4.7143,5.0251,1.0,1.0,3.0,5.0,17.0,7146.2381,114.9853,6937.0,7106.0,7132.0,7191.0,7377.0,0.0005,0.0005,0.0001,0.0001,0.0003,0.0005,0.0017,200
232,2848.0952,113.7457,2620.5,2799.0,2867.0,2890.0,3049.0,0.7143,1.1188,0.0,0.0,0.0,1.0,3.5,4.3333,4.9602,0.5,1.0,3.0,4.0,16.5,7146.8571,115.007,6937.5,7108.0,7132.0,7192.0,7377.5,0.0004,0.0005,0.0,0.0001,0.0003,0.0004,0.0016,200
233,2860.8,100.6606,2672.375,2801.75,2871.0,2901.0,3051.0,0.85,1.1948,0.0,0.0,0.0,2.0,3.525,4.0,4.5497,0.475,1.0,2.0,4.0,15.2,7134.35,101.1144,6937.55,7094.25,7128.0,7190.5,7319.825,0.0004,0.0005,0.0,0.0001,0.0002,0.0004,0.0015,200
234,2859.8947,103.1962,2671.25,2800.5,2867.0,2912.0,3053.0,0.7895,1.1956,0.0,0.0,0.0,1.5,3.55,3.8947,4.8111,0.0,1.0,2.0,3.5,16.3,7135.4211,103.7402,6936.65,7080.5,7132.0,7192.5,7321.7,0.0004,0.0005,0.0,0.0001,0.0002,0.0004,0.0016,200
235,2845.5294,92.709,2669.0,2798.0,2857.0,2890.0,2991.4,0.7059,1.0718,0.0,0.0,0.0,1.0,3.0,3.7647,4.5313,0.0,1.0,2.0,3.0,14.6,7150.0,93.7519,6995.8,7108.0,7143.0,7194.0,7324.4,0.0004,0.0005,0.0,0.0001,0.0002,0.0003,0.0015,200
236,2844.5,95.7418,2667.125,2791.5,2853.0,2901.0,2991.875,0.875,1.3636,0.0,0.0,0.0,2.0,3.625,3.5,4.0774,0.0,1.0,2.0,3.75,12.75,7151.125,96.1053,6996.5,7095.25,7145.5,7201.75,7326.125,0.0004,0.0004,0.0,0.0001,0.0002,0.0004,0.0013,200
237,2837.0714,97.9763,2664.65,2778.5,2852.5,2888.5,2994.025,0.9286,1.3344,0.0,0.0,0.0,2.0,3.675,3.5714,3.9949,0.0,1.0,2.5,4.5,13.05,7158.4286,98.8706,6994.175,7110.5,7146.0,7217.5,7330.075,0.0004,0.0004,0.0,0.0001,0.0002,0.0004,0.0013,200
238,2834.6154,101.0472,2663.6,2772.0,2838.0,2890.0,2993.7,0.9231,1.4391,0.0,0.0,0.0,2.0,3.7,3.3846,3.2234,0.0,1.0,2.0,6.0,9.8,7161.0769,101.465,6996.2,7109.0,7160.0,7225.0,7331.3,0.0003,0.0003,0.0,0.0001,0.0002,0.0006,0.001,200
239,2830.8333,104.4444,2662.275,2763.5,2820.5,2901.0,2994.0,0.8333,1.4625,0.0,0.0,0.0,0.75,3.725,3.1667,2.7639,0.275,1.0,2.0,5.25,8.45,7165.1667,104.8577,6996.3,7097.0,7177.5,7234.5,7333.525,0.0003,0.0003,0.0,0.0001,0.0002,0.0005,0.0008,200
240,2825.9091,107.9094,2661.0,2755.0,2803.0,2912.0,2995.0,1.0,1.6514,0.0,0.0,0.0,1.5,4.0,3.3636,2.6032,1.0,1.0,2.0,5.5,8.25,7169.7273,108.5282,6995.0,7085.0,7194.0,7242.0,7335.0,0.0003,0.0003,0.0001,0.0001,0.0002,0.0005,0.0008,200
241,2825.8182,107.9333,2661.0,2755.0,2803.0,2912.0,2995.0,1.0,1.4771,0.0,0.0,0.0,2.0,3.75,2.8182,2.8863,0.0,1.0,1.0,4.5,8.75,7170.3636,108.9389,6995.25,7085.0,7194.0,7242.5,7336.75,0.0003,0.0003,0.0,0.0001,0.0001,0.0004,0.0009,200
242,2829.6667,93.1701,2700.4,2772.0,2802.0,2890.0,2990.8,1.1111,1.1967,0.0,0.0,1.0,2.0,3.0,3.5556,3.0591,1.0,1.0,2.0,5.0,9.4,7165.6667,94.3751,6997.8,7109.0,7195.0,7227.0,7291.6,0.0004,0.0003,0.0001,0.0001,0.0002,0.0005,0.0009,200
243,2829.6667,93.1701,2700.4,2772.0,2802.0,2890.0,2990.8,0.7778,0.7857,0.0,0.0,1.0,1.0,2.0,3.7778,3.457,0.2,1.0,2.0,5.0,10.4,7165.7778,94.4478,6997.8,7109.0,7195.0,7228.0,7291.6,0.0004,0.0003,0.0,0.0001,0.0002,0.0005,0.001,200
244,2836.875,96.4267,2699.225,2782.25,2820.0,2901.0,2992.575,0.75,0.6614,0.0,0.0,1.0,1.0,1.825,4.125,3.2186,1.0,1.75,3.0,5.5,10.3,7158.25,97.656,6995.825,7097.0,7178.0,7213.75,7293.475,0.0004,0.0003,0.0001,0.0002,0.0003,0.0006,0.001,200
245,2836.875,96.4267,2699.225,2782.25,2820.0,2901.0,2992.575,0.5,0.5,0.0,0.0,0.5,1.0,1.0,3.875,2.7128,1.0,1.75,3.0,5.5,8.65,7158.75,97.1658,6998.3,7097.0,7178.0,7213.75,7294.3,0.0004,0.0003,0.0001,0.0002,0.0003,0.0006,0.0009,200
246,2836.625,96.8064,2697.575,2782.25,2820.0,2901.0,2992.575,0.625,0.696,0.0,0.0,0.5,1.0,1.825,3.5,2.2361,1.0,1.75,3.0,4.75,7.0,7159.25,96.7222,7000.125,7097.25,7178.0,7214.0,7294.475,0.0004,0.0002,0.0001,0.0002,0.0003,0.0005,0.0007,200
247,2836.625,96.8064,2697.575,2782.25,2820.0,2901.0,2992.575,0.375,0.696,0.0,0.0,0.0,0.25,1.825,3.125,2.2604,0.175,1.75,2.5,4.5,6.825,7159.875,96.4371,7001.3,7097.75,7178.5,7214.0,7295.3,0.0003,0.0002,0.0,0.0002,0.0002,0.0004,0.0007,200
248,2836.1429,103.4607,2695.5,2767.5,2802.0,2912.0,2993.5,0.7143,1.0302,0.0,0.0,0.0,1.0,2.7,3.2857,1.9795,1.0,1.5,3.0,5.0,6.0,7159.8571,102.7221,7000.4,7087.0,7195.0,7229.0,7296.4,0.0003,0.0002,0.0001,0.0002,0.0003,0.0005,0.0006,200
249,2836.1429,103.4607,2695.5,2767.5,2802.0,2912.0,2993.5,0.5714,0.7284,0.0,0.0,0.0,1.0,1.85,2.8571,1.807,1.0,1.5,2.0,4.0,5.85,7160.4286,102.877,7001.25,7087.0,7195.0,7230.0,7297.4,0.0003,0.0002,0.0001,0.0002,0.0002,0.0004,0.0006,200
250,2836.1429,103.4607,2695.5,2767.5,2802.0,2912.0,2993.5,0.5714,0.7284,0.0,0.0,0.0,1.0,1.85,2.5714,1.3997,1.0,1.5,2.0,3.5,4.85,7160.7143,102.8407,7002.1,7087.0,7195.0,7230.0,7298.25,0.0003,0.0001,0.0001,0.0002,0.0002,0.0004,0.0005,200
251,2836.1429,103.4607,2695.5,2767.5,2802.0,2912.0,2993.5,0.5714,0.7284,0.0,0.0,0.0,1.0,1.85,1.8571,1.2454,0.15,1.0,2.0,2.5,3.85,7161.4286,102.7756,7003.1,7087.5,7196.0,7230.5,7299.1,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0004,200
252,2819.8333,103.0832,2694.25,2752.75,2799.5,2868.0,2989.75,0.6667,0.7454,0.0,0.0,0.5,1.0,1.875,2.0,0.8165,1.0,1.25,2.0,2.75,3.0,7177.5,102.9348,7006.625,7130.75,7198.5,7245.25,7301.125,0.0002,0.0001,0.0001,0.0001,0.0002,0.0003,0.0003,200
253,2819.6667,102.7856,2694.25,2752.75,2799.5,2868.0,2988.875,0.8333,0.8975,0.0,0.0,0.5,1.75,2.0,1.8333,1.0672,0.125,1.25,2.0,2.75,3.0,7177.6667,102.9655,7006.625,7131.0,7199.0,7245.25,7301.125,0.0002,0.0001,0.0,0.0001,0.0002,0.0003,0.0003,200
254,2819.6667,102.7856,2694.25,2752.75,2799.5,2868.0,2988.875,0.3333,0.4714,0.0,0.0,0.0,0.75,1.0,2.0,1.291,0.125,1.25,2.0,2.75,3.875,7178.0,103.0647,7006.75,7131.75,7199.0,7245.25,7302.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0003,0.0004,200
255,2805.6,107.1944,2693.0,2738.0,2797.0,2802.0,2982.9,0.4,0.4899,0.0,0.0,0.0,1.0,1.0,2.4,1.0198,1.1,2.0,2.0,3.0,3.9,7191.6,107.8751,7012.5,7197.0,7201.0,7260.0,7303.2,0.0002,0.0001,0.0001,0.0002,0.0002,0.0003,0.0004,200
256,2805.6,107.1944,2693.0,2738.0,2797.0,2802.0,2982.9,0.2,0.4,0.0,0.0,0.0,0.0,0.9,2.2,1.1662,1.0,1.0,2.0,3.0,3.9,7192.0,107.6327,7013.4,7197.0,7201.0,7261.0,7303.3,0.0002,0.0001,0.0001,0.0001,0.0002,0.0003,0.0004,200
257,2805.4,106.8262,2693.0,2738.0,2797.0,2802.0,2982.0,0.4,0.8,0.0,0.0,0.0,0.0,1.8,1.6,1.2,1.0,1.0,1.0,1.0,3.7,7192.6,106.9104,7015.2,7197.0,7202.0,7261.0,7303.3,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0004,200
258,2805.4,106.8262,2693.0,2738.0,2797.0,2802.0,2982.0,0.4,0.8,0.0,0.0,0.0,0.0,1.8,1.6,1.2,1.0,1.0,1.0,1.0,3.7,7192.6,106.9104,7015.2,7197.0,7202.0,7261.0,7303.3,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0004,200
259,2805.0,106.0905,2693.0,2738.0,2797.0,2802.0,2980.2,0.8,1.6,0.0,0.0,0.0,0.0,3.6,1.0,0.6325,0.1,1.0,1.0,1.0,1.9,7193.2,107.3618,7015.2,7197.0,7203.0,7261.0,7305.1,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,200
260,2807.0,118.5285,2691.75,2725.5,2770.0,2851.5,2985.15,1.0,1.7321,0.0,0.0,0.0,1.0,3.7,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7191.0,120.1582,7010.15,7146.5,7229.0,7273.5,7307.25,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
261,2807.0,118.5285,2691.75,2725.5,2770.0,2851.5,2985.15,1.0,1.7321,0.0,0.0,0.0,1.0,3.7,0.75,0.433,0.075,0.75,1.0,1.0,1.0,7191.25,120.3046,7010.15,7146.5,7229.5,7274.25,7307.325,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
262,2830.0,128.9031,2693.7,2745.0,2802.0,2901.0,2990.1,0.6667,0.9428,0.0,0.0,0.0,1.0,1.9,1.6667,0.9428,1.0,1.0,1.0,2.0,2.9,7167.6667,130.6633,7005.1,7096.0,7197.0,7254.0,7305.3,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,200
263,2830.0,128.9031,2693.7,2745.0,2802.0,2901.0,2990.1,0.6667,0.9428,0.0,0.0,0.0,1.0,1.9,1.6667,0.9428,1.0,1.0,1.0,2.0,2.9,7167.6667,130.6633,7005.1,7096.0,7197.0,7254.0,7305.3,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0003,200
264,2830.0,128.9031,2693.7,2745.0,2802.0,2901.0,2990.1,0.3333,0.4714,0.0,0.0,0.0,0.5,0.95,1.6667,1.6997,0.05,0.5,1.0,2.5,3.85,7168.0,130.7389,7005.15,7096.5,7198.0,7254.5,7305.35,0.0002,0.0002,0.0,0.0,0.0001,0.0002,0.0004,200
265,2844.0,156.0,2695.8,2766.0,2844.0,2922.0,2992.2,0.5,0.5,0.025,0.25,0.5,0.75,0.975,2.5,1.5,1.075,1.75,2.5,3.25,3.925,7153.0,158.0,7002.9,7074.0,7153.0,7232.0,7303.1,0.0002,0.0002,0.0001,0.0002,0.0002,0.0003,0.0004,200
266,2843.5,155.5,2695.775,2765.75,2843.5,2921.25,2991.225,1.0,1.0,0.05,0.5,1.0,1.5,1.95,1.5,1.5,0.075,0.75,1.5,2.25,2.925,7154.0,158.0,7003.9,7075.0,7154.0,7233.0,7304.1,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
267,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6996.0,0.0,6996.0,6996.0,6996.0,6996.0,6996.0,0.0003,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,200
268,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6996.0,0.0,6996.0,6996.0,6996.0,6996.0,6996.0,0.0003,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,200
269,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,6997.0,0.0,6997.0,6997.0,6997.0,6997.0,6997.0,0.0002,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,200
270,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6997.0,0.0,6997.0,6997.0,6997.0,6997.0,6997.0,0.0003,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,200
271,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6998.0,0.0,6998.0,6998.0,6998.0,6998.0,6998.0,0.0003,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,200
272,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6998.0,0.0,6998.0,6998.0,6998.0,6998.0,6998.0,0.0003,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,200
273,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6998.0,0.0,6998.0,6998.0,6998.0,6998.0,6998.0,0.0003,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,200
274,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0,6998.0,0.0,6998.0,6998.0,6998.0,6998.0,6998.0,0.0003,0.0,0.0003,0.0003,0.0003,0.0003,0.0003,200
275,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,6999.0,0.0,6999.0,6999.0,6999.0,6999.0,6999.0,0.0002,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,200
276,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,6999.0,0.0,6999.0,6999.0,6999.0,6999.0,6999.0,0.0002,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,200
277,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,6999.0,0.0,6999.0,6999.0,6999.0,6999.0,6999.0,0.0002,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,200
278,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.0,7000.0,7000.0,7000.0,7000.0,7000.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
279,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7000.0,0.0,7000.0,7000.0,7000.0,7000.0,7000.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
280,2999.0,0.0,2999.0,2999.0,2999.0,2999.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7001.0,0.0,7001.0,7001.0,7001.0,7001.0,7001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
