day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
329,5352.175,87.1797,5200.525,5279.0,5365.0,5413.5,5491.425,1.775,1.5409,0.0,1.0,1.0,3.0,5.0,1.3,1.1,0.0,1.0,1.0,2.0,4.025,4644.75,87.204,4502.55,4583.5,4631.0,4717.75,4795.45,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
330,5352.1,87.1068,5200.525,5279.0,5365.0,5413.5,5490.45,1.7,1.5362,0.0,0.75,1.0,2.25,5.025,1.2,1.0536,0.0,1.0,1.0,1.25,3.05,4645.0,87.2611,4502.575,4583.5,4631.0,4717.75,4795.45,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,200
331,5351.0789,88.2998,5198.65,5273.0,5364.5,5412.75,5490.425,1.8158,1.5704,0.0,1.0,1.5,2.0,5.15,1.1316,1.1279,0.0,0.0,1.0,1.75,3.075,4645.9737,88.5297,4502.65,4584.5,4631.0,4722.0,4797.275,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
332,5352.7429,86.7072,5197.15,5286.0,5369.0,5412.5,5491.85,1.7714,1.436,0.0,1.0,1.0,2.5,4.3,1.3714,1.0713,0.0,1.0,1.0,2.0,3.15,4644.1143,86.7696,4501.3,4585.0,4629.0,4709.5,4798.55,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
333,5352.6,86.5689,5197.15,5285.5,5369.0,5412.0,5491.55,1.7429,1.4994,0.0,1.0,1.0,2.5,4.3,1.3429,1.1697,0.0,0.0,1.0,2.0,4.0,4644.3143,86.8446,4501.3,4585.5,4630.0,4709.5,4798.7,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0004,200
334,5351.5152,88.3197,5196.0,5282.0,5369.0,5411.0,5492.2,1.8485,1.5787,0.0,1.0,1.0,3.0,4.4,1.2424,1.129,0.0,0.0,1.0,2.0,3.2,4645.3939,88.7533,4500.4,4585.0,4630.0,4716.0,4799.6,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
335,5349.4062,88.9964,5195.5,5279.0,5364.5,5410.0,5492.6,1.875,1.4948,0.0,1.0,1.0,3.0,5.225,1.2812,1.1246,0.0,0.75,1.0,2.0,4.0,4647.4375,89.3689,4499.95,4586.25,4632.0,4719.0,4800.05,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
336,5349.3125,88.9222,5195.5,5279.0,5364.5,5410.0,5491.825,1.875,1.4307,0.0,1.0,1.0,3.0,4.45,1.1562,1.0639,0.0,0.0,1.0,2.0,4.0,4647.6562,89.1921,4500.175,4587.75,4632.0,4719.0,4800.05,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0004,200
337,5346.4194,88.9715,5194.75,5276.0,5360.0,5408.0,5492.25,1.871,1.5185,0.0,1.0,1.0,2.0,6.0,1.1935,1.0601,0.0,0.5,1.0,2.0,4.0,4650.5161,89.3359,4501.25,4591.0,4634.0,4722.0,4800.75,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0004,200
338,5346.2258,88.9526,5194.75,5275.5,5360.0,5407.5,5492.25,1.7097,1.3245,0.0,1.0,1.0,2.5,5.0,1.3226,1.1184,0.0,1.0,1.0,2.0,4.0,4650.7419,89.3399,4501.5,4591.0,4634.0,4723.0,4800.75,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
339,5345.9032,88.7361,5194.0,5275.5,5358.0,5407.0,5491.25,1.8065,1.6347,0.0,1.0,1.0,3.0,5.0,1.3548,1.1514,0.0,1.0,1.0,2.0,4.0,4650.9355,89.3438,4501.75,4591.0,4634.0,4723.0,4800.75,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
340,5349.8621,90.0903,5192.3,5281.0,5368.0,5408.0,5492.1,1.8966,1.6048,0.0,1.0,1.0,3.0,5.0,1.2759,1.2005,0.0,0.0,1.0,2.0,3.3,4646.9655,90.6248,4500.9,4589.0,4630.0,4717.0,4802.0,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
341,5349.7241,90.0471,5192.3,5281.0,5367.0,5408.0,5491.8,1.8621,1.4556,0.0,1.0,1.0,3.0,4.3,1.1724,1.2054,0.0,0.0,1.0,2.0,4.0,4647.2414,90.5575,4501.2,4589.0,4630.0,4718.0,4802.0,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0004,200
342,5349.4643,91.6225,5191.825,5278.25,5367.0,5408.5,5492.2,1.8214,1.5131,0.0,1.0,1.0,3.0,4.325,1.2143,1.1451,0.0,0.75,1.0,1.0,4.0,4647.5,91.9889,4501.125,4589.0,4630.0,4720.75,4802.5,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0004,200
343,5347.1481,92.4521,5191.35,5275.5,5365.0,5406.5,5491.95,1.9259,1.6084,0.0,1.0,1.0,3.5,5.0,1.0741,1.1523,0.0,0.0,1.0,1.0,3.7,4649.8519,93.0148,4500.75,4590.0,4631.0,4723.5,4803.65,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0004,200
344,5347.0741,92.465,5191.35,5275.5,5365.0,5406.0,5491.95,1.963,1.5271,0.0,1.0,2.0,3.5,4.35,0.8889,0.9938,0.0,0.0,1.0,1.0,3.35,4650.0741,92.9611,4501.4,4590.5,4631.0,4723.5,4804.3,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,200
345,5347.0741,92.465,5191.35,5275.5,5365.0,5406.0,5491.95,1.7778,1.3699,0.0,1.0,1.0,3.0,4.0,0.9259,0.9399,0.0,0.0,1.0,1.5,3.0,4650.2222,93.0175,4502.05,4590.5,4631.0,4723.5,4804.65,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
346,5347.0,92.5591,5191.35,5275.5,5365.0,5406.0,5491.95,1.7407,1.322,0.0,1.0,1.0,3.0,4.0,0.8148,1.0197,0.0,0.0,1.0,1.0,3.35,4650.4444,93.0477,4502.05,4590.5,4631.0,4724.0,4804.65,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,200
347,5355.76,90.1813,5189.8,5287.0,5369.0,5408.0,5492.8,1.72,1.3422,0.0,1.0,1.0,3.0,4.0,0.92,1.0553,0.0,0.0,1.0,1.0,3.4,4641.6,90.587,4501.2,4587.0,4630.0,4710.0,4806.2,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,200
348,5355.52,90.1408,5189.4,5287.0,5369.0,5406.0,5492.2,1.88,1.3659,0.0,1.0,1.0,3.0,4.0,0.84,0.731,0.0,0.0,1.0,1.0,2.4,4641.76,90.4501,4501.6,4590.0,4630.0,4710.0,4806.2,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0002,200
349,5355.36,90.0666,5189.4,5287.0,5369.0,5406.0,5491.6,1.72,1.3717,0.0,1.0,1.0,3.0,4.0,1.0,0.8944,0.0,0.0,1.0,1.0,3.0,4641.92,90.2902,4502.6,4590.0,4630.0,4710.0,4806.2,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,200
350,5355.5,91.947,5188.35,5285.5,5374.5,5415.25,5491.5,1.875,1.3938,0.0,1.0,1.5,3.0,4.425,1.0,0.866,0.0,0.0,1.0,2.0,2.425,4641.625,92.1113,4502.625,4581.5,4624.0,4712.0,4807.075,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0002,200
351,5355.4583,91.8894,5188.35,5285.5,5374.5,5415.25,5490.925,1.7083,1.3379,0.0,1.0,1.5,2.25,4.275,1.125,0.9709,0.0,0.0,1.0,2.0,3.0,4641.7083,92.1278,4502.625,4581.5,4624.0,4712.75,4807.075,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
352,5355.375,91.9623,5187.775,5285.5,5374.5,5415.25,5490.925,1.625,1.438,0.0,1.0,1.0,2.25,4.85,1.25,1.0104,0.0,0.75,1.0,2.0,3.0,4641.75,92.1594,4502.625,4581.5,4624.0,4713.5,4807.075,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
353,5355.1667,91.9355,5187.775,5285.5,5374.5,5414.75,5490.925,1.75,1.5877,0.0,0.75,1.0,3.0,5.425,1.1667,0.8975,0.0,0.75,1.0,2.0,3.0,4641.9167,92.0932,4503.2,4581.5,4624.0,4713.5,4807.075,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
354,5355.1667,91.9355,5187.775,5285.5,5374.5,5414.75,5490.925,1.7083,1.6196,0.0,0.0,1.0,3.0,5.425,0.9167,0.862,0.0,0.0,1.0,1.25,2.425,4642.2083,92.1213,4503.2,4581.5,4624.5,4713.5,4807.65,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0002,200
355,5346.3636,91.0797,5186.925,5282.5,5366.5,5400.75,5491.975,1.7273,1.6837,0.0,0.0,1.0,3.0,5.475,1.0455,0.9282,0.0,0.0,1.0,1.75,3.0,4650.8636,91.4486,4502.925,4597.0,4631.5,4716.5,4808.55,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
356,5346.0952,93.2084,5186.5,5281.0,5369.0,5404.0,5492.5,1.7143,1.6943,0.0,0.0,1.0,3.0,5.5,0.9524,1.1329,0.0,0.0,0.0,2.0,3.0,4651.2381,93.4762,4503.0,4594.0,4630.0,4718.0,4809.0,0.0001,0.0001,0.0,0.0,0.0,0.0002,0.0003,200
357,5343.65,95.098,5185.125,5274.75,5366.0,5404.5,5492.55,1.9,1.7292,0.0,0.75,1.0,3.0,5.525,0.85,0.9631,0.0,0.0,1.0,1.0,3.0,4653.6,95.3464,4502.55,4593.25,4631.5,4724.25,4809.925,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,200
358,5346.4737,96.6123,5184.3,5268.5,5369.0,5405.0,5493.1,1.9474,1.6375,0.0,0.5,2.0,3.0,5.0,0.8947,0.9116,0.0,0.0,1.0,1.5,2.55,4650.6842,96.9862,4502.1,4593.0,4630.0,4730.5,4811.35,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
359,5348.7222,98.8741,5183.95,5262.25,5374.5,5405.5,5493.65,2.0556,1.5446,0.0,1.0,2.0,3.0,5.0,1.0,1.0541,0.0,0.0,1.0,1.0,3.0,4648.2222,99.1338,4501.65,4592.0,4624.5,4736.75,4812.35,0.0001,0.0001,0.0,0.0,0.0001,0.0001,0.0003,200
360,5348.6111,98.9793,5183.95,5260.75,5374.5,5405.5,5493.65,1.8889,1.3699,0.0,0.25,2.0,3.0,4.0,1.1667,1.0672,0.0,0.0,1.0,2.0,3.0,4648.3333,99.1693,4501.65,4592.25,4624.5,4736.75,4812.35,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0003,200
361,5345.2353,100.8922,5183.6,5254.0,5369.0,5406.0,5494.2,1.8824,1.3669,0.0,1.0,2.0,3.0,4.2,1.2353,0.73,0.0,1.0,1.0,2.0,2.6,4651.6471,101.187,4502.2,4591.0,4630.0,4743.0,4813.2,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
362,5345.1176,100.7892,5183.6,5254.0,5369.0,5406.0,5493.8,1.8235,1.382,0.0,0.0,2.0,3.0,4.0,1.1765,0.7848,0.0,1.0,1.0,2.0,2.6,4651.8824,101.2335,4502.2,4591.0,4631.0,4743.0,4813.6,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
363,5341.0,106.7508,5182.55,5242.5,5362.0,5423.5,5494.95,2.0667,1.5261,0.0,1.5,2.0,2.5,5.3,1.3333,0.9428,0.0,1.0,1.0,2.0,3.3,4655.6,107.3591,4501.95,4573.0,4634.0,4754.5,4815.4,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
364,5340.7333,106.7299,5182.2,5242.5,5361.0,5423.5,5494.95,2.1333,1.5861,0.0,1.0,2.0,3.0,5.0,1.4,1.0198,0.0,1.0,1.0,2.0,3.65,4655.7333,107.4148,4501.95,4573.0,4635.0,4755.0,4815.4,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
