day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
298,9291.9412,259.0587,8853.85,9133.75,9297.5,9493.75,9690.55,15.5588,17.205,0.0,4.0,9.0,18.5,63.0,12.9118,12.446,0.0,3.0,9.5,19.25,42.1,679.5882,245.3646,290.125,487.0,675.5,861.5,1091.525,0.0013,0.0012,0.0,0.0003,0.001,0.0019,0.0042,200
299,9289.7941,259.5654,8847.85,9133.75,9297.5,9492.0,9688.075,16.7353,18.4204,0.825,4.0,11.5,20.5,65.525,12.0,11.4532,0.0,3.0,8.0,17.0,37.925,681.4706,246.2543,291.775,488.25,677.5,861.5,1096.7,0.0012,0.0011,0.0,0.0003,0.0008,0.0017,0.0038,200
300,9288.5,260.0213,8846.5,9133.5,9296.5,9491.0,9687.25,16.6471,17.675,0.825,4.0,10.5,20.75,59.7,11.6471,11.7395,0.0,3.0,8.5,16.75,39.1,683.2059,246.903,292.6,491.25,679.0,861.5,1098.875,0.0012,0.0012,0.0,0.0003,0.0008,0.0017,0.0039,200
301,9286.8529,260.983,8842.8,9133.25,9295.5,9490.5,9687.25,16.7353,17.1692,0.825,3.25,12.5,24.0,57.7,11.4412,12.1708,0.0,3.0,7.0,15.0,42.575,684.9706,247.6565,293.425,492.75,681.5,861.5,1103.4,0.0011,0.0012,0.0,0.0003,0.0007,0.0015,0.0043,200
302,9285.6471,261.6757,8840.1,9133.0,9294.5,9490.5,9687.25,16.2059,16.1332,0.825,4.0,11.0,21.0,52.05,11.3824,12.6002,0.0,3.0,7.0,13.5,44.7,686.7647,248.3956,294.25,494.0,683.0,861.5,1105.925,0.0011,0.0013,0.0,0.0003,0.0007,0.0014,0.0045,200
303,9284.3824,262.9859,8835.225,9132.0,9294.0,9489.75,9687.25,15.6176,16.1063,0.825,3.0,11.0,19.75,52.875,11.7059,12.851,0.0,2.0,8.5,14.25,46.35,688.2941,249.0952,294.25,494.0,685.0,862.25,1107.625,0.0012,0.0013,0.0,0.0002,0.0008,0.0014,0.0046,200
304,9283.0,264.013,8829.7,9131.25,9294.0,9489.5,9687.25,15.2647,15.9102,0.0,3.0,10.5,20.25,50.1,12.0,13.5321,0.0,2.25,8.5,13.75,48.175,689.7353,249.796,295.075,494.0,687.5,862.5,1109.15,0.0012,0.0014,0.0,0.0002,0.0008,0.0014,0.0048,200
305,9285.4848,267.6803,8819.8,9127.0,9347.0,9490.0,9689.0,15.3939,16.0112,0.0,3.0,10.0,20.0,47.8,12.3939,13.7421,0.0,3.0,9.0,14.0,49.0,686.7273,252.6707,294.6,496.0,641.0,868.0,1117.8,0.0012,0.0014,0.0,0.0003,0.0009,0.0014,0.0049,200
306,9284.303,268.0657,8816.8,9127.0,9347.0,9488.0,9688.2,14.9091,15.52,0.8,2.0,9.0,20.0,45.8,12.8485,14.1038,0.0,3.0,8.0,14.0,48.0,687.9394,253.3498,296.2,496.0,642.0,868.0,1121.6,0.0013,0.0014,0.0,0.0003,0.0008,0.0014,0.0048,200
307,9283.0606,269.0089,8808.2,9127.0,9347.0,9488.0,9688.2,14.1212,15.3598,0.0,3.0,8.0,17.0,49.4,12.9091,13.1963,1.0,3.0,10.0,18.0,44.2,689.9091,254.5585,297.8,497.0,642.0,869.0,1123.2,0.0013,0.0013,0.0001,0.0003,0.001,0.0018,0.0044,200
308,9281.5758,269.6908,8801.0,9127.0,9345.0,9488.0,9688.2,13.9091,15.1104,0.0,3.0,8.0,19.0,48.6,12.8485,13.5202,1.0,3.0,9.0,19.0,46.0,691.6667,255.2026,298.6,498.0,642.0,869.0,1125.8,0.0013,0.0014,0.0001,0.0003,0.0009,0.0019,0.0046,200
309,9280.0606,270.759,8796.0,9127.0,9342.0,9488.0,9688.2,13.6667,15.1751,0.0,3.0,7.0,21.0,50.6,12.7273,13.1777,1.0,2.0,9.0,16.0,45.0,693.5455,256.43,301.2,498.0,642.0,870.0,1128.4,0.0013,0.0013,0.0001,0.0002,0.0009,0.0016,0.0045,200
310,9278.4848,271.448,8792.4,9127.0,9341.0,9486.0,9688.2,13.4545,15.2397,0.0,3.0,8.0,17.0,52.4,13.0303,13.4107,1.0,3.0,8.0,22.0,43.0,695.0303,257.3171,301.2,500.0,642.0,870.0,1131.0,0.0013,0.0013,0.0001,0.0003,0.0008,0.0022,0.0043,200
311,9276.7273,273.1886,8783.8,9127.0,9339.0,9485.0,9688.2,14.2424,16.7459,0.0,3.0,8.0,18.0,57.4,11.9697,12.4984,0.8,3.0,8.0,18.0,39.6,697.0606,258.1626,302.8,500.0,643.0,870.0,1132.8,0.0012,0.0012,0.0001,0.0003,0.0008,0.0018,0.004,200
312,9275.303,273.5033,8779.4,9125.0,9339.0,9483.0,9685.8,14.3636,16.3907,0.0,3.0,8.0,19.0,58.0,11.303,12.3962,0.0,2.0,6.0,18.0,40.2,699.0303,258.948,304.6,503.0,643.0,871.0,1136.8,0.0011,0.0012,0.0,0.0002,0.0006,0.0018,0.004,200
313,9259.3125,265.4049,8767.0,9111.75,9289.0,9477.75,9662.25,14.625,16.4938,0.0,3.0,7.0,19.5,56.575,11.5312,12.1217,1.0,2.0,7.5,16.0,41.675,714.5312,251.3751,333.275,504.5,699.0,883.25,1145.6,0.0012,0.0012,0.0001,0.0002,0.0008,0.0016,0.0042,200
314,9258.2188,266.1367,8760.35,9108.75,9289.0,9475.5,9662.25,13.9062,15.9263,0.0,2.75,6.5,22.0,52.9,11.625,12.1726,0.775,3.0,7.0,16.25,40.675,716.25,252.3675,333.275,506.5,699.5,883.5,1149.175,0.0012,0.0012,0.0001,0.0003,0.0007,0.0016,0.0041,200
315,9256.1562,267.3773,8752.575,9108.75,9289.0,9470.25,9662.25,14.625,16.837,0.0,3.75,7.0,20.25,57.45,11.25,11.4837,0.775,3.0,6.5,15.5,38.9,717.9688,253.5183,333.5,507.5,700.0,883.5,1155.075,0.0011,0.0011,0.0001,0.0003,0.0006,0.0016,0.0039,200
316,9254.8438,267.6473,8750.125,9108.75,9289.0,9468.0,9662.025,14.6875,16.3658,0.0,3.75,7.5,21.25,55.225,10.875,11.7067,1.0,2.0,7.0,14.0,43.0,719.5938,254.0441,333.725,508.5,701.0,883.5,1160.175,0.0011,0.0012,0.0001,0.0002,0.0007,0.0014,0.0043,200
317,9253.5938,268.7513,8745.225,9106.5,9289.0,9467.75,9662.025,14.5312,16.462,0.0,3.0,6.5,20.0,54.35,10.8125,11.3947,1.0,2.0,7.0,14.5,39.675,721.0625,254.7645,333.95,510.0,702.0,884.25,1166.175,0.0011,0.0011,0.0001,0.0002,0.0007,0.0014,0.004,200
318,9252.3125,270.2198,8740.775,9103.5,9289.0,9467.5,9662.025,14.8125,17.4686,0.0,2.75,6.5,19.5,55.35,10.7188,11.4489,0.775,2.75,6.0,14.25,38.8,722.1562,255.0191,333.95,510.75,702.5,885.0,1168.95,0.0011,0.0011,0.0001,0.0003,0.0006,0.0014,0.0039,200
319,9254.9677,275.2529,8728.75,9095.0,9339.0,9471.0,9662.25,14.8065,17.547,0.0,3.0,6.0,18.5,56.25,11.1935,11.7375,0.75,3.5,7.0,15.0,40.5,719.0323,258.7084,334.0,510.0,648.0,885.5,1182.0,0.0011,0.0012,0.0001,0.0004,0.0007,0.0015,0.004,200
320,9263.4667,275.5969,8719.05,9112.75,9342.0,9474.5,9662.2,14.5667,17.1264,0.0,4.0,6.0,20.0,56.4,11.5333,11.7153,0.725,4.0,6.0,15.25,40.0,710.4333,257.856,333.875,510.5,644.5,849.25,1191.8,0.0012,0.0012,0.0001,0.0004,0.0006,0.0015,0.004,200
321,9261.9667,277.2046,8715.475,9109.75,9340.5,9473.75,9662.2,14.5333,17.5,0.0,3.25,6.0,20.75,58.5,11.6,12.0377,1.0,3.0,7.0,14.5,38.1,711.9,258.502,334.875,511.25,645.0,853.5,1195.175,0.0012,0.0012,0.0001,0.0003,0.0007,0.0014,0.0038,200
322,9260.7667,278.8558,8710.45,9105.75,9339.5,9473.25,9662.2,14.1333,18.2971,0.0,2.25,6.0,20.5,58.075,11.7,11.8804,1.0,3.25,6.5,13.75,37.55,713.4,259.5424,335.425,511.5,645.5,856.75,1200.45,0.0012,0.0012,0.0001,0.0003,0.0006,0.0014,0.0038,200
323,9259.4333,279.8047,8706.175,9102.5,9337.5,9472.0,9662.2,13.9,18.2325,0.0,2.0,6.0,20.75,55.9,11.7333,11.8854,0.0,3.0,6.0,16.0,38.55,714.9333,260.111,336.15,513.0,645.5,858.0,1204.45,0.0012,0.0012,0.0,0.0003,0.0006,0.0016,0.0039,200
324,9250.2857,278.4244,8684.725,9103.25,9337.0,9460.5,9638.975,14.75,18.4403,0.0,2.0,6.5,20.25,56.325,12.4286,12.0488,1.35,3.75,6.5,16.25,39.3,722.5357,257.5563,355.025,517.75,646.5,852.0,1223.7,0.0012,0.0012,0.0001,0.0004,0.0006,0.0016,0.0039,200
325,9248.7857,280.0423,8677.05,9098.25,9337.0,9459.0,9638.975,14.2143,17.5344,0.0,2.0,6.5,20.75,52.975,12.9286,13.4561,0.0,3.0,7.5,17.5,42.325,724.0714,258.803,355.675,517.75,648.0,853.5,1229.0,0.0013,0.0013,0.0,0.0003,0.0008,0.0017,0.0042,200
326,9243.1481,285.8331,8661.25,9093.5,9332.0,9463.5,9639.4,14.963,18.5981,0.0,2.0,7.0,22.0,59.3,12.963,12.5358,1.3,3.0,9.0,20.0,39.4,728.9259,264.0123,355.0,517.0,656.0,860.0,1240.05,0.0013,0.0013,0.0001,0.0003,0.0009,0.002,0.0039,200
327,9241.5556,287.9463,8653.45,9091.0,9329.0,9463.0,9639.4,14.7037,18.7198,0.0,2.0,6.0,24.0,59.0,13.1481,13.3408,0.65,3.0,8.0,19.0,43.15,730.5926,264.9385,355.35,518.0,656.0,862.0,1244.4,0.0013,0.0013,0.0001,0.0003,0.0008,0.0019,0.0043,200
328,9240.1111,289.0601,8649.65,9089.5,9325.0,9463.0,9639.4,14.7778,19.1008,0.0,2.0,5.0,22.5,59.4,13.037,13.6205,0.65,3.0,6.0,19.5,43.5,732.0741,265.9611,355.35,518.5,657.0,865.5,1247.45,0.0013,0.0014,0.0001,0.0003,0.0006,0.002,0.0043,200
329,9238.7778,289.3014,8646.3,9087.5,9319.0,9462.0,9639.4,14.3704,17.5186,0.0,3.0,6.0,23.5,55.0,12.7778,13.9,1.0,2.5,5.0,20.0,46.15,734.0741,267.6479,355.35,519.5,657.0,868.5,1255.8,0.0013,0.0014,0.0001,0.0002,0.0005,0.002,0.0046,200
330,9237.2593,290.1404,8642.5,9085.0,9309.0,9462.0,9639.4,14.4074,17.1707,0.0,2.0,10.0,23.0,51.7,12.5556,14.1456,1.0,3.0,6.0,18.0,47.3,735.7778,268.8376,356.0,520.5,659.0,869.5,1261.75,0.0013,0.0014,0.0001,0.0003,0.0006,0.0018,0.0047,200
331,9235.7037,291.6144,8637.35,9083.5,9298.0,9462.0,9639.4,14.4074,17.9077,0.0,2.5,10.0,24.0,56.0,11.8148,14.1632,0.65,2.0,6.0,16.5,45.8,738.0741,270.0274,356.65,522.5,659.0,872.0,1269.3,0.0012,0.0014,0.0001,0.0002,0.0006,0.0016,0.0046,200
332,9234.2692,297.981,8625.75,9074.75,9315.0,9467.75,9640.125,15.1154,18.3163,0.0,2.25,10.5,24.0,59.625,11.8462,13.6204,1.0,2.0,5.0,15.75,44.125,738.7692,276.3073,356.25,520.5,644.0,874.75,1281.75,0.0012,0.0014,0.0001,0.0002,0.0005,0.0016,0.0044,200
333,9232.6154,299.7036,8619.125,9069.25,9311.5,9467.25,9639.75,15.8077,20.0749,0.0,2.25,10.5,24.25,65.75,11.3077,13.2542,1.0,2.25,5.0,13.75,41.25,740.2692,277.1307,356.25,522.0,647.5,879.25,1285.125,0.0011,0.0013,0.0001,0.0002,0.0005,0.0014,0.0041,200
334,9231.6923,300.9844,8614.375,9067.75,9311.0,9466.5,9639.75,15.0,19.5448,0.0,2.25,9.0,22.5,63.25,11.5769,13.602,1.0,3.0,6.0,14.5,42.375,741.7308,278.3594,356.25,522.25,650.5,881.0,1290.0,0.0012,0.0014,0.0001,0.0003,0.0006,0.0014,0.0042,200
335,9230.5769,302.2236,8608.375,9061.25,9310.0,9466.5,9639.125,14.1923,18.8802,0.0,2.25,9.0,18.5,59.875,11.6154,13.5932,0.625,2.25,6.5,15.75,43.5,743.6154,279.8255,357.25,522.5,653.5,884.25,1296.375,0.0012,0.0014,0.0001,0.0002,0.0006,0.0016,0.0044,200
336,9221.76,306.8299,8594.0,9050.0,9276.0,9471.0,9640.2,15.04,19.7494,0.6,2.0,9.0,18.0,63.4,11.68,13.5136,0.0,2.0,7.0,17.0,42.0,751.52,284.398,356.2,520.0,661.0,889.0,1307.8,0.0012,0.0014,0.0,0.0002,0.0007,0.0017,0.0042,200
337,9234.125,306.623,8579.8,9075.5,9305.0,9470.75,9641.275,15.0833,19.1897,1.0,1.75,10.0,17.0,61.575,12.2917,13.4086,1.0,2.75,8.0,17.0,42.75,738.5,282.622,355.725,519.25,658.0,887.75,1323.35,0.0012,0.0013,0.0001,0.0003,0.0008,0.0017,0.0043,200
338,9232.25,308.553,8571.825,9074.0,9303.5,9470.0,9641.275,15.4167,19.9748,0.575,2.0,9.0,18.5,63.125,12.3333,14.0317,1.0,2.75,7.5,16.75,43.875,740.0,283.3452,356.15,519.5,661.5,889.75,1326.35,0.0012,0.0014,0.0001,0.0003,0.0008,0.0017,0.0044,200
339,9231.4167,308.9799,8570.975,9072.25,9302.5,9470.0,9641.275,14.625,18.4748,0.575,2.0,8.5,19.25,60.875,11.9583,13.4365,1.0,2.0,8.0,16.0,42.75,742.0,285.5557,356.15,519.75,661.5,894.5,1334.025,0.0012,0.0013,0.0001,0.0002,0.0008,0.0016,0.0043,200
340,9230.125,310.0934,8565.55,9072.0,9297.0,9470.0,9641.275,14.2917,18.1716,0.575,2.0,8.0,18.75,57.3,11.7917,13.5861,0.575,2.75,7.0,15.75,44.175,743.7917,287.4541,356.15,519.75,663.0,896.5,1341.6,0.0012,0.0014,0.0001,0.0003,0.0007,0.0016,0.0044,200
341,9229.0,311.1119,8562.575,9070.0,9293.0,9469.25,9641.275,13.5,16.8424,0.575,2.0,7.5,19.75,53.175,11.9167,14.6712,0.575,2.0,8.0,16.0,47.725,745.5833,288.822,356.725,521.25,666.0,898.5,1349.175,0.0012,0.0015,0.0001,0.0002,0.0008,0.0016,0.0048,200
342,9228.25,311.7225,8560.875,9069.25,9288.5,9469.25,9641.275,12.4583,15.7533,0.0,1.75,6.0,18.25,48.05,12.0833,16.1372,0.0,2.0,8.0,14.25,51.125,747.2083,289.6209,357.15,522.25,668.0,900.75,1352.6,0.0012,0.0016,0.0,0.0002,0.0008,0.0014,0.0051,200
343,9226.875,313.1515,8555.175,9067.25,9283.0,9469.25,9641.275,12.5833,16.0544,0.0,1.75,5.5,19.25,48.9,11.75,16.169,0.0,2.0,7.5,12.25,53.15,748.7917,290.7985,357.725,523.75,669.5,903.75,1357.15,0.0012,0.0016,0.0,0.0002,0.0008,0.0012,0.0053,200
344,9225.375,314.4352,8552.05,9064.75,9276.5,9469.25,9641.275,12.9167,16.4619,0.0,1.75,5.5,21.0,51.65,11.1667,16.0148,0.0,2.75,6.5,12.0,53.725,750.5417,292.2857,357.725,524.0,671.0,908.5,1361.55,0.0011,0.0016,0.0,0.0003,0.0006,0.0012,0.0054,200
345,9212.913,317.4497,8538.9,9049.0,9229.0,9452.5,9642.35,13.3913,17.1686,0.0,2.0,5.0,22.0,55.85,11.4783,14.9372,0.0,3.0,6.0,13.5,49.4,762.2174,296.1217,356.65,536.5,686.0,913.0,1377.3,0.0011,0.0015,0.0,0.0003,0.0006,0.0014,0.0049,200
346,9211.1304,318.8227,8532.55,9045.5,9222.0,9452.5,9642.35,13.7826,17.9394,0.0,1.5,5.0,22.5,58.6,11.3043,14.4897,0.0,3.0,5.0,13.5,47.95,763.7826,297.6339,356.65,537.0,689.0,915.0,1384.0,0.0011,0.0014,0.0,0.0003,0.0005,0.0014,0.0048,200
347,9209.6522,320.7404,8523.85,9044.0,9213.0,9452.5,9642.35,14.1304,19.1999,0.0,1.0,5.0,21.5,64.25,10.8261,13.425,0.0,2.5,5.0,13.5,42.6,765.3913,299.6879,356.65,538.0,695.0,917.0,1391.3,0.0011,0.0013,0.0,0.0002,0.0005,0.0014,0.0043,200
348,9208.087,322.0721,8517.3,9039.0,9210.0,9452.0,9642.35,14.3043,19.4186,0.0,1.0,6.0,20.0,64.8,10.6957,12.8619,0.55,2.0,5.0,14.5,41.45,766.913,301.0975,356.65,538.5,700.0,918.5,1397.35,0.0011,0.0013,0.0001,0.0002,0.0005,0.0014,0.0041,200
349,9206.6957,323.2335,8512.95,9035.5,9210.0,9452.0,9642.35,14.3913,19.228,0.0,1.0,6.0,19.5,63.9,11.0,13.5775,0.55,1.5,5.0,15.5,42.9,767.913,301.9762,356.65,538.5,703.0,920.0,1400.05,0.0011,0.0014,0.0001,0.0002,0.0005,0.0016,0.0043,200
350,9205.3913,324.4359,8505.75,9033.0,9210.0,9452.0,9642.35,14.087,18.9666,0.0,1.0,6.0,18.0,63.0,11.2174,13.8813,0.0,1.5,6.0,15.0,43.25,769.3043,302.9875,356.65,538.5,708.0,922.5,1404.5,0.0011,0.0014,0.0,0.0002,0.0006,0.0015,0.0043,200
351,9203.3043,326.4372,8499.15,9025.0,9210.0,9452.0,9642.35,14.6522,20.4059,0.0,0.5,6.0,17.5,64.6,11.3043,13.8169,0.0,1.5,6.0,15.0,43.25,770.7391,304.1349,356.65,539.5,714.0,925.5,1407.85,0.0011,0.0014,0.0,0.0002,0.0006,0.0015,0.0043,200
352,9202.2609,327.6584,8493.9,9024.0,9210.0,9451.5,9642.35,14.0435,19.8658,0.0,1.0,3.0,16.0,63.3,11.3478,13.4475,0.0,2.0,5.0,16.0,42.65,772.3478,305.5789,356.65,540.5,718.0,928.0,1414.45,0.0011,0.0013,0.0,0.0002,0.0005,0.0016,0.0043,200
353,9200.8261,329.6395,8485.0,9021.5,9210.0,9451.5,9642.35,14.1304,20.6299,0.0,1.0,3.0,16.0,65.55,11.6087,13.9213,0.0,1.5,5.0,17.0,43.55,773.4348,306.4596,357.2,540.5,721.0,930.5,1419.65,0.0012,0.0014,0.0,0.0002,0.0005,0.0017,0.0044,200
354,9191.1905,329.6608,8458.0,9063.0,9210.0,9438.0,9619.0,14.8095,20.7126,0.0,1.0,3.0,19.0,65.0,12.8571,14.1195,0.5,3.0,7.0,17.0,44.0,781.1429,304.5492,377.5,553.0,728.0,911.0,1444.5,0.0013,0.0014,0.0,0.0003,0.0007,0.0017,0.0044,200
355,9189.6667,330.7262,8455.0,9061.0,9210.0,9438.0,9619.0,15.0,20.4054,0.0,1.0,3.0,21.0,65.5,12.1905,14.5393,0.0,2.0,5.0,16.0,46.0,783.1429,305.4649,378.0,555.0,731.0,913.0,1448.0,0.0012,0.0015,0.0,0.0002,0.0005,0.0016,0.0046,200
356,9164.4,322.3085,8438.125,9038.25,9194.0,9429.0,9539.7,16.1,21.0663,0.0,1.0,5.5,23.5,67.075,12.2,14.0342,0.0,1.0,5.5,17.25,44.4,807.3,296.8732,457.2,557.25,762.5,926.0,1463.225,0.0012,0.0014,0.0,0.0001,0.0005,0.0017,0.0044,200
357,9163.25,322.7539,8436.075,9037.25,9194.0,9428.75,9538.65,15.3,19.3031,0.0,2.0,6.0,20.5,62.025,12.75,15.162,0.0,1.0,5.0,18.75,48.825,808.7,297.9168,457.725,558.25,764.5,929.0,1467.325,0.0013,0.0015,0.0,0.0001,0.0005,0.0019,0.0049,200
358,9159.1053,331.7396,8422.55,9012.5,9178.0,9431.5,9540.3,15.9474,19.5192,0.0,2.5,8.0,22.0,64.05,13.1053,15.4678,0.0,1.5,6.0,20.5,50.4,811.8421,307.1847,455.95,559.0,742.0,946.0,1483.7,0.0013,0.0015,0.0,0.0002,0.0006,0.002,0.005,200
359,9157.3684,333.0053,8417.6,9012.0,9178.0,9430.5,9540.3,15.7368,19.6598,0.45,2.0,8.0,18.5,65.3,13.3684,16.2844,0.45,1.0,4.0,20.5,52.15,813.5263,307.9729,457.05,560.0,752.0,948.5,1487.45,0.0013,0.0016,0.0,0.0001,0.0004,0.002,0.0052,200
360,9155.9474,334.6279,8412.3,9010.5,9178.0,9430.5,9540.3,15.6316,20.332,0.0,2.0,8.0,18.5,68.4,13.0,15.6306,1.0,1.5,5.0,19.5,48.6,815.4211,309.6006,457.05,561.0,762.0,950.5,1492.75,0.0013,0.0016,0.0001,0.0002,0.0005,0.002,0.0049,200
361,9155.0,335.5076,8409.1,9009.5,9178.0,9430.0,9539.75,14.7895,19.4654,0.0,2.0,8.0,16.5,66.2,12.7368,15.505,1.0,2.0,5.0,17.5,47.75,817.4737,312.1078,457.05,562.0,763.0,952.0,1502.6,0.0013,0.0016,0.0001,0.0002,0.0005,0.0017,0.0048,200
362,9153.5263,336.4373,8405.2,9007.0,9178.0,9430.0,9538.2,14.8947,19.4121,0.45,2.0,8.0,18.0,66.3,12.4211,15.6047,0.0,2.0,6.0,19.0,48.15,819.1579,313.1069,457.5,563.0,772.0,954.5,1507.05,0.0012,0.0016,0.0,0.0002,0.0006,0.0019,0.0048,200
363,9152.6316,337.2741,8402.65,9005.0,9178.0,9430.0,9538.2,14.1053,18.0726,0.45,2.0,7.0,16.5,61.75,12.2105,15.0808,0.45,1.0,6.0,20.0,46.05,821.0526,314.8357,458.05,564.5,780.0,957.0,1514.8,0.0012,0.0015,0.0,0.0001,0.0006,0.002,0.0046,200
364,9151.8947,337.9878,8401.0,9002.5,9178.0,9430.0,9538.2,13.3684,16.6645,0.45,1.5,7.0,15.5,57.0,12.1579,15.52,0.45,1.5,5.0,20.0,49.3,822.5789,316.3691,458.05,565.0,782.0,960.0,1521.05,0.0012,0.0016,0.0,0.0002,0.0005,0.002,0.0049,200
