day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
380,60.8235,4.0907,54.6,58.0,61.0,62.0,69.0,0.1765,0.3812,0.0,0.0,0.0,0.0,1.0,0.6471,0.4779,0.0,0.0,1.0,1.0,1.0,9938.3529,4.0138,9930.0,9937.0,9939.0,9941.0,9944.4,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
381,60.3571,4.2529,54.3,58.0,59.5,62.0,69.375,0.0714,0.2575,0.0,0.0,0.0,0.0,0.675,0.7143,0.4518,0.0,0.25,1.0,1.0,1.0,9938.8571,4.2402,9930.3,9937.0,9940.0,9941.0,9945.375,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
382,60.1818,2.7574,57.0,58.0,60.0,62.0,65.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8182,0.3857,0.0,1.0,1.0,1.0,1.0,9939.0,2.7634,9934.0,9937.0,9939.0,9941.5,9942.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
383,60.1111,2.8065,57.0,58.0,60.0,62.0,65.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889,0.3143,0.2,1.0,1.0,1.0,1.0,9939.0,2.7487,9933.8,9938.0,9939.0,9941.0,9942.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
384,59.875,2.8913,57.0,57.75,59.0,61.25,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9939.125,2.8913,9933.7,9937.75,9940.0,9941.25,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
385,59.875,2.8913,57.0,57.75,59.0,61.25,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9939.125,2.8913,9933.7,9937.75,9940.0,9941.25,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
386,59.875,2.8913,57.0,57.75,59.0,61.25,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9939.125,2.8913,9933.7,9937.75,9940.0,9941.25,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
387,59.875,2.8913,57.0,57.75,59.0,61.25,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9939.125,2.8913,9933.7,9937.75,9940.0,9941.25,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
388,59.875,2.8913,57.0,57.75,59.0,61.25,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9939.125,2.8913,9933.7,9937.75,9940.0,9941.25,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
389,59.875,2.8913,57.0,57.75,59.0,61.25,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9939.125,2.8913,9933.7,9937.75,9940.0,9941.25,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
390,59.875,2.8913,57.0,57.75,59.0,61.25,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9939.125,2.8913,9933.7,9937.75,9940.0,9941.25,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
391,59.875,2.8913,57.0,57.75,59.0,61.25,65.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.3307,0.175,1.0,1.0,1.0,1.0,9939.25,3.0311,9933.7,9937.75,9940.0,9941.25,9942.825,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
392,60.2857,2.8643,57.15,58.0,60.0,61.5,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9938.7143,2.8643,9933.6,9937.5,9939.0,9941.0,9941.85,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
393,60.2857,2.8643,57.15,58.0,60.0,61.5,65.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.3499,0.15,1.0,1.0,1.0,1.0,9938.8571,2.9966,9933.6,9937.5,9939.0,9941.5,9942.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
394,60.6667,2.925,57.125,58.5,60.5,61.75,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.4714,0.0,0.25,1.0,1.0,1.0,9938.6667,2.5604,9934.5,9938.0,9938.5,9940.5,9941.875,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
395,59.0,1.5811,57.075,57.75,59.0,60.25,60.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.433,0.075,0.75,1.0,1.0,1.0,9940.25,1.299,9939.0,9939.0,9940.0,9941.25,9941.925,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
396,58.3333,1.2472,57.05,57.5,58.0,59.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9940.6667,1.2472,9939.1,9940.0,9941.0,9941.5,9941.95,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
397,58.3333,1.2472,57.05,57.5,58.0,59.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9940.6667,1.2472,9939.1,9940.0,9941.0,9941.5,9941.95,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
398,58.3333,1.2472,57.05,57.5,58.0,59.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9940.6667,1.2472,9939.1,9940.0,9941.0,9941.5,9941.95,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
399,58.3333,1.2472,57.05,57.5,58.0,59.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9940.6667,1.2472,9939.1,9940.0,9941.0,9941.5,9941.95,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
400,58.3333,1.2472,57.05,57.5,58.0,59.0,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.4714,0.05,0.5,1.0,1.0,1.0,9941.0,1.4142,9939.15,9940.5,9942.0,9942.0,9942.0,0.0001,0.0,0.0,0.0,0.0001,0.0001,0.0001,200
401,58.5,1.5,57.075,57.75,58.5,59.25,59.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9940.5,1.5,9939.075,9939.75,9940.5,9941.25,9941.925,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
402,58.5,1.5,57.075,57.75,58.5,59.25,59.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.025,0.25,0.5,0.75,0.975,9941.0,1.0,9940.05,9940.5,9941.0,9941.5,9941.95,0.0,0.0,0.0,0.0,0.0,0.0001,0.0001,200
403,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
404,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
405,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
406,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
407,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
408,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
409,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
410,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
411,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
412,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
413,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,9942.0,0.0,9942.0,9942.0,9942.0,9942.0,9942.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
414,57.0,0.0,57.0,57.0,57.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9943.0,0.0,9943.0,9943.0,9943.0,9943.0,9943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
