day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
265,73.2231,2.5856,68.1864,71.5002,73.1725,74.8418,79.7526,7.0844,0.7642,5.8974,6.5932,6.9961,7.4647,8.5484,12.0221,1.2187,10.1239,11.21,11.8432,12.6644,14.4143,9907.6705,4.159,9899.939,9905.0886,9907.7522,9910.5714,9914.8619,0.0012,0.0001,0.001,0.0011,0.0012,0.0013,0.0014,200
266,73.1918,2.6023,68.0943,71.4835,73.1527,74.8204,79.7271,6.8031,0.7488,5.668,6.3376,6.7247,7.1752,8.2182,11.5763,1.1434,9.8245,10.8202,11.3787,12.1676,13.8497,9908.4288,4.0784,9900.8573,9905.9155,9908.5231,9911.2821,9915.5146,0.0012,0.0001,0.001,0.0011,0.0011,0.0012,0.0014,200
267,73.1718,2.6011,68.0777,71.4416,73.1337,74.7999,79.7026,6.5079,0.7711,5.0,6.0918,6.4639,6.8969,7.9008,11.2213,1.0135,9.7118,10.5416,11.0,11.6904,13.3073,9909.0991,3.9248,9901.7398,9906.7221,9909.2356,9911.953,9915.5438,0.0011,0.0001,0.001,0.0011,0.0011,0.0012,0.0013,200
268,73.1701,2.6028,68.0616,71.3447,73.1154,74.8706,79.6791,6.2309,0.7651,5.0,5.8554,6.2132,6.6294,7.5957,10.9298,0.8896,9.698,10.2786,10.9025,11.232,12.7862,9909.6691,3.738,9902.588,9907.4971,9909.7495,9912.419,9915.9727,0.0011,0.0001,0.001,0.001,0.0011,0.0011,0.0013,200
269,73.1511,2.6099,68.0,71.3282,73.064,74.9012,79.6564,5.957,0.7503,5.0,5.0,5.9722,6.3723,7.3024,10.7312,0.7752,9.6402,10.0812,10.7594,11.0,12.2857,9910.1607,3.5339,9903.403,9908.0,9910.3943,9912.9808,9916.0,0.0011,0.0001,0.001,0.001,0.0011,0.0011,0.0012,200
270,73.165,2.6473,68.0,71.4464,73.0221,75.0,79.6345,5.6756,0.7224,5.0,5.0,5.7406,6.1252,7.0204,10.6601,0.6744,9.6595,10.0236,10.9935,11.0,11.8049,9910.4993,3.3224,9904.1056,9908.7022,9910.8463,9913.0,9916.0,0.0011,0.0001,0.001,0.001,0.0011,0.0011,0.0012,200
271,73.1389,2.6721,68.0,71.0,73.0,75.0,79.6135,5.4606,0.6429,5.0,5.0,5.0,5.8978,6.7493,10.6156,0.634,9.6358,10.0,11.0,11.0,11.343,9910.7849,3.1429,9904.7516,9909.0,9911.0,9913.0,9916.0,0.0011,0.0001,0.001,0.001,0.0011,0.0011,0.0011,200
272,73.1188,2.7045,68.0,71.0,73.0,75.0,79.5932,5.295,0.5448,5.0,5.0,5.0,5.6965,6.4887,10.6038,0.6171,9.0,10.0,11.0,11.0,11.0,9910.9824,3.007,9905.0,9909.0,9911.0,9913.0,9916.0,0.0011,0.0001,0.0009,0.001,0.0011,0.0011,0.0011,200
273,73.1261,2.714,68.0,71.0,73.0,75.0,79.5737,5.1943,0.4557,5.0,5.0,5.0,5.0,6.2381,10.5508,0.6362,9.0,10.0,11.0,11.0,11.0,9911.1288,2.9029,9905.0,9909.3536,9911.0,9913.0,9916.0,0.0011,0.0001,0.0009,0.001,0.0011,0.0011,0.0011,200
274,73.1094,2.7279,68.0,71.0,73.0,75.0,79.555,5.1212,0.3836,5.0,5.0,5.0,5.0,6.0006,10.47,0.7228,9.0,10.0,11.0,11.0,11.0,9911.2995,2.9137,9905.0,9909.0,9911.0,9913.0,9917.0,0.001,0.0001,0.0009,0.001,0.0011,0.0011,0.0011,200
275,73.1049,2.7235,68.0,71.0,73.0,75.0,79.0153,5.0444,0.3543,4.0,5.0,5.0,5.0,6.0,10.3485,0.8548,8.0,10.0,11.0,11.0,11.0,9911.5021,2.9485,9905.975,9910.0,9911.0,9913.0,9917.0,0.001,0.0001,0.0008,0.001,0.0011,0.0011,0.0011,200
276,73.1052,2.7227,68.0,71.0,73.0,75.0,79.0149,5.0,0.3987,4.0,5.0,5.0,5.0,6.0,10.0931,0.9469,8.0,10.0,10.0,11.0,11.0,9911.8017,3.0358,9905.975,9910.0,9912.0,9914.0,9918.0,0.001,0.0001,0.0008,0.001,0.001,0.0011,0.0011,200
277,73.097,2.7166,68.0,71.0,73.0,75.0,79.0,4.9485,0.4366,4.0,5.0,5.0,5.0,6.0,9.8006,1.1612,7.0,9.0,10.0,11.0,11.0,9912.1539,3.1934,9906.0,9910.0,9912.0,9914.25,9918.025,0.001,0.0001,0.0007,0.0009,0.001,0.0011,0.0011,200
278,73.0868,2.7201,68.0,71.0,73.0,75.0,79.0,4.9261,0.4602,4.0,5.0,5.0,5.0,6.0,9.4165,1.3619,6.0,9.0,10.0,10.0,11.0,9912.5706,3.3338,9906.0,9910.0,9912.0,9915.0,9919.0,0.0009,0.0001,0.0006,0.0009,0.001,0.001,0.0011,200
279,73.0666,2.7129,68.0,71.0,73.0,75.0,79.0,4.8887,0.5341,4.0,5.0,5.0,5.0,6.0,8.9975,1.5703,5.0,8.0,9.0,10.0,11.0,9913.0471,3.5122,9906.975,9910.0,9913.0,9916.0,9920.0,0.0009,0.0002,0.0005,0.0008,0.0009,0.001,0.0011,200
280,73.045,2.7079,68.0,71.0,73.0,75.0,79.0,4.815,0.6171,3.0,5.0,5.0,5.0,6.0,8.59,1.6858,5.0,7.0,9.0,10.0,11.0,9913.55,3.619,9906.975,9911.0,9913.0,9916.0,9920.0,0.0009,0.0002,0.0005,0.0007,0.0009,0.001,0.0011,200
281,73.03,2.7091,68.0,71.0,73.0,75.0,79.0,4.695,0.7085,3.0,4.0,5.0,5.0,6.0,8.28,1.8115,4.0,7.0,8.0,10.0,11.0,9913.995,3.7993,9906.975,9911.0,9914.0,9917.0,9921.0,0.0008,0.0002,0.0004,0.0007,0.0008,0.001,0.0011,200
282,73.025,2.7137,68.0,71.0,73.0,75.0,79.0,4.54,0.8237,3.0,4.0,5.0,5.0,6.0,7.825,1.8532,4.0,6.75,8.0,9.0,11.0,9914.61,3.8959,9907.0,9912.0,9915.0,9918.0,9922.0,0.0008,0.0002,0.0004,0.0007,0.0008,0.0009,0.0011,200
283,73.015,2.7027,68.0,71.0,73.0,75.0,79.0,4.445,0.8643,2.0,4.0,5.0,5.0,6.0,7.305,1.8199,4.0,6.0,7.0,9.0,11.0,9915.235,3.8665,9907.975,9913.0,9915.0,9918.0,9922.0,0.0007,0.0002,0.0004,0.0006,0.0007,0.0009,0.0011,200
284,73.015,2.7027,68.0,71.0,73.0,75.0,79.0,4.29,0.9305,2.0,4.0,4.0,5.0,6.0,6.945,1.9031,3.0,6.0,7.0,8.0,10.0,9915.75,3.9696,9907.975,9913.0,9916.0,9919.0,9923.0,0.0007,0.0002,0.0003,0.0006,0.0007,0.0008,0.001,200
285,73.015,2.7027,68.0,71.0,73.0,75.0,79.0,4.125,0.9536,2.0,4.0,4.0,5.0,6.0,6.66,2.0235,3.0,5.0,7.0,8.0,10.0,9916.2,4.0037,9907.975,9913.0,9916.0,9919.0,9923.025,0.0007,0.0002,0.0003,0.0005,0.0007,0.0008,0.001,200
286,73.01,2.7055,68.0,71.0,73.0,75.0,79.0,3.945,0.996,2.0,3.0,4.0,5.0,5.025,6.215,1.8812,2.975,5.0,6.0,7.0,10.0,9916.83,3.918,9909.0,9914.0,9917.0,9920.0,9924.0,0.0006,0.0002,0.0003,0.0005,0.0006,0.0007,0.001,200
287,73.01,2.7055,68.0,71.0,73.0,75.0,79.0,3.73,1.0035,2.0,3.0,4.0,4.0,5.0,5.865,1.7935,2.975,5.0,6.0,7.0,10.0,9917.395,3.8456,9909.975,9915.0,9917.0,9920.0,9924.025,0.0006,0.0002,0.0003,0.0005,0.0006,0.0007,0.001,200
288,73.0,2.7129,68.0,71.0,73.0,75.0,79.0,3.58,1.06,1.0,3.0,4.0,4.0,5.0,5.43,1.7422,2.0,4.0,5.0,6.0,9.0,9917.99,3.7283,9910.0,9915.0,9918.0,9921.0,9925.0,0.0005,0.0002,0.0002,0.0004,0.0005,0.0006,0.0009,200
289,72.995,2.7194,68.0,71.0,73.0,75.0,79.0,3.37,1.1327,1.0,3.0,3.0,4.0,5.0,5.145,1.7187,2.0,4.0,5.0,6.0,9.0,9918.49,3.6524,9911.0,9916.0,9918.5,9921.0,9925.0,0.0005,0.0002,0.0002,0.0004,0.0005,0.0006,0.0009,200
290,72.995,2.7194,68.0,71.0,73.0,75.0,79.0,3.155,1.1406,1.0,2.0,3.0,4.0,5.0,4.87,1.6592,2.0,4.0,5.0,6.0,8.0,9918.98,3.5777,9911.975,9917.0,9919.0,9921.0,9926.0,0.0005,0.0002,0.0002,0.0004,0.0005,0.0006,0.0008,200
291,72.995,2.7194,68.0,71.0,73.0,75.0,79.0,2.935,1.1405,1.0,2.0,3.0,4.0,5.0,4.595,1.7323,1.0,3.75,5.0,6.0,8.0,9919.475,3.5888,9912.975,9917.0,9920.0,9922.0,9926.0,0.0005,0.0002,0.0001,0.0004,0.0005,0.0006,0.0008,200
292,72.995,2.7194,68.0,71.0,73.0,75.0,79.0,2.695,1.1234,1.0,2.0,3.0,3.0,5.0,4.39,1.7199,1.0,3.0,4.0,5.0,8.0,9919.92,3.5219,9913.0,9918.0,9920.0,9922.0,9927.0,0.0004,0.0002,0.0001,0.0003,0.0004,0.0005,0.0008,200
293,72.995,2.7194,68.0,71.0,73.0,75.0,79.0,2.545,1.1349,0.0,2.0,2.5,3.0,5.0,4.25,1.7371,1.0,3.0,4.0,5.0,8.0,9920.21,3.5051,9913.0,9918.0,9920.0,9922.0,9927.025,0.0004,0.0002,0.0001,0.0003,0.0004,0.0005,0.0008,200
294,72.99,2.7295,68.0,71.0,73.0,75.0,79.0,2.415,1.1414,0.0,2.0,2.0,3.0,5.0,4.1,1.6882,1.0,3.0,4.0,5.0,8.0,9920.495,3.4785,9914.0,9918.0,9921.0,9922.25,9928.0,0.0004,0.0002,0.0001,0.0003,0.0004,0.0005,0.0008,200
295,72.98,2.7349,68.0,71.0,73.0,75.0,79.0,2.295,1.1216,0.0,2.0,2.0,3.0,4.025,3.825,1.6045,1.0,3.0,4.0,5.0,7.0,9920.9,3.4438,9914.0,9919.0,9921.0,9923.0,9928.0,0.0004,0.0002,0.0001,0.0003,0.0004,0.0005,0.0007,200
296,72.975,2.7358,68.0,71.0,73.0,75.0,79.0,2.14,1.1621,0.0,1.0,2.0,3.0,4.025,3.7,1.578,1.0,3.0,4.0,5.0,7.0,9921.185,3.4119,9914.0,9919.0,9921.0,9923.0,9928.0,0.0004,0.0002,0.0001,0.0003,0.0004,0.0005,0.0007,200
297,72.975,2.7358,68.0,71.0,73.0,75.0,79.0,1.965,1.1418,0.0,1.0,2.0,3.0,4.025,3.61,1.5773,1.0,3.0,4.0,4.0,7.0,9921.45,3.4026,9914.975,9919.0,9922.0,9924.0,9928.0,0.0004,0.0002,0.0001,0.0003,0.0004,0.0004,0.0007,200
298,72.97,2.7403,68.0,71.0,73.0,75.0,79.0,1.8,1.0909,0.0,1.0,2.0,2.0,4.0,3.5,1.4799,1.0,3.0,3.0,4.0,6.0,9921.73,3.3907,9914.975,9920.0,9922.0,9924.0,9928.0,0.0004,0.0001,0.0001,0.0003,0.0003,0.0004,0.0006,200
299,72.97,2.7403,68.0,71.0,73.0,75.0,79.0,1.65,1.1034,0.0,1.0,2.0,2.0,4.0,3.37,1.4707,1.0,2.0,3.0,4.0,6.0,9922.01,3.3526,9915.0,9920.0,9922.0,9924.0,9928.025,0.0003,0.0001,0.0001,0.0002,0.0003,0.0004,0.0006,200
300,72.97,2.7403,68.0,71.0,73.0,75.0,79.0,1.53,1.095,0.0,1.0,1.0,2.0,4.0,3.2,1.3964,1.0,2.0,3.0,4.0,6.0,9922.3,3.2848,9916.0,9920.0,9922.0,9924.0,9928.025,0.0003,0.0001,0.0001,0.0002,0.0003,0.0004,0.0006,200
301,72.96,2.7347,68.0,71.0,73.0,75.0,79.0,1.395,1.0578,0.0,1.0,1.0,2.0,4.0,3.065,1.3931,1.0,2.0,3.0,4.0,6.0,9922.58,3.2655,9916.0,9921.0,9922.5,9925.0,9929.0,0.0003,0.0001,0.0001,0.0002,0.0003,0.0004,0.0006,200
302,72.96,2.7347,68.0,71.0,73.0,75.0,79.0,1.255,1.0198,0.0,0.75,1.0,2.0,4.0,2.95,1.3407,1.0,2.0,3.0,4.0,5.025,9922.835,3.1981,9916.975,9921.0,9923.0,9925.0,9929.0,0.0003,0.0001,0.0001,0.0002,0.0003,0.0004,0.0005,200
303,72.955,2.7337,68.0,71.0,73.0,75.0,79.0,1.175,1.0022,0.0,0.0,1.0,2.0,4.0,2.825,1.3395,1.0,2.0,3.0,4.0,5.0,9923.045,3.2331,9917.0,9921.0,9923.0,9925.0,9929.0,0.0003,0.0001,0.0001,0.0002,0.0003,0.0004,0.0005,200
304,72.945,2.7262,68.0,71.0,73.0,75.0,79.0,1.135,0.9781,0.0,0.0,1.0,2.0,3.025,2.635,1.2656,1.0,2.0,3.0,3.0,5.0,9923.285,3.2255,9917.0,9921.0,9923.0,9925.0,9929.0,0.0003,0.0001,0.0001,0.0002,0.0003,0.0003,0.0005,200
305,72.945,2.7262,68.0,71.0,73.0,75.0,79.0,1.02,0.8942,0.0,0.0,1.0,2.0,3.0,2.57,1.2063,1.0,2.0,3.0,3.0,5.0,9923.465,3.1716,9917.0,9921.0,9923.5,9925.25,9929.025,0.0003,0.0001,0.0001,0.0002,0.0003,0.0003,0.0005,200
306,72.945,2.7262,68.0,71.0,73.0,75.0,79.0,0.92,0.8795,0.0,0.0,1.0,1.25,3.0,2.42,1.1505,0.975,2.0,2.0,3.0,5.0,9923.715,3.1343,9918.0,9922.0,9924.0,9926.0,9930.0,0.0002,0.0001,0.0001,0.0002,0.0002,0.0003,0.0005,200
307,72.945,2.7262,68.0,71.0,73.0,75.0,79.0,0.825,0.8628,0.0,0.0,1.0,1.0,3.0,2.31,1.1593,0.0,2.0,2.0,3.0,5.0,9923.92,3.1518,9918.0,9922.0,9924.0,9926.0,9930.0,0.0002,0.0001,0.0,0.0002,0.0002,0.0003,0.0005,200
308,72.9548,2.7295,68.0,71.0,73.0,75.0,79.0,0.7688,0.8488,0.0,0.0,1.0,1.0,3.0,2.1859,1.1166,0.0,1.0,2.0,3.0,5.0,9924.0905,3.1514,9918.0,9922.0,9924.0,9926.0,9930.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0003,0.0005,200
309,72.9596,2.7355,68.0,71.0,73.0,75.0,79.0,0.702,0.7959,0.0,0.0,0.5,1.0,2.0,2.0758,1.1143,0.0,1.0,2.0,3.0,4.0,9924.2626,3.1769,9918.0,9922.0,9924.0,9926.0,9930.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0003,0.0004,200
310,72.9745,2.7338,68.0,71.0,73.0,75.0,79.0,0.6378,0.7535,0.0,0.0,0.0,1.0,2.0,2.0102,1.0973,0.0,1.0,2.0,3.0,4.0,9924.3776,3.1639,9918.0,9922.0,9924.0,9927.0,9930.125,0.0002,0.0001,0.0,0.0001,0.0002,0.0003,0.0004,200
311,72.9897,2.7339,68.0,71.0,73.0,75.0,79.0,0.5979,0.7202,0.0,0.0,0.0,1.0,2.0,1.9227,1.04,0.0,1.0,2.0,3.0,4.0,9924.4897,3.1741,9918.0,9923.0,9924.5,9927.0,9930.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0003,0.0004,200
312,72.9948,2.74,68.0,71.0,73.0,75.0,79.0,0.5492,0.6896,0.0,0.0,0.0,1.0,2.0,1.8238,1.0281,0.0,1.0,2.0,2.0,4.0,9924.6321,3.1728,9918.0,9923.0,9925.0,9927.0,9931.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0004,200
313,72.9841,2.7187,68.0,71.0,73.0,75.0,79.0,0.5026,0.6794,0.0,0.0,0.0,1.0,2.0,1.7513,1.0269,0.0,1.0,2.0,2.0,4.0,9924.7619,3.1525,9918.0,9923.0,9925.0,9927.0,9931.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0004,200
314,72.9947,2.722,68.0,71.0,73.0,75.0,79.0,0.4628,0.6553,0.0,0.0,0.0,1.0,2.0,1.6596,1.0164,0.0,1.0,2.0,2.0,4.0,9924.883,3.1365,9918.0,9923.0,9925.0,9927.0,9931.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0002,0.0004,200
315,72.9783,2.7226,68.0,71.0,73.0,75.0,79.0,0.4293,0.6388,0.0,0.0,0.0,1.0,2.0,1.6196,1.0145,0.0,1.0,1.0,2.0,4.0,9924.9728,3.1596,9918.0,9923.0,9925.0,9927.0,9931.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0004,200
316,73.0279,2.7247,68.0,71.0,73.0,75.0,79.0,0.4078,0.6396,0.0,0.0,0.0,1.0,2.0,1.514,0.9237,0.0,1.0,1.0,2.0,3.0,9925.0503,3.1021,9918.0,9923.0,9925.0,9927.0,9931.0,0.0002,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
317,73.0795,2.7124,68.0,71.0,73.0,75.0,79.0,0.3693,0.6077,0.0,0.0,0.0,1.0,2.0,1.4943,0.9712,0.0,1.0,1.0,2.0,3.0,9925.0568,3.0687,9918.375,9923.0,9925.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
318,73.0588,2.7391,68.0,71.0,73.0,75.0,79.0,0.3412,0.575,0.0,0.0,0.0,1.0,2.0,1.4118,0.943,0.0,1.0,1.0,2.0,3.0,9925.1882,3.0736,9918.225,9923.0,9925.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
319,73.0488,2.6978,68.0,71.0,73.0,75.0,78.925,0.311,0.5361,0.0,0.0,0.0,1.0,2.0,1.3902,0.8938,0.0,1.0,1.0,2.0,3.0,9925.25,3.0331,9919.0,9923.0,9925.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
320,73.0696,2.7261,68.0,71.0,73.0,75.0,79.0,0.2911,0.5193,0.0,0.0,0.0,1.0,2.0,1.3291,0.8819,0.0,1.0,1.0,2.0,3.0,9925.3101,3.0438,9918.925,9923.0,9925.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
321,73.0596,2.7602,68.0,71.0,73.0,75.0,79.0,0.2649,0.4842,0.0,0.0,0.0,0.0,1.0,1.3311,0.9187,0.0,1.0,1.0,2.0,3.25,9925.3444,3.0407,9919.0,9923.5,9925.0,9927.5,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
322,73.0,2.7693,68.0,71.0,73.0,75.0,79.0,0.2345,0.4551,0.0,0.0,0.0,0.0,1.0,1.3172,0.8686,0.0,1.0,1.0,2.0,3.0,9925.4483,3.1027,9919.0,9924.0,9925.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
323,73.0571,2.7897,68.0,71.0,73.0,75.0,79.0,0.2,0.4342,0.0,0.0,0.0,0.0,1.0,1.2929,0.866,0.0,1.0,1.0,2.0,3.0,9925.45,3.0714,9919.0,9924.0,9925.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
324,73.0222,2.7688,68.0,71.0,73.0,75.0,79.0,0.1926,0.4127,0.0,0.0,0.0,0.0,1.0,1.2222,0.8578,0.0,1.0,1.0,2.0,3.0,9925.563,3.0734,9919.0,9924.0,9926.0,9927.5,9931.65,0.0001,0.0001,0.0,0.0001,0.0001,0.0002,0.0003,200
325,73.0465,2.7502,68.0,71.0,73.0,75.0,79.0,0.1938,0.4144,0.0,0.0,0.0,0.0,1.0,1.1938,0.8172,0.0,1.0,1.0,1.0,3.0,9925.5659,3.0009,9919.2,9924.0,9926.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,200
326,73.0317,2.763,68.0,71.0,73.0,75.0,79.0,0.1825,0.4063,0.0,0.0,0.0,0.0,1.0,1.1508,0.7566,0.0,1.0,1.0,1.0,3.0,9925.6349,2.9429,9919.125,9924.0,9925.5,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,200
327,73.0082,2.7831,68.0,71.0,73.0,75.0,79.0,0.1803,0.4052,0.0,0.0,0.0,0.0,1.0,1.1393,0.7609,0.0,1.0,1.0,1.0,3.0,9925.6721,2.9572,9919.025,9924.0,9925.5,9928.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,200
328,72.9915,2.8149,67.925,71.0,73.0,75.0,79.0,0.1695,0.3971,0.0,0.0,0.0,0.0,1.0,1.0339,0.7241,0.0,1.0,1.0,1.0,3.0,9925.8051,3.0344,9919.0,9924.0,9926.0,9928.0,9932.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0003,200
329,73.1321,2.7918,67.625,72.0,73.0,75.0,79.0,0.1698,0.3998,0.0,0.0,0.0,0.0,1.0,1.066,0.6767,0.0,1.0,1.0,1.0,2.375,9925.6321,2.9471,9919.625,9924.0,9926.0,9927.0,9932.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,200
330,73.17,2.8038,67.475,72.0,73.0,75.0,79.0,0.18,0.4094,0.0,0.0,0.0,0.0,1.0,1.02,0.6779,0.0,1.0,1.0,1.0,2.0,9925.63,3.0088,9919.475,9924.0,9926.0,9927.0,9932.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,200
331,73.3261,2.7191,68.0,72.0,73.0,75.0,79.0,0.1739,0.4067,0.0,0.0,0.0,0.0,1.0,1.0217,0.6252,0.0,1.0,1.0,1.0,2.0,9925.4783,2.857,9919.275,9924.0,9926.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,200
332,73.3068,2.7401,68.0,72.0,73.0,75.0,79.0,0.1705,0.4051,0.0,0.0,0.0,0.0,1.0,0.9659,0.5319,0.0,1.0,1.0,1.0,2.0,9925.5568,2.8875,9920.0,9924.0,9926.0,9927.0,9931.825,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,200
333,73.3494,2.7394,68.0,72.0,73.0,75.0,79.0,0.1687,0.3745,0.0,0.0,0.0,0.0,1.0,0.9157,0.5196,0.0,1.0,1.0,1.0,2.0,9925.5663,2.795,9920.0,9924.0,9926.0,9927.0,9931.0,0.0001,0.0001,0.0,0.0001,0.0001,0.0001,0.0002,200
334,73.3291,2.7866,67.95,72.0,73.0,75.0,79.0,0.1392,0.3462,0.0,0.0,0.0,0.0,1.0,0.962,0.4889,0.0,1.0,1.0,1.0,2.0,9925.5696,2.8582,9920.0,9924.0,9926.0,9927.0,9931.05,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,200
335,73.3553,2.8084,67.875,72.0,73.0,75.0,79.0,0.1316,0.338,0.0,0.0,0.0,0.0,1.0,0.9079,0.4914,0.0,1.0,1.0,1.0,2.0,9925.6053,2.8101,9920.0,9924.0,9926.0,9927.0,9931.125,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,200
336,73.2,2.7651,67.725,72.0,73.0,75.0,79.0,0.1143,0.3182,0.0,0.0,0.0,0.0,1.0,0.9,0.4192,0.0,1.0,1.0,1.0,2.0,9925.7857,2.8279,9920.0,9924.0,9926.0,9927.0,9931.275,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,200
337,73.25,2.7099,68.0,72.0,73.0,75.0,79.0,0.125,0.3307,0.0,0.0,0.0,0.0,1.0,0.8906,0.4372,0.0,1.0,1.0,1.0,2.0,9925.7344,2.8132,9920.0,9924.0,9926.0,9928.0,9931.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,200
338,73.4138,2.6912,68.425,72.0,73.0,75.0,79.0,0.1207,0.3258,0.0,0.0,0.0,0.0,1.0,0.8448,0.4473,0.0,1.0,1.0,1.0,1.575,9925.6207,2.7782,9920.0,9924.0,9926.0,9927.0,9930.575,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,200
339,73.46,2.7944,68.225,72.0,73.0,75.0,79.0,0.14,0.347,0.0,0.0,0.0,0.0,1.0,0.9,0.4123,0.0,1.0,1.0,1.0,1.775,9925.5,2.7946,9920.225,9924.0,9926.0,9927.0,9930.775,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0002,200
340,73.2609,2.6575,68.125,72.0,73.0,75.0,78.75,0.1087,0.3113,0.0,0.0,0.0,0.0,1.0,0.8478,0.4153,0.0,1.0,1.0,1.0,1.0,9925.7826,2.612,9920.25,9924.0,9926.0,9927.0,9930.875,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
341,73.1429,2.6599,68.025,72.0,73.0,75.0,78.95,0.119,0.3238,0.0,0.0,0.0,0.0,1.0,0.8333,0.4319,0.0,1.0,1.0,1.0,1.0,9925.9048,2.6798,9920.05,9924.0,9926.0,9927.0,9930.975,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
342,73.2105,2.7449,68.0,72.0,73.0,75.0,79.0,0.1053,0.3069,0.0,0.0,0.0,0.0,1.0,0.8684,0.4085,0.0,1.0,1.0,1.0,1.075,9925.8158,2.7228,9920.0,9924.0,9926.0,9927.0,9931.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
343,73.1714,2.8333,68.0,72.0,73.0,75.0,79.0,0.1143,0.3182,0.0,0.0,0.0,0.0,1.0,0.8857,0.398,0.0,1.0,1.0,1.0,1.15,9925.8286,2.7927,9920.0,9924.0,9926.0,9927.5,9931.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
344,73.0909,2.8323,68.0,72.0,73.0,75.0,79.0,0.1212,0.3264,0.0,0.0,0.0,0.0,1.0,0.8788,0.4088,0.0,1.0,1.0,1.0,1.2,9925.9091,2.7892,9920.0,9924.0,9926.0,9927.0,9931.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
345,73.0,2.896,68.0,71.0,73.0,75.0,79.0,0.0968,0.2957,0.0,0.0,0.0,0.0,1.0,0.8065,0.4697,0.0,1.0,1.0,1.0,1.25,9926.0968,2.9111,9920.0,9924.0,9926.0,9928.0,9931.25,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
346,73.0385,2.8887,68.625,70.5,73.0,75.0,79.0,0.1154,0.3195,0.0,0.0,0.0,0.0,1.0,0.7692,0.4213,0.0,1.0,1.0,1.0,1.0,9926.0769,2.9862,9920.0,9924.0,9926.5,9928.5,9930.375,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
347,73.2727,2.9876,68.525,72.0,73.0,75.0,79.0,0.1364,0.3432,0.0,0.0,0.0,0.0,1.0,0.8182,0.3857,0.0,1.0,1.0,1.0,1.0,9925.7727,3.0441,9920.0,9924.0,9926.0,9927.0,9931.0,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
348,73.4,2.9563,68.95,72.0,73.0,75.25,79.0,0.15,0.3571,0.0,0.0,0.0,0.0,1.0,0.9,0.3,0.0,1.0,1.0,1.0,1.0,9925.55,2.9576,9920.0,9923.75,9926.0,9927.0,9930.05,0.0001,0.0,0.0,0.0001,0.0001,0.0001,0.0001,200
