day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
185,2794.7273,119.5287,2568.5,2758.5,2817.0,2862.5,2957.0,1.1818,1.5266,0.0,0.0,1.0,1.5,4.5,2.3636,1.8227,0.25,1.0,2.0,3.0,6.25,7201.7273,120.1038,7038.75,7135.5,7182.0,7238.0,7428.0,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
186,2801.6,123.001,2567.45,2797.75,2817.0,2865.5,2957.675,1.3,1.7916,0.0,0.0,0.5,2.0,5.1,2.4,1.8,0.225,1.0,2.0,3.0,5.775,7194.7,123.5541,7038.2,7133.0,7180.0,7196.5,7429.225,0.0002,0.0002,0.0,0.0001,0.0002,0.0003,0.0006,200
187,2801.6,123.001,2567.45,2797.75,2817.0,2865.5,2957.675,1.0,1.5492,0.0,0.0,0.0,1.75,4.325,2.2,1.6613,0.0,1.0,2.0,3.75,4.775,7195.2,123.3011,7039.2,7133.0,7180.5,7197.5,7429.225,0.0002,0.0002,0.0,0.0001,0.0002,0.0004,0.0005,200
188,2799.7778,129.431,2566.4,2793.0,2817.0,2869.0,2958.4,0.8889,1.9116,0.0,0.0,0.0,0.0,5.2,2.3333,1.633,0.0,1.0,2.0,4.0,4.0,7197.0,129.7861,7038.4,7131.0,7179.0,7203.0,7430.2,0.0002,0.0002,0.0,0.0001,0.0002,0.0004,0.0004,200
189,2791.0,134.7822,2565.35,2744.75,2814.0,2873.25,2959.35,1.0,1.9365,0.0,0.0,0.0,1.0,5.125,2.0,1.3229,1.0,1.0,1.0,3.25,4.0,7206.0,135.3375,7038.6,7123.5,7181.5,7254.25,7432.0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0003,0.0004,200
190,2791.0,134.7822,2565.35,2744.75,2814.0,2873.25,2959.35,0.875,1.6154,0.0,0.0,0.0,1.0,4.3,2.0,1.118,1.0,1.0,1.5,3.0,3.825,7206.125,135.313,7038.6,7123.5,7182.0,7254.25,7432.0,0.0002,0.0001,0.0001,0.0001,0.0002,0.0003,0.0004,200
191,2790.875,134.6555,2565.35,2744.75,2814.0,2873.0,2959.175,0.75,1.299,0.0,0.0,0.0,1.0,3.475,2.0,1.3229,0.175,1.0,2.0,3.0,3.825,7206.375,135.2931,7038.6,7123.5,7182.5,7255.0,7432.0,0.0002,0.0001,0.0,0.0001,0.0002,0.0003,0.0004,200
192,2790.4286,143.8152,2564.3,2706.0,2816.0,2890.5,2960.0,1.0,1.6903,0.0,0.0,0.0,1.0,4.4,2.2857,1.1606,1.0,1.0,3.0,3.0,3.85,7206.2857,144.6342,7037.8,7104.0,7180.0,7292.0,7433.0,0.0002,0.0001,0.0001,0.0001,0.0003,0.0003,0.0004,200
193,2790.2857,143.6809,2564.3,2706.0,2816.0,2890.0,2959.85,0.7143,1.3851,0.0,0.0,0.0,0.5,3.55,2.4286,1.5908,1.0,1.5,2.0,2.5,5.55,7206.5714,144.5879,7037.8,7104.0,7181.0,7292.5,7433.0,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0006,200
194,2790.2857,143.6809,2564.3,2706.0,2816.0,2890.0,2959.85,0.5714,1.0498,0.0,0.0,0.0,0.5,2.7,2.1429,2.0304,1.0,1.0,1.0,2.0,6.25,7207.0,145.0281,7037.8,7104.0,7181.0,7293.0,7434.7,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0006,200
195,2790.2857,143.6809,2564.3,2706.0,2816.0,2890.0,2959.85,0.4286,0.7284,0.0,0.0,0.0,0.5,1.85,2.1429,2.4159,1.0,1.0,1.0,1.5,7.1,7207.1429,144.9654,7037.8,7104.5,7181.0,7293.0,7434.7,0.0002,0.0002,0.0001,0.0001,0.0001,0.0002,0.0007,200
196,2790.1429,143.5473,2564.3,2706.0,2816.0,2889.5,2959.7,0.5714,1.0498,0.0,0.0,0.0,0.5,2.7,1.8571,2.1665,0.15,1.0,1.0,1.5,6.25,7207.4286,144.6541,7038.8,7105.0,7181.0,7293.0,7434.7,0.0002,0.0002,0.0,0.0001,0.0001,0.0002,0.0006,200
197,2760.8333,134.2639,2563.25,2653.0,2814.0,2845.25,2915.375,0.5,0.7638,0.0,0.0,0.0,0.75,1.875,2.0,2.2361,1.0,1.0,1.0,1.0,6.25,7236.6667,135.9739,7076.625,7153.5,7184.5,7346.0,7435.75,0.0002,0.0002,0.0001,0.0001,0.0001,0.0001,0.0006,200
198,2760.8333,134.2639,2563.25,2653.0,2814.0,2845.25,2915.375,0.5,0.7638,0.0,0.0,0.0,0.75,1.875,1.8333,2.3393,0.125,1.0,1.0,1.0,6.25,7236.8333,135.9073,7076.625,7153.75,7185.0,7346.0,7435.75,0.0002,0.0002,0.0,0.0001,0.0001,0.0001,0.0006,200
199,2760.8333,134.2639,2563.25,2653.0,2814.0,2845.25,2915.375,0.3333,0.4714,0.0,0.0,0.0,0.75,1.0,1.8333,2.7938,0.0,0.25,1.0,1.0,7.125,7237.0,136.158,7076.625,7153.75,7185.0,7346.0,7436.625,0.0002,0.0003,0.0,0.0,0.0001,0.0001,0.0007,200
200,2801.4,108.4354,2621.2,2812.0,2816.0,2855.0,2917.1,0.4,0.4899,0.0,0.0,0.0,1.0,1.0,1.6,2.245,0.0,0.0,1.0,1.0,5.5,7196.6,110.1791,7076.5,7144.0,7183.0,7187.0,7378.7,0.0002,0.0002,0.0,0.0,0.0001,0.0001,0.0005,200
201,2851.75,44.9687,2812.3,2815.0,2835.5,2872.25,2918.825,0.25,0.433,0.0,0.0,0.0,0.25,0.925,2.0,2.9155,0.0,0.0,0.5,2.5,6.55,7146.0,47.6078,7074.625,7125.25,7163.5,7184.25,7187.625,0.0002,0.0003,0.0,0.0,0.0,0.0002,0.0007,200
202,2864.3333,45.3897,2816.05,2834.5,2855.0,2889.5,2920.55,1.0,1.4142,0.0,0.0,0.0,1.5,2.85,2.6667,3.0912,0.05,0.5,1.0,4.0,6.7,7132.0,47.3075,7072.75,7106.5,7144.0,7163.5,7181.05,0.0003,0.0003,0.0,0.0,0.0001,0.0004,0.0007,200
203,2864.3333,45.3897,2816.05,2834.5,2855.0,2889.5,2920.55,0.6667,0.9428,0.0,0.0,0.0,1.0,1.9,2.6667,2.357,1.0,1.0,1.0,3.5,5.75,7132.3333,46.8639,7073.7,7107.0,7144.0,7163.5,7181.05,0.0003,0.0002,0.0001,0.0001,0.0001,0.0004,0.0006,200
204,2864.0,45.7602,2815.1,2834.0,2855.0,2889.5,2920.55,1.0,1.4142,0.0,0.0,0.0,1.5,2.85,2.3333,1.8856,1.0,1.0,1.0,3.0,4.8,7132.6667,46.4208,7074.65,7107.5,7144.0,7163.5,7181.05,0.0002,0.0002,0.0001,0.0001,0.0001,0.0003,0.0005,200
205,2864.0,45.7602,2815.1,2834.0,2855.0,2889.5,2920.55,0.3333,0.4714,0.0,0.0,0.0,0.5,0.95,2.6667,2.0548,0.15,1.5,3.0,4.0,4.9,7133.0,46.5045,7074.7,7108.0,7145.0,7164.0,7181.1,0.0003,0.0002,0.0,0.0001,0.0003,0.0004,0.0005,200
206,2868.5,55.5,2815.775,2840.75,2868.5,2896.25,2921.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.5,4.025,4.25,4.5,4.75,4.975,7127.0,56.0,7073.8,7099.0,7127.0,7155.0,7180.2,0.0004,0.0,0.0004,0.0004,0.0004,0.0005,0.0005,200
207,2868.5,55.5,2815.775,2840.75,2868.5,2896.25,2921.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,4.0,7127.5,55.5,7074.775,7099.75,7127.5,7155.25,7180.225,0.0004,0.0,0.0004,0.0004,0.0004,0.0004,0.0004,200
208,2868.5,55.5,2815.775,2840.75,2868.5,2896.25,2921.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,3.025,3.25,3.5,3.75,3.975,7128.0,55.0,7075.75,7100.5,7128.0,7155.5,7180.25,0.0004,0.0001,0.0003,0.0003,0.0004,0.0004,0.0004,200
209,2868.5,55.5,2815.775,2840.75,2868.5,2896.25,2921.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,1.075,1.75,2.5,3.25,3.925,7129.0,54.0,7077.7,7102.0,7129.0,7156.0,7180.3,0.0002,0.0002,0.0001,0.0002,0.0002,0.0003,0.0004,200
210,2868.5,55.5,2815.775,2840.75,2868.5,2896.25,2921.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.5,1.075,1.75,2.5,3.25,3.925,7129.0,54.0,7077.7,7102.0,7129.0,7156.0,7180.3,0.0002,0.0002,0.0001,0.0002,0.0002,0.0003,0.0004,200
211,2868.5,55.5,2815.775,2840.75,2868.5,2896.25,2921.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05,0.5,1.0,1.5,1.95,7130.5,54.5,7078.725,7103.25,7130.5,7157.75,7182.275,0.0001,0.0001,0.0,0.0,0.0001,0.0002,0.0002,200
212,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,7185.0,0.0,7185.0,7185.0,7185.0,7185.0,7185.0,0.0002,0.0,0.0002,0.0002,0.0002,0.0002,0.0002,200
213,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7186.0,0.0,7186.0,7186.0,7186.0,7186.0,7186.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
214,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7186.0,0.0,7186.0,7186.0,7186.0,7186.0,7186.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
215,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7186.0,0.0,7186.0,7186.0,7186.0,7186.0,7186.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
216,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7186.0,0.0,7186.0,7186.0,7186.0,7186.0,7186.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
217,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7186.0,0.0,7186.0,7186.0,7186.0,7186.0,7186.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
218,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7186.0,0.0,7186.0,7186.0,7186.0,7186.0,7186.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
219,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,7186.0,0.0,7186.0,7186.0,7186.0,7186.0,7186.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001,0.0001,200
220,2813.0,0.0,2813.0,2813.0,2813.0,2813.0,2813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.0,0.0,7187.0,7187.0,7187.0,7187.0,7187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200
