day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
171,4322.31,99.0962,4139.95,4245.5,4309.5,4391.25,4513.1,49.96,12.2257,27.95,42.0,49.0,57.0,76.0,45.5,9.8544,26.975,39.0,46.0,52.0,68.0,5582.23,100.3521,5394.5,5516.0,5591.0,5656.0,5761.15,0.0046,0.001,0.0027,0.0039,0.0046,0.0052,0.0068,200
172,4319.22,99.2773,4135.9,4243.5,4307.0,4389.0,4513.05,48.61,12.1568,27.0,40.75,47.5,57.0,75.025,44.045,9.7736,27.975,36.0,45.0,50.25,65.05,5588.125,100.4015,5398.525,5522.0,5597.0,5663.75,5767.025,0.0044,0.001,0.0028,0.0036,0.0045,0.005,0.0065,200
173,4315.785,99.2234,4134.875,4241.0,4303.0,4387.25,4511.025,47.88,11.8201,26.975,40.0,47.0,56.0,73.0,42.84,9.4601,25.975,36.0,43.0,49.0,60.05,5593.495,100.0527,5401.575,5526.75,5602.5,5669.25,5769.025,0.0043,0.0009,0.0026,0.0036,0.0043,0.0049,0.006,200
174,4312.84,99.2793,4131.95,4237.75,4301.0,4383.25,4508.075,46.415,11.6881,25.0,38.75,45.5,54.0,70.025,41.575,9.1195,25.975,35.0,41.0,46.25,60.025,5599.17,99.9635,5412.525,5532.75,5606.0,5676.0,5775.075,0.0042,0.0009,0.0026,0.0035,0.0041,0.0046,0.006,200
175,4309.945,99.0392,4130.9,4234.75,4300.5,4381.5,4507.0,45.375,11.2252,27.0,37.0,45.0,54.0,67.025,40.495,8.8131,24.975,34.0,40.0,46.0,58.025,5604.185,100.0764,5419.525,5536.75,5612.0,5680.5,5780.075,0.004,0.0009,0.0025,0.0034,0.004,0.0046,0.0058,200
176,4307.025,98.9871,4130.8,4230.0,4299.5,4377.75,4501.1,44.09,10.861,26.0,36.0,43.0,51.0,65.0,39.32,8.9943,23.0,34.0,39.0,45.0,58.025,5609.565,99.6833,5421.675,5543.5,5616.5,5687.0,5783.15,0.0039,0.0009,0.0023,0.0034,0.0039,0.0045,0.0058,200
177,4304.435,98.9837,4127.8,4229.25,4297.0,4376.0,4498.125,42.815,10.8619,24.975,35.0,42.0,51.0,63.0,38.415,8.6228,21.975,33.75,38.0,45.0,56.0,5614.335,99.4923,5428.6,5546.0,5623.0,5689.25,5790.1,0.0038,0.0009,0.0022,0.0034,0.0038,0.0045,0.0056,200
178,4301.83,98.9901,4123.875,4225.75,4294.5,4373.25,4497.1,41.53,10.7471,23.975,33.0,40.0,49.0,62.0,37.36,8.6238,20.975,32.0,37.0,43.0,56.025,5619.28,99.3834,5433.525,5551.5,5628.5,5695.0,5795.15,0.0037,0.0009,0.0021,0.0032,0.0037,0.0043,0.0056,200
179,4299.155,98.9167,4121.85,4224.5,4291.0,4372.25,4496.125,40.28,10.7038,22.975,33.0,39.0,48.0,62.025,36.51,8.4906,20.925,31.0,36.0,41.0,55.0,5624.055,99.3679,5439.5,5556.75,5633.5,5699.5,5800.2,0.0037,0.0008,0.0021,0.0031,0.0036,0.0041,0.0055,200
180,4296.61,99.0267,4118.825,4222.0,4290.5,4371.0,4493.2,39.285,10.587,20.95,32.0,39.0,47.0,61.05,35.52,8.497,18.0,30.0,35.0,40.0,54.075,5628.585,99.4552,5442.475,5561.0,5640.5,5702.0,5810.125,0.0036,0.0008,0.0018,0.003,0.0035,0.004,0.0054,200
181,4293.93,98.9796,4118.775,4219.75,4289.0,4366.5,4490.175,38.58,10.5282,18.975,31.0,38.0,45.0,61.025,34.355,8.237,18.975,29.0,34.0,39.0,53.025,5633.135,99.511,5447.525,5563.0,5648.0,5707.5,5814.1,0.0034,0.0008,0.0019,0.0029,0.0034,0.0039,0.0053,200
182,4291.635,98.7325,4117.8,4218.5,4286.0,4361.5,4488.175,37.51,10.6527,18.0,30.0,37.0,44.0,60.0,33.295,8.3023,17.0,28.0,33.0,38.0,50.0,5637.56,99.5763,5449.65,5568.75,5650.5,5710.5,5818.2,0.0033,0.0008,0.0017,0.0028,0.0033,0.0038,0.005,200
183,4289.355,98.8011,4117.725,4217.75,4284.0,4358.0,4485.225,36.425,10.2472,17.975,29.0,36.0,42.0,59.0,32.48,8.7493,15.0,26.0,32.0,38.25,50.0,5641.74,99.3633,5454.65,5573.0,5655.5,5716.75,5825.125,0.0032,0.0009,0.0015,0.0026,0.0032,0.0038,0.005,200
184,4286.965,98.706,4114.75,4213.0,4283.5,4356.0,4483.2,35.6,10.3053,17.975,28.0,35.0,42.0,56.025,31.575,8.5185,15.0,26.0,31.0,37.25,47.0,5645.86,99.1418,5458.675,5576.75,5660.0,5723.0,5827.125,0.0032,0.0009,0.0015,0.0026,0.0031,0.0037,0.0047,200
185,4284.835,98.7773,4110.85,4210.75,4282.5,4355.25,4481.225,34.415,10.602,15.975,27.0,33.0,42.0,56.0,31.05,8.504,17.975,25.0,31.0,38.0,46.025,5649.7,98.991,5460.725,5581.75,5663.0,5726.0,5829.25,0.0031,0.0009,0.0018,0.0025,0.0031,0.0038,0.0046,200
186,4282.565,98.8574,4102.925,4210.75,4281.0,4351.5,4480.075,33.385,10.4813,15.0,25.75,32.0,40.0,53.05,30.375,8.5008,15.975,24.0,29.0,36.0,48.025,5653.675,98.7216,5463.8,5586.5,5667.5,5730.25,5833.15,0.003,0.0009,0.0016,0.0024,0.0029,0.0036,0.0048,200
187,4280.52,98.9889,4098.975,4208.0,4279.5,4350.75,4480.025,32.52,10.2171,15.0,25.0,31.0,39.0,52.025,29.345,8.328,14.0,23.0,28.0,35.0,46.05,5657.615,98.9535,5468.725,5588.5,5670.0,5734.5,5834.225,0.0029,0.0008,0.0014,0.0023,0.0028,0.0035,0.0046,200
188,4278.585,98.9879,4096.975,4206.75,4278.5,4349.25,4479.025,31.525,10.0692,14.975,24.0,31.0,38.25,52.025,28.425,8.004,13.975,23.0,28.0,34.0,44.025,5661.465,98.6769,5470.8,5592.5,5674.0,5739.25,5835.275,0.0028,0.0008,0.0014,0.0023,0.0028,0.0034,0.0044,200
189,4276.65,99.1073,4094.975,4205.0,4276.5,4348.0,4475.1,30.655,9.7409,14.975,23.0,30.0,37.25,52.0,27.54,7.762,13.975,22.0,27.0,33.0,44.0,5665.155,98.8883,5475.675,5594.75,5678.0,5743.25,5845.175,0.0028,0.0008,0.0014,0.0022,0.0027,0.0033,0.0044,200
190,4274.555,99.2485,4091.0,4203.0,4274.0,4345.5,4473.0,30.215,9.8142,14.95,23.0,29.0,37.25,50.05,26.695,7.6897,13.0,21.0,26.5,32.0,41.025,5668.535,99.2667,5478.675,5597.0,5682.5,5747.0,5852.075,0.0027,0.0008,0.0013,0.0021,0.0026,0.0032,0.0041,200
191,4272.795,99.2837,4089.95,4200.75,4272.0,4345.0,4471.025,29.34,9.3715,14.0,22.0,29.0,35.25,48.025,25.84,7.8335,11.975,20.0,25.0,31.0,42.025,5672.025,98.9993,5482.675,5602.0,5684.5,5749.0,5855.075,0.0026,0.0008,0.0012,0.002,0.0025,0.0031,0.0042,200
192,4270.815,99.3498,4088.95,4198.75,4269.5,4342.0,4471.0,28.595,8.9862,13.0,21.75,28.0,34.0,47.0,25.36,8.005,11.0,20.0,25.0,30.0,42.0,5675.23,99.1659,5485.675,5604.75,5687.5,5752.25,5857.125,0.0025,0.0008,0.0011,0.002,0.0025,0.003,0.0042,200
193,4269.0,99.2539,4086.975,4195.0,4268.0,4340.0,4469.0,27.625,8.8054,13.0,21.0,26.5,33.0,47.025,24.89,8.0354,11.975,19.0,24.0,31.0,42.05,5678.485,99.2534,5487.7,5608.5,5690.5,5755.0,5859.2,0.0025,0.0008,0.0012,0.0019,0.0024,0.0031,0.0042,200
194,4267.37,99.3012,4086.0,4194.75,4267.5,4336.25,4466.075,26.775,8.5079,12.975,21.0,25.5,32.0,45.0,24.275,8.0031,11.975,18.0,24.0,30.0,40.0,5681.58,99.3131,5489.7,5611.75,5691.0,5757.5,5862.175,0.0024,0.0008,0.0012,0.0018,0.0024,0.003,0.004,200
195,4265.64,99.2629,4085.95,4192.75,4266.5,4333.75,4462.125,26.045,8.5856,11.975,20.0,24.0,32.0,44.025,23.71,7.7205,10.975,18.0,23.5,29.0,40.0,5684.605,99.2403,5490.75,5615.75,5693.5,5760.0,5866.1,0.0024,0.0008,0.0011,0.0018,0.0023,0.0029,0.004,200
196,4263.87,99.3113,4083.975,4192.75,4264.0,4331.0,4461.1,25.52,8.651,11.0,19.0,24.5,31.0,44.025,22.805,7.3449,10.975,17.0,22.0,28.0,38.0,5687.805,99.3908,5494.75,5617.0,5695.5,5762.25,5867.225,0.0023,0.0007,0.0011,0.0017,0.0022,0.0028,0.0038,200
197,4262.23,99.2581,4082.975,4191.0,4263.0,4330.0,4459.15,24.875,8.3672,11.0,19.0,24.0,30.0,44.025,22.175,7.0721,10.95,17.0,22.0,27.0,37.0,5690.72,99.0925,5498.725,5622.75,5698.5,5765.25,5868.225,0.0022,0.0007,0.0011,0.0017,0.0022,0.0027,0.0037,200
198,4260.705,99.2608,4081.0,4189.5,4261.0,4329.25,4459.125,24.195,8.2733,10.975,18.0,23.0,30.0,44.025,21.615,7.1524,9.975,16.0,20.0,27.0,37.05,5693.485,99.207,5501.7,5624.5,5702.0,5768.0,5872.2,0.0022,0.0007,0.001,0.0016,0.002,0.0027,0.0037,200
199,4259.15,99.2506,4081.0,4187.5,4259.5,4328.25,4459.05,23.66,8.3153,9.0,18.0,23.0,28.25,41.0,20.955,6.9104,10.0,16.0,20.0,26.0,35.05,5696.235,99.0129,5504.85,5625.5,5704.5,5770.0,5873.2,0.0021,0.0007,0.001,0.0016,0.002,0.0026,0.0035,200
200,4257.705,99.0832,4079.975,4187.25,4258.5,4326.5,4456.025,22.985,8.1477,9.975,17.0,22.0,28.0,41.0,20.265,6.6966,9.0,15.75,20.0,25.0,35.025,5699.045,98.8842,5506.85,5629.5,5707.0,5773.25,5878.1,0.002,0.0007,0.0009,0.0016,0.002,0.0025,0.0035,200
201,4256.32,99.1742,4079.925,4186.0,4257.0,4325.25,4455.05,22.34,8.1838,9.0,16.0,21.0,27.0,39.05,19.635,6.3829,8.0,15.0,19.0,24.0,33.025,5701.705,98.7325,5508.825,5631.5,5710.5,5776.0,5882.075,0.002,0.0006,0.0008,0.0015,0.0019,0.0024,0.0033,200
202,4254.78,99.018,4078.95,4184.25,4255.5,4323.0,4453.05,21.7,8.228,8.0,16.0,21.0,27.0,39.05,19.165,6.3394,8.975,14.0,19.0,24.0,32.025,5704.355,98.7111,5509.85,5635.25,5712.5,5779.25,5886.05,0.0019,0.0006,0.0009,0.0014,0.0019,0.0024,0.0032,200
203,4253.33,98.9463,4077.975,4182.75,4254.5,4319.75,4453.05,21.27,8.1269,8.0,16.0,20.5,26.0,39.05,18.6,6.1652,9.0,14.0,19.0,23.0,31.0,5706.8,98.7819,5512.85,5638.0,5713.5,5781.0,5889.025,0.0019,0.0006,0.0009,0.0014,0.0019,0.0023,0.0031,200
204,4251.98,98.9239,4075.975,4181.0,4253.5,4316.0,4451.1,20.77,7.8992,7.0,15.0,20.0,25.0,39.025,18.275,6.3071,8.0,14.0,17.5,22.0,31.025,5708.975,98.7348,5513.875,5639.75,5714.5,5782.25,5890.125,0.0018,0.0006,0.0008,0.0014,0.0017,0.0022,0.0031,200
205,4250.725,99.0034,4074.0,4180.75,4252.5,4315.75,4450.1,20.29,7.6887,8.0,15.0,19.5,24.25,36.025,17.665,6.2716,7.0,13.0,17.0,21.25,32.025,5711.32,98.7832,5515.925,5640.0,5715.5,5785.5,5892.1,0.0018,0.0006,0.0007,0.0013,0.0017,0.0021,0.0032,200
206,4249.48,99.1431,4072.975,4179.0,4250.5,4314.5,4448.125,19.715,7.2865,8.0,14.0,19.0,25.0,35.075,17.125,6.4093,7.0,12.0,16.0,21.0,32.0,5713.68,98.9263,5518.875,5642.75,5719.0,5788.25,5896.025,0.0017,0.0006,0.0007,0.0012,0.0016,0.0021,0.0032,200
207,4248.175,99.2549,4071.975,4177.75,4248.0,4314.0,4448.1,19.32,7.2331,8.0,14.0,18.0,25.0,33.025,16.4,6.2346,6.0,12.0,16.0,20.25,30.025,5716.105,98.8657,5518.95,5647.75,5720.5,5790.0,5900.0,0.0016,0.0006,0.0006,0.0012,0.0016,0.002,0.003,200
208,4247.105,99.2906,4071.975,4176.75,4247.5,4313.25,4448.1,18.77,7.0397,7.975,13.0,18.0,23.25,34.025,15.87,6.2244,7.0,11.0,14.5,19.0,29.05,5718.255,98.7583,5520.975,5648.75,5721.5,5791.0,5901.05,0.0016,0.0006,0.0007,0.0011,0.0014,0.0019,0.0029,200
209,4245.89,99.2067,4071.975,4176.0,4244.0,4312.25,4446.15,18.31,6.7375,7.975,13.0,18.0,23.0,32.0,15.52,5.9008,6.0,11.75,15.0,20.0,28.0,5720.28,98.7864,5522.975,5651.75,5722.5,5791.25,5903.05,0.0016,0.0006,0.0006,0.0012,0.0015,0.002,0.0028,200
210,4244.79,99.2867,4071.0,4174.75,4242.5,4311.5,4446.15,17.84,6.7538,7.0,13.0,17.0,22.0,31.025,15.095,5.8272,5.975,11.0,14.5,19.0,27.025,5722.275,99.019,5525.925,5654.0,5725.5,5794.0,5904.125,0.0015,0.0006,0.0006,0.0011,0.0014,0.0019,0.0027,200
211,4243.69,99.1896,4070.0,4174.0,4241.0,4311.5,4446.075,17.405,6.8827,7.0,12.0,17.0,22.0,32.0,14.53,5.6832,5.0,10.0,14.0,18.0,26.025,5724.375,99.175,5528.9,5656.0,5727.5,5795.0,5905.15,0.0015,0.0006,0.0005,0.001,0.0014,0.0018,0.0026,200
212,4242.74,99.1434,4069.925,4173.0,4241.0,4311.0,4446.025,16.76,6.7965,7.0,11.0,16.0,21.0,31.0,14.305,5.5545,5.0,10.0,14.0,18.0,26.0,5726.195,99.2188,5529.875,5657.5,5728.5,5797.5,5906.125,0.0014,0.0006,0.0005,0.001,0.0014,0.0018,0.0026,200
213,4241.725,99.1668,4069.9,4171.75,4240.5,4311.0,4445.05,16.305,6.7692,6.0,11.0,16.0,21.0,29.025,13.98,5.447,5.0,10.0,13.5,17.25,25.025,5727.99,99.1733,5530.925,5658.0,5731.0,5801.0,5906.15,0.0014,0.0005,0.0005,0.001,0.0014,0.0017,0.0025,200
214,4240.695,99.2541,4068.9,4171.75,4240.0,4308.5,4445.05,15.78,6.61,6.0,10.0,15.0,21.0,29.025,13.81,5.4207,4.975,10.0,13.0,18.0,26.0,5729.715,99.0406,5532.95,5659.75,5732.0,5802.0,5908.125,0.0014,0.0005,0.0005,0.001,0.0013,0.0018,0.0026,200
215,4239.605,99.2686,4067.9,4171.0,4238.0,4308.5,4445.05,15.6,6.5574,6.0,10.0,15.0,20.0,29.0,13.42,5.3632,4.0,9.0,13.0,17.0,26.0,5731.375,99.0429,5533.95,5662.25,5733.0,5803.25,5909.1,0.0013,0.0005,0.0004,0.0009,0.0013,0.0017,0.0026,200
216,4238.795,99.411,4066.875,4170.75,4237.5,4306.0,4444.075,15.0,6.4807,5.0,10.0,14.0,19.0,29.0,13.105,5.3324,3.975,9.0,13.0,16.0,25.025,5733.1,99.0833,5535.975,5664.0,5734.5,5805.25,5910.1,0.0013,0.0005,0.0004,0.0009,0.0013,0.0016,0.0025,200
217,4237.705,99.4075,4065.9,4169.75,4237.0,4305.5,4442.075,14.565,6.4363,4.0,10.0,14.0,19.0,29.025,13.075,5.3272,3.975,9.0,12.0,16.0,25.0,5734.655,99.1624,5538.925,5666.5,5735.5,5807.0,5912.05,0.0013,0.0005,0.0004,0.0009,0.0012,0.0016,0.0025,200
218,4236.71,99.4309,4065.9,4167.75,4235.5,4304.75,4440.125,14.155,6.1352,5.0,10.0,13.0,18.25,29.025,12.92,5.2937,4.0,9.0,12.0,16.0,25.0,5736.215,99.3246,5538.975,5668.25,5736.5,5809.0,5913.075,0.0013,0.0005,0.0004,0.0009,0.0012,0.0016,0.0025,200
219,4235.73,99.525,4065.9,4166.5,4235.5,4304.75,4439.125,13.775,6.3091,4.0,9.0,13.0,18.0,27.05,12.805,5.1688,4.975,9.0,12.0,16.0,24.0,5737.69,99.2497,5540.95,5669.0,5738.0,5809.5,5915.05,0.0013,0.0005,0.0005,0.0009,0.0012,0.0016,0.0024,200
220,4234.88,99.5802,4064.925,4166.5,4234.5,4302.25,4439.125,13.32,6.3062,3.975,9.0,12.0,17.25,28.0,12.52,5.006,3.975,9.0,12.0,15.25,22.025,5739.28,99.1057,5541.0,5670.5,5739.5,5811.25,5916.05,0.0013,0.0005,0.0004,0.0009,0.0012,0.0015,0.0022,200
221,4234.18,99.6646,4063.95,4165.0,4233.5,4301.5,4438.15,12.75,6.0817,3.0,8.0,12.0,16.0,26.075,12.205,5.0609,4.0,8.0,11.5,16.0,21.075,5740.865,99.1998,5541.975,5671.5,5740.5,5811.5,5916.05,0.0012,0.0005,0.0004,0.0008,0.0012,0.0016,0.0021,200
222,4233.295,99.677,4062.95,4163.75,4233.0,4301.25,4436.175,12.675,5.9916,3.0,8.0,12.0,16.0,26.0,11.605,5.0427,4.0,8.0,11.0,15.0,22.0,5742.425,99.2583,5544.975,5672.5,5741.5,5812.25,5917.075,0.0012,0.0005,0.0004,0.0008,0.0011,0.0015,0.0022,200
223,4232.49,99.6585,4062.925,4163.75,4232.5,4301.25,4435.175,12.31,5.7969,2.0,8.0,11.0,16.0,26.025,11.36,4.8949,3.975,7.0,11.0,15.0,21.025,5743.84,99.287,5546.925,5675.75,5743.0,5815.0,5920.025,0.0011,0.0005,0.0004,0.0007,0.0011,0.0015,0.0021,200
224,4231.7,99.7892,4061.95,4163.75,4232.0,4301.0,4435.175,12.2,5.8686,2.0,8.0,11.0,16.0,25.05,10.775,4.7026,4.0,7.0,10.5,14.0,20.0,5745.325,99.1327,5548.9,5677.0,5744.0,5815.5,5922.0,0.0011,0.0005,0.0004,0.0007,0.0011,0.0014,0.002,200
225,4230.985,99.8505,4060.975,4163.75,4232.0,4301.0,4433.225,11.895,5.7788,2.0,8.0,11.0,16.0,24.0,10.29,4.5865,3.975,6.75,10.0,13.25,19.0,5746.83,99.0509,5549.9,5680.25,5745.5,5817.0,5923.025,0.001,0.0005,0.0004,0.0007,0.001,0.0013,0.0019,200
226,4230.34,99.918,4060.975,4162.5,4230.5,4300.75,4433.225,11.55,5.6114,2.0,7.0,11.0,15.0,24.0,9.96,4.5879,3.0,6.0,10.0,13.0,19.0,5748.15,99.0796,5549.9,5682.25,5746.5,5819.0,5925.0,0.001,0.0005,0.0003,0.0006,0.001,0.0013,0.0019,200
227,4229.645,100.0097,4060.975,4161.5,4230.0,4300.75,4433.225,11.075,5.5172,2.0,7.0,10.0,15.0,23.025,9.78,4.5751,2.975,6.0,9.0,13.0,19.0,5749.5,99.142,5549.9,5683.5,5748.0,5820.0,5926.025,0.001,0.0005,0.0003,0.0006,0.0009,0.0013,0.0019,200
228,4228.955,100.0035,4060.0,4160.75,4229.0,4300.25,4433.225,10.82,5.4788,2.0,7.0,10.0,15.0,23.0,9.515,4.4226,3.0,6.0,9.0,12.0,19.05,5750.71,99.0097,5549.925,5685.0,5749.0,5821.0,5926.025,0.001,0.0004,0.0003,0.0006,0.0009,0.0012,0.0019,200
229,4228.315,100.0954,4059.95,4160.75,4229.0,4299.25,4433.2,10.51,5.2631,2.0,7.0,10.0,14.0,21.0,9.305,4.5389,2.0,6.0,9.0,12.0,21.0,5751.87,99.0677,5549.925,5686.0,5750.5,5821.25,5927.075,0.0009,0.0005,0.0002,0.0006,0.0009,0.0012,0.0021,200
230,4227.57,100.0351,4059.925,4160.75,4228.5,4297.5,4433.2,10.235,5.2278,2.0,6.0,10.0,13.0,21.0,9.1,4.4396,2.0,6.0,9.0,11.25,19.025,5753.095,99.0535,5549.975,5688.0,5752.0,5822.25,5928.05,0.0009,0.0004,0.0002,0.0006,0.0009,0.0011,0.0019,200
231,4227.0,100.1324,4058.9,4159.75,4228.0,4297.25,4433.2,9.865,5.1407,2.0,6.0,9.0,13.0,21.0,8.88,4.4627,2.0,6.0,8.0,11.25,20.0,5754.255,99.1534,5549.975,5689.75,5753.0,5823.25,5928.05,0.0009,0.0004,0.0002,0.0006,0.0008,0.0011,0.002,200
232,4226.455,100.1496,4057.925,4158.75,4227.0,4297.0,4433.2,9.505,5.0656,1.975,6.0,9.0,12.0,20.025,8.745,4.452,2.0,5.0,8.0,11.25,19.0,5755.295,99.1211,5552.925,5689.75,5754.5,5825.0,5929.025,0.0009,0.0004,0.0002,0.0005,0.0008,0.0011,0.0019,200
233,4225.895,100.2567,4056.95,4158.5,4227.0,4295.5,4433.2,9.12,5.0315,1.0,5.0,8.0,12.0,20.025,8.56,4.3401,2.0,6.0,8.0,11.0,19.0,5756.425,99.1267,5553.9,5690.5,5756.0,5826.25,5929.025,0.0009,0.0004,0.0002,0.0006,0.0008,0.0011,0.0019,200
234,4225.34,100.2885,4054.975,4157.0,4227.0,4295.25,4433.175,8.855,4.9075,1.0,5.0,8.0,12.0,19.025,8.35,4.2435,1.975,5.0,8.0,11.0,19.0,5757.455,99.0964,5553.9,5690.5,5756.5,5827.0,5930.075,0.0008,0.0004,0.0002,0.0005,0.0008,0.0011,0.0019,200
235,4224.73,100.4268,4053.975,4156.75,4226.5,4295.0,4433.175,8.675,5.1613,1.0,5.0,8.0,11.0,19.025,8.12,4.2398,1.0,5.0,7.0,11.0,18.025,5758.475,99.087,5556.85,5692.25,5756.5,5828.0,5932.025,0.0008,0.0004,0.0001,0.0005,0.0007,0.0011,0.0018,200
236,4224.14,100.4038,4052.975,4156.75,4226.0,4293.5,4433.15,8.435,5.1396,1.0,5.0,8.0,11.0,19.025,7.945,4.2014,1.0,5.0,7.0,10.0,18.0,5759.48,99.1645,5557.825,5693.0,5758.0,5829.0,5933.025,0.0008,0.0004,0.0001,0.0005,0.0007,0.001,0.0018,200
237,4223.575,100.4964,4050.975,4156.0,4226.0,4293.25,4433.15,8.175,5.0462,1.0,5.0,7.0,11.0,19.0,7.74,4.0512,1.0,4.75,8.0,10.0,17.0,5760.51,99.3086,5558.8,5693.25,5759.0,5829.25,5934.075,0.0008,0.0004,0.0001,0.0005,0.0008,0.001,0.0017,200
238,4223.01,100.5201,4049.95,4155.75,4225.5,4292.5,4433.15,8.025,4.9512,1.0,4.0,7.0,11.0,18.0,7.43,4.0516,1.0,4.0,7.0,9.0,17.0,5761.535,99.3933,5558.8,5694.75,5760.5,5831.5,5934.1,0.0007,0.0004,0.0001,0.0004,0.0007,0.0009,0.0017,200
239,4222.54,100.5596,4048.0,4154.75,4224.0,4291.25,4433.15,7.735,4.9127,1.0,4.0,7.0,10.0,20.0,7.145,3.9439,1.0,4.0,7.0,9.0,16.025,5762.58,99.4661,5559.825,5694.75,5762.5,5831.5,5935.075,0.0007,0.0004,0.0001,0.0004,0.0007,0.0009,0.0016,200
240,4222.125,100.6062,4047.95,4154.75,4224.0,4291.25,4433.15,7.62,4.9108,1.0,4.0,7.0,10.0,20.05,6.845,3.8303,1.0,4.0,6.0,9.0,16.0,5763.41,99.5503,5559.875,5694.75,5764.5,5831.5,5935.075,0.0007,0.0004,0.0001,0.0004,0.0006,0.0009,0.0016,200
241,4222.0859,101.1065,4047.7,4153.5,4225.5,4291.75,4433.45,7.4545,4.7932,0.925,4.0,6.5,10.0,18.15,6.6616,3.7688,1.0,4.0,6.0,9.0,15.0,5763.798,99.9726,5561.475,5693.0,5763.0,5832.75,5935.225,0.0007,0.0004,0.0001,0.0004,0.0006,0.0009,0.0015,200
242,4221.5707,101.1321,4046.775,4153.25,4225.0,4291.75,4433.3,7.2727,4.5976,0.0,4.0,7.0,10.0,18.075,6.5051,3.8215,1.0,4.0,6.0,8.0,15.0,5764.6515,100.1108,5561.55,5693.0,5764.5,5833.75,5936.225,0.0007,0.0004,0.0001,0.0004,0.0006,0.0008,0.0015,200
243,4221.1111,101.1424,4045.85,4153.0,4224.5,4291.0,4433.225,7.0909,4.5629,0.0,4.0,7.0,10.0,18.075,6.2727,3.7707,1.0,3.0,6.0,8.0,15.075,5765.5253,100.2745,5562.475,5694.0,5765.0,5833.75,5937.15,0.0006,0.0004,0.0001,0.0003,0.0006,0.0008,0.0015,200
244,4220.6313,101.2349,4043.85,4153.0,4224.0,4290.0,4433.225,6.904,4.3445,0.0,4.0,6.0,9.0,17.0,6.1313,3.6959,1.0,3.0,5.0,8.0,15.0,5766.3333,100.3079,5563.475,5694.75,5765.0,5834.0,5937.15,0.0006,0.0004,0.0001,0.0003,0.0005,0.0008,0.0015,200
245,4220.202,101.243,4043.775,4153.0,4223.5,4289.5,4433.225,6.6818,4.2917,0.0,4.0,6.0,9.0,16.225,5.9899,3.6914,0.925,3.0,5.0,8.0,14.075,5767.1263,100.327,5563.475,5695.75,5766.0,5834.75,5937.225,0.0006,0.0004,0.0001,0.0003,0.0005,0.0008,0.0014,200
246,4219.7929,101.2599,4041.925,4151.5,4221.5,4289.5,4433.225,6.5253,4.2826,0.0,4.0,6.0,9.0,16.075,5.7677,3.6786,1.0,3.0,5.0,8.0,13.15,5767.9141,100.4094,5563.475,5697.25,5766.5,5835.75,5938.15,0.0006,0.0004,0.0001,0.0003,0.0005,0.0008,0.0013,200
247,4219.3788,101.3086,4041.925,4151.25,4221.5,4289.25,4432.3,6.3586,4.2304,0.0,3.0,6.0,9.0,15.225,5.6061,3.8134,1.0,3.0,5.0,8.0,15.075,5768.6566,100.4017,5563.475,5697.5,5767.5,5835.75,5939.075,0.0006,0.0004,0.0001,0.0003,0.0005,0.0008,0.0015,200
248,4218.9697,101.4092,4040.925,4151.0,4221.0,4287.75,4432.225,6.1869,4.106,0.0,3.0,6.0,8.0,16.0,5.4949,3.7319,0.925,3.0,5.0,7.0,15.0,5769.3485,100.3825,5564.4,5698.5,5768.0,5836.75,5939.075,0.0005,0.0004,0.0001,0.0003,0.0005,0.0007,0.0015,200
249,4218.6212,101.432,4040.925,4151.0,4220.0,4287.75,4432.225,5.9293,4.0608,0.0,3.0,5.0,8.0,15.075,5.2677,3.4486,1.0,3.0,4.5,7.0,13.075,5770.1818,100.4216,5565.4,5699.75,5768.5,5837.75,5939.075,0.0005,0.0003,0.0001,0.0003,0.0004,0.0007,0.0013,200
250,4218.2778,101.4732,4040.925,4150.25,4220.0,4287.75,4432.225,5.7677,3.9449,0.0,3.0,5.0,8.0,13.225,5.1465,3.3835,1.0,3.0,4.0,7.0,13.075,5770.8081,100.5282,5565.4,5700.5,5769.5,5838.0,5940.075,0.0005,0.0003,0.0001,0.0003,0.0004,0.0007,0.0013,200
251,4217.9747,101.5283,4039.925,4150.25,4219.5,4287.75,4432.225,5.4545,3.7424,0.0,3.0,5.0,7.0,13.075,5.101,3.5176,0.0,3.0,4.0,7.0,13.075,5771.4697,100.6246,5566.325,5700.5,5770.0,5838.75,5940.15,0.0005,0.0004,0.0,0.0003,0.0004,0.0007,0.0013,200
252,4217.6616,101.5402,4038.925,4150.25,4219.0,4287.75,4432.225,5.303,3.7912,0.0,3.0,5.0,7.0,13.0,4.899,3.3454,0.0,3.0,4.0,7.0,13.075,5772.1364,100.6463,5566.325,5701.5,5771.0,5839.75,5942.0,0.0005,0.0003,0.0,0.0003,0.0004,0.0007,0.0013,200
