day,S_mean,S_std,S_p2.5,S_p25,S_p50,S_p75,S_p97.5,E_mean,E_std,E_p2.5,E_p25,E_p50,E_p75,E_p97.5,I_mean,I_std,I_p2.5,I_p25,I_p50,I_p75,I_p97.5,R_mean,R_std,R_p2.5,R_p25,R_p50,R_p75,R_p97.5,prevalence_mean,prevalence_std,prevalence_p2.5,prevalence_p25,prevalence_p50,prevalence_p75,prevalence_p97.5,n_reps
175,4625.6753,221.9487,4210.225,4461.25,4629.5,4771.25,5036.275,14.4691,13.074,0.0,4.0,12.0,20.75,48.0,26.5361,20.5002,1.0,11.25,22.0,38.75,77.925,5333.3196,219.0222,4908.475,5178.25,5327.5,5482.0,5765.4,0.0027,0.0021,0.0001,0.0011,0.0022,0.0039,0.0078,200
176,4622.5907,222.8663,4206.4,4455.0,4624.0,4771.0,5033.2,14.1451,13.1078,0.0,4.0,11.0,21.0,48.2,25.7979,19.8496,1.0,12.0,22.0,37.0,75.2,5337.4663,219.5408,4909.8,5180.0,5330.0,5486.0,5767.2,0.0026,0.002,0.0001,0.0012,0.0022,0.0037,0.0075,200
177,4618.3073,221.908,4198.15,4448.75,4623.0,4768.75,5029.5,13.7135,12.8848,0.0,4.0,10.0,21.0,48.225,25.0417,19.7077,1.0,9.0,21.0,36.0,69.225,5342.9375,218.6503,4918.2,5186.25,5336.0,5496.5,5769.5,0.0025,0.002,0.0001,0.0009,0.0021,0.0036,0.0069,200
178,4617.8796,221.0725,4193.0,4447.0,4622.0,4765.5,5024.75,13.5288,12.7681,0.0,4.0,10.0,19.5,44.25,24.5864,19.5449,1.0,9.5,21.0,36.0,71.25,5344.0052,217.3538,4918.75,5189.0,5339.0,5497.5,5766.0,0.0025,0.002,0.0001,0.001,0.0021,0.0036,0.0071,200
179,4615.4842,221.8416,4189.225,4445.5,4621.5,4764.25,5018.325,13.3632,12.6437,0.0,4.0,10.0,19.75,44.0,23.8105,19.1467,1.0,9.0,19.0,34.0,72.65,5347.3421,218.2757,4920.35,5191.5,5338.0,5503.0,5770.875,0.0024,0.0019,0.0001,0.0009,0.0019,0.0034,0.0073,200
180,4611.8663,222.8302,4184.7,4444.0,4614.0,4761.0,5013.4,13.3102,12.5332,0.0,4.0,10.0,19.5,42.7,23.3797,18.1597,1.0,9.0,19.0,34.0,73.35,5351.4439,219.8975,4922.9,5194.5,5344.0,5509.0,5777.05,0.0023,0.0018,0.0001,0.0009,0.0019,0.0034,0.0073,200
181,4609.3098,223.5033,4179.225,4441.75,4612.0,4759.0,5013.075,13.0924,12.6016,0.0,4.0,10.0,20.0,46.125,23.2283,17.9804,1.0,9.0,19.0,32.0,67.55,5354.3696,220.1245,4923.875,5197.75,5349.5,5509.5,5781.2,0.0023,0.0018,0.0001,0.0009,0.0019,0.0032,0.0068,200
182,4606.6188,223.5216,4174.0,4442.0,4609.0,4758.0,5010.5,12.9613,12.5849,0.0,4.0,10.0,18.0,47.0,23.0608,17.993,1.0,9.0,19.0,32.0,67.0,5357.3591,220.0916,4928.5,5202.0,5356.0,5514.0,5787.5,0.0023,0.0018,0.0001,0.0009,0.0019,0.0032,0.0067,200
183,4605.5889,223.7989,4173.5,4440.25,4609.0,4758.25,5008.675,12.7111,12.8312,0.0,4.0,9.0,18.0,48.625,22.3167,17.6297,1.0,9.0,18.0,31.0,65.525,5359.3833,220.1352,4930.95,5208.0,5358.5,5519.0,5789.175,0.0022,0.0018,0.0001,0.0009,0.0018,0.0031,0.0066,200
184,4603.8258,225.143,4171.5,4438.75,4609.0,4758.0,5007.875,12.3933,12.565,0.0,3.25,9.0,16.0,48.725,21.7135,17.6499,1.0,9.0,17.0,31.0,63.3,5362.0674,221.342,4935.275,5211.75,5362.5,5522.75,5794.25,0.0022,0.0018,0.0001,0.0009,0.0017,0.0031,0.0063,200
185,4599.017,224.8802,4170.5,4437.75,4607.5,4755.0,5006.25,11.9659,11.8695,0.0,3.75,8.0,18.0,45.625,21.3352,18.0248,1.0,8.0,17.0,29.25,70.25,5367.6818,221.5664,4937.875,5218.25,5368.0,5526.75,5797.5,0.0021,0.0018,0.0001,0.0008,0.0017,0.0029,0.007,200
186,4597.5829,225.5615,4169.65,4437.0,4608.0,4753.0,5004.65,11.84,11.7097,0.0,3.5,8.0,19.5,42.9,20.9714,17.8487,1.0,8.0,16.0,29.0,71.0,5369.6057,222.2568,4944.5,5222.0,5370.0,5529.0,5801.15,0.0021,0.0018,0.0001,0.0008,0.0016,0.0029,0.0071,200
187,4595.9143,225.6032,4169.65,4437.0,4603.0,4752.0,5002.95,11.1829,11.3102,0.0,3.0,8.0,18.0,40.25,20.5943,17.9154,1.0,8.0,15.0,29.0,69.9,5372.3086,222.6146,4947.85,5226.5,5376.0,5534.0,5803.15,0.0021,0.0018,0.0001,0.0008,0.0015,0.0029,0.007,200
188,4592.2299,224.9011,4167.85,4437.0,4599.5,4749.25,5001.075,10.8851,11.0156,0.0,2.0,7.0,16.0,39.675,20.2011,17.8448,1.0,7.25,15.5,28.75,70.375,5376.6839,222.1875,4950.55,5233.5,5377.5,5537.25,5805.9,0.002,0.0018,0.0001,0.0007,0.0016,0.0029,0.007,200
189,4589.6185,225.2509,4165.9,4435.0,4595.0,4741.0,4998.2,10.4162,10.4964,0.0,2.0,7.0,16.0,36.0,19.763,17.227,1.0,7.0,16.0,28.0,67.9,5380.2023,222.6198,4954.9,5240.0,5380.0,5539.0,5810.0,0.002,0.0017,0.0001,0.0007,0.0016,0.0028,0.0068,200
190,4585.7035,223.9608,4164.575,4432.0,4588.5,4735.75,4994.3,9.9884,10.2905,0.0,2.0,6.0,15.0,36.725,19.4535,17.3253,1.0,7.0,15.0,28.25,67.8,5384.8547,221.6121,4958.675,5242.0,5382.5,5542.75,5811.75,0.0019,0.0017,0.0001,0.0007,0.0015,0.0028,0.0068,200
191,4584.7118,225.4471,4163.925,4427.5,4594.0,4733.0,4993.575,9.8706,10.2679,0.0,2.0,6.0,15.0,36.1,19.1235,16.9779,1.0,7.0,14.5,27.0,65.75,5386.2941,222.8573,4964.375,5242.0,5382.5,5549.25,5816.8,0.0019,0.0017,0.0001,0.0007,0.0014,0.0027,0.0066,200
192,4580.3095,225.5689,4162.45,4422.5,4587.5,4727.0,4994.05,9.5655,9.9149,0.0,2.0,6.0,14.25,33.825,18.9405,16.5046,1.0,7.0,14.0,27.5,58.475,5391.1845,223.2186,4966.5,5249.25,5385.5,5552.25,5821.575,0.0019,0.0017,0.0001,0.0007,0.0014,0.0028,0.0058,200
193,4581.488,225.3455,4158.75,4421.75,4590.0,4727.0,4995.625,9.6024,9.7381,0.0,2.0,6.0,14.0,33.875,18.3735,16.1478,1.0,7.0,13.0,27.0,58.25,5390.5361,222.4774,4970.375,5247.5,5385.0,5554.75,5825.375,0.0018,0.0016,0.0001,0.0007,0.0013,0.0027,0.0058,200
194,4578.7818,225.602,4157.3,4421.0,4585.0,4720.0,4992.8,9.4,9.5122,0.0,2.0,6.0,14.0,33.0,17.6848,15.7102,1.0,6.0,13.0,28.0,59.2,5394.1333,223.1421,4974.7,5253.0,5389.0,5557.0,5826.7,0.0018,0.0016,0.0001,0.0006,0.0013,0.0028,0.0059,200
195,4575.0184,225.6448,4156.55,4419.0,4582.0,4715.5,4992.15,9.362,9.5138,0.0,1.5,6.0,14.0,32.9,17.2393,15.5045,0.05,6.0,12.0,27.0,57.75,5398.3804,223.6938,4975.9,5257.0,5391.0,5563.5,5828.9,0.0017,0.0016,0.0,0.0006,0.0012,0.0027,0.0058,200
196,4572.6289,228.4215,4155.35,4414.5,4579.0,4718.0,4995.95,9.6101,10.0175,0.0,2.0,6.0,14.0,36.25,16.9308,14.8439,1.0,6.0,12.0,27.0,53.2,5400.8302,226.561,4977.65,5253.0,5392.0,5566.0,5832.65,0.0017,0.0015,0.0001,0.0006,0.0012,0.0027,0.0053,200
197,4570.4937,229.2352,4154.1,4411.5,4574.0,4719.0,4996.775,9.3291,9.6669,0.0,2.0,7.0,13.0,37.225,16.4557,14.7419,0.925,5.0,11.0,26.0,52.15,5403.7215,227.1943,4981.6,5256.0,5396.0,5569.25,5834.05,0.0016,0.0015,0.0001,0.0005,0.0011,0.0026,0.0052,200
198,4569.4968,231.2057,4152.35,4408.0,4577.0,4724.5,4998.55,9.6323,10.0682,0.0,2.0,7.0,13.5,38.45,16.3097,14.6836,1.0,5.0,11.0,26.0,54.15,5404.5613,228.8432,4982.6,5253.0,5395.0,5576.5,5835.55,0.0016,0.0015,0.0001,0.0005,0.0011,0.0026,0.0054,200
199,4568.0903,231.5618,4151.5,4407.5,4575.0,4723.5,4997.4,9.2,9.7447,0.0,2.0,6.0,14.0,36.6,15.8516,14.5006,1.0,5.0,11.0,24.5,49.75,5406.8581,228.9846,4988.7,5255.5,5397.0,5578.5,5837.4,0.0016,0.0015,0.0001,0.0005,0.0011,0.0024,0.005,200
200,4562.8618,229.8459,4150.75,4403.75,4573.0,4716.25,4998.65,9.1382,9.4619,0.0,2.0,6.0,13.25,33.125,15.7368,14.2712,1.0,4.0,11.0,24.0,51.225,5412.2632,227.7897,4987.225,5264.5,5403.0,5580.25,5839.05,0.0016,0.0014,0.0001,0.0004,0.0011,0.0024,0.0051,200
201,4561.2649,230.6831,4148.25,4401.5,4570.0,4717.5,4999.0,8.6821,9.2632,0.0,1.0,6.0,12.5,32.25,15.5695,14.0371,1.0,4.0,10.0,23.0,49.25,5414.4834,228.7487,4987.75,5265.0,5410.0,5584.5,5839.5,0.0016,0.0014,0.0001,0.0004,0.001,0.0023,0.0049,200
202,4560.0,230.8648,4145.25,4401.0,4564.0,4717.5,4998.75,8.3576,9.1219,0.0,2.0,5.0,12.0,30.75,14.9536,13.6708,1.0,4.5,10.0,23.0,50.0,5416.6887,228.8799,4988.0,5266.0,5412.0,5586.5,5840.5,0.0015,0.0014,0.0001,0.0004,0.001,0.0023,0.005,200
203,4558.396,231.7764,4144.4,4399.0,4564.0,4715.0,5000.3,8.3691,8.9152,0.0,2.0,6.0,12.0,31.5,14.651,13.4134,1.0,5.0,10.0,22.0,49.3,5418.5839,229.6798,4986.5,5269.0,5413.0,5585.0,5842.1,0.0015,0.0013,0.0001,0.0005,0.001,0.0022,0.0049,200
204,4557.7838,232.5441,4141.7,4396.0,4561.5,4716.0,5001.075,8.1284,8.5553,0.0,1.0,5.0,12.0,29.325,14.3243,13.287,1.0,4.0,10.0,20.0,49.0,5419.7635,230.3685,4986.625,5272.75,5415.0,5590.25,5843.875,0.0014,0.0013,0.0001,0.0004,0.001,0.002,0.0049,200
205,4557.7347,232.8334,4139.15,4397.0,4559.0,4717.0,5001.85,7.898,8.2797,0.0,1.0,6.0,11.0,28.35,14.0408,12.9288,0.0,4.0,10.0,20.0,45.35,5420.3265,230.4866,4986.75,5272.5,5414.0,5586.0,5844.9,0.0014,0.0013,0.0,0.0004,0.001,0.002,0.0045,200
206,4551.0845,234.8399,4135.875,4390.5,4547.0,4705.25,5005.725,8.0915,8.0962,0.0,2.0,6.0,12.0,28.0,13.9577,12.6535,0.0,4.25,10.0,19.75,46.325,5426.8662,232.9686,4983.375,5278.75,5432.5,5593.75,5848.65,0.0014,0.0013,0.0,0.0004,0.001,0.002,0.0046,200
207,4548.3165,235.5219,4133.1,4389.0,4546.0,4704.5,5008.05,7.8849,7.7181,0.0,1.0,6.0,11.5,29.0,14.0,12.5709,1.0,4.5,10.0,18.5,46.2,5429.7986,233.7647,4981.65,5282.5,5434.0,5597.0,5849.7,0.0014,0.0013,0.0001,0.0004,0.001,0.0018,0.0046,200
208,4546.9712,235.6889,4129.25,4388.0,4543.0,4703.5,5008.05,7.7626,7.9283,0.0,1.0,6.0,10.5,26.55,13.6475,12.265,1.0,4.0,10.0,19.0,46.85,5431.6187,233.6707,4983.2,5284.5,5438.0,5600.5,5850.25,0.0014,0.0012,0.0001,0.0004,0.001,0.0019,0.0047,200
209,4548.4307,234.9879,4125.2,4389.0,4537.0,4706.0,5009.6,7.7226,7.8978,0.0,1.0,5.0,11.0,28.6,13.3577,12.0545,1.0,5.0,10.0,18.0,44.2,5430.4891,232.6048,4983.4,5285.0,5439.0,5599.0,5838.2,0.0013,0.0012,0.0001,0.0005,0.001,0.0018,0.0044,200
210,4548.7868,235.3085,4115.375,4389.75,4539.5,4706.75,5010.375,7.6912,8.4432,0.0,1.0,5.0,11.0,30.0,13.0147,11.7567,1.0,4.0,10.0,19.25,41.625,5430.5074,232.658,4983.5,5285.0,5430.5,5594.5,5840.25,0.0013,0.0012,0.0001,0.0004,0.001,0.0019,0.0042,200
211,4543.5746,234.4045,4105.775,4387.75,4533.5,4687.75,5011.925,7.6567,8.9101,0.0,1.0,5.0,11.0,31.0,12.6493,11.4711,1.0,4.0,9.5,18.0,42.05,5436.1194,232.0945,4983.7,5292.75,5444.5,5597.75,5841.4,0.0013,0.0011,0.0001,0.0004,0.001,0.0018,0.0042,200
212,4539.6917,232.9352,4102.7,4387.0,4530.0,4681.0,5012.7,7.2782,8.7671,0.0,1.0,5.0,11.0,31.6,12.3684,11.5097,0.0,4.0,10.0,17.0,43.7,5440.6617,230.7951,4983.5,5302.0,5450.0,5599.0,5842.8,0.0012,0.0012,0.0,0.0004,0.001,0.0017,0.0044,200
213,4538.9531,233.1406,4093.075,4383.75,4533.0,4682.25,5016.575,7.2266,8.2132,0.0,1.0,5.0,10.0,31.125,12.5391,11.6048,1.0,4.0,10.0,16.0,44.65,5441.2812,230.9894,4980.775,5300.0,5445.5,5604.75,5846.475,0.0013,0.0012,0.0001,0.0004,0.001,0.0016,0.0045,200
214,4537.0714,233.6903,4089.625,4381.0,4533.0,4680.75,5017.25,6.8968,8.0365,0.0,1.0,4.0,9.0,26.875,12.5635,11.686,1.0,3.0,10.0,16.75,44.75,5443.4683,231.501,4979.125,5306.5,5449.0,5602.5,5847.0,0.0013,0.0012,0.0001,0.0003,0.001,0.0017,0.0045,200
215,4534.304,233.8029,4087.8,4380.0,4530.0,4680.0,5018.0,6.624,7.5521,0.0,1.0,4.0,9.0,26.7,12.432,11.9079,1.0,3.0,9.0,16.0,43.9,5446.64,231.8778,4979.2,5316.0,5453.0,5605.0,5849.7,0.0012,0.0012,0.0001,0.0003,0.0009,0.0016,0.0044,200
216,4535.5484,233.3667,4083.25,4382.25,4531.5,4680.25,5018.75,6.5081,7.446,0.0,1.0,4.0,10.0,24.925,12.1048,11.6894,0.075,3.0,9.5,16.0,43.85,5445.8387,231.279,4978.475,5315.0,5449.5,5601.0,5854.4,0.0012,0.0012,0.0,0.0003,0.001,0.0016,0.0044,200
217,4531.8607,231.4606,4076.825,4380.25,4530.5,4674.5,5018.625,6.3279,7.4211,0.0,1.0,4.0,9.0,26.0,11.959,11.6559,0.0,4.0,9.0,16.0,43.0,5449.8525,229.5193,4979.3,5318.0,5449.5,5605.25,5858.7,0.0012,0.0012,0.0,0.0004,0.0009,0.0016,0.0043,200
218,4525.225,229.2884,4074.3,4378.0,4523.5,4657.25,5021.425,6.4167,7.8087,0.0,1.0,4.0,9.25,31.0,11.7583,11.5174,0.0,3.0,9.0,16.25,42.25,5456.6,227.6101,4977.5,5322.5,5457.0,5610.5,5863.85,0.0012,0.0012,0.0,0.0003,0.0009,0.0016,0.0042,200
219,4526.4188,231.3043,4070.4,4378.0,4530.0,4658.0,5022.7,6.453,8.0803,0.0,1.0,4.0,9.0,27.6,11.6923,11.5273,0.0,3.0,9.0,16.0,46.3,5455.4359,229.46,4976.0,5318.0,5450.0,5611.0,5875.2,0.0012,0.0012,0.0,0.0003,0.0009,0.0016,0.0046,200
220,4522.0948,229.5813,4067.125,4377.25,4522.0,4657.25,5023.125,6.1897,7.6405,0.0,1.0,4.0,9.0,22.5,11.5948,11.5176,0.875,3.0,9.0,16.0,43.125,5460.1207,228.0351,4975.5,5330.0,5452.0,5614.5,5882.5,0.0012,0.0012,0.0001,0.0003,0.0009,0.0016,0.0043,200
221,4521.1207,229.7316,4063.625,4377.0,4518.5,4657.25,5023.125,5.9655,7.8388,0.0,1.0,4.0,8.25,27.625,11.069,11.1376,1.0,3.0,7.0,15.0,40.0,5461.8448,227.9652,4975.5,5332.75,5454.0,5616.0,5888.125,0.0011,0.0011,0.0001,0.0003,0.0007,0.0015,0.004,200
222,4520.1983,229.7971,4061.875,4376.25,4516.5,4657.25,5023.125,6.0086,8.1383,0.0,0.0,4.0,8.0,27.125,10.4569,10.817,0.875,3.0,7.0,14.0,40.125,5463.3362,227.9826,4975.5,5336.0,5456.5,5617.0,5892.625,0.001,0.0011,0.0001,0.0003,0.0007,0.0014,0.004,200
223,4518.2632,230.0246,4060.2,4373.75,4516.5,4655.25,5023.975,5.7982,8.193,0.0,0.0,4.0,8.0,23.275,10.4211,10.7204,1.0,4.0,7.0,14.0,40.875,5465.5175,228.521,4974.5,5341.0,5461.5,5614.75,5900.8,0.001,0.0011,0.0001,0.0004,0.0007,0.0014,0.0041,200
224,4509.375,221.4089,4057.85,4369.75,4511.0,4643.25,4934.975,5.7589,8.2183,0.0,0.0,3.0,8.0,22.25,10.4643,10.9983,0.0,3.0,7.0,14.0,41.8,5474.4018,220.4857,5056.275,5341.75,5468.5,5619.75,5909.25,0.001,0.0011,0.0,0.0003,0.0007,0.0014,0.0042,200
225,4513.4259,219.6102,4117.375,4369.0,4512.5,4643.25,4946.075,5.6204,7.7755,0.0,0.0,3.0,9.0,21.25,10.5185,11.5626,0.675,3.75,7.0,13.0,43.275,5470.4352,218.3902,5046.85,5343.5,5466.0,5610.5,5866.575,0.0011,0.0012,0.0001,0.0004,0.0007,0.0013,0.0043,200
226,4513.1714,220.8301,4109.6,4368.0,4511.0,4641.0,4954.4,5.3714,7.4836,0.0,0.0,3.0,7.0,21.0,10.6952,11.7068,0.0,4.0,7.0,14.0,42.0,5470.7619,219.7312,5039.8,5344.0,5463.0,5611.0,5872.2,0.0011,0.0012,0.0,0.0004,0.0007,0.0014,0.0042,200
227,4512.3465,221.3364,4100.0,4363.0,4514.0,4640.0,4965.0,5.6931,7.6375,0.0,1.0,3.0,8.0,22.5,10.6337,11.5181,1.0,4.0,7.0,14.0,40.0,5471.3267,220.4939,5030.0,5344.0,5464.0,5613.0,5882.0,0.0011,0.0012,0.0001,0.0004,0.0007,0.0014,0.004,200
228,4511.11,222.453,4097.8,4359.5,4507.5,4641.25,4967.325,5.79,7.8579,0.0,1.0,4.0,8.25,23.525,10.23,11.2524,1.0,3.75,6.0,12.5,40.775,5472.87,221.5399,5028.35,5343.5,5463.0,5617.75,5884.075,0.001,0.0011,0.0001,0.0004,0.0006,0.0012,0.0041,200
229,4506.5204,217.7103,4092.825,4360.5,4505.5,4635.5,4886.325,5.6939,7.5247,0.0,1.0,4.0,8.0,22.0,10.0816,10.9569,0.425,3.0,6.0,13.0,37.45,5477.7041,216.8576,5098.6,5346.0,5464.5,5616.0,5888.375,0.001,0.0011,0.0,0.0003,0.0006,0.0013,0.0037,200
230,4501.6947,219.9552,4086.15,4354.5,4497.0,4634.0,4890.15,5.6316,7.0875,0.0,1.0,4.0,7.5,21.6,10.0842,10.6994,1.0,3.0,7.0,13.0,38.8,5482.5895,219.2986,5097.95,5350.5,5473.0,5622.5,5893.9,0.001,0.0011,0.0001,0.0003,0.0007,0.0013,0.0039,200
231,4500.8737,220.0712,4085.1,4354.0,4497.0,4634.0,4888.4,5.2211,6.9905,0.0,0.0,3.0,8.0,21.3,9.9895,10.5146,1.0,3.0,7.0,13.0,37.1,5483.9158,219.407,5098.95,5351.0,5475.0,5622.5,5896.5,0.001,0.0011,0.0001,0.0003,0.0007,0.0013,0.0037,200
232,4494.766,214.5639,4082.3,4352.75,4496.0,4630.25,4848.4,4.7979,6.2562,0.0,0.0,3.0,7.0,19.675,9.6596,10.2662,0.325,3.0,7.0,13.0,35.1,5490.7766,214.1255,5128.625,5359.0,5480.0,5627.0,5898.575,0.001,0.001,0.0,0.0003,0.0007,0.0013,0.0035,200
233,4486.8804,206.8249,4077.55,4349.25,4490.5,4628.75,4839.15,4.7826,6.1181,0.0,1.0,3.0,6.25,21.35,9.337,10.3328,1.0,2.75,7.0,12.0,31.0,5499.0,206.9748,5137.4,5362.75,5490.0,5632.75,5905.925,0.0009,0.001,0.0001,0.0003,0.0007,0.0012,0.0031,200
234,4486.0761,206.9587,4076.275,4345.25,4489.5,4627.25,4838.425,4.5435,6.4106,0.0,0.0,2.0,6.0,19.45,9.1087,10.4043,0.0,2.75,7.0,12.0,27.725,5500.2717,207.1158,5138.5,5364.25,5492.0,5633.75,5907.375,0.0009,0.001,0.0,0.0003,0.0007,0.0012,0.0028,200
235,4481.5568,200.0157,4135.575,4344.0,4482.0,4617.75,4839.725,4.5114,5.8036,0.0,0.75,3.0,6.0,19.475,9.3068,10.3148,0.0,3.0,7.0,11.25,31.95,5504.625,200.4751,5136.675,5376.5,5500.0,5634.75,5850.55,0.0009,0.001,0.0,0.0003,0.0007,0.0011,0.0032,200
236,4481.1512,201.1941,4133.375,4343.5,4481.0,4621.25,4833.375,4.3953,5.3922,0.0,0.0,3.0,6.0,17.625,8.8605,9.8242,0.0,2.25,6.0,11.0,33.5,5505.593,201.7278,5140.5,5371.0,5501.0,5632.75,5853.5,0.0009,0.001,0.0,0.0002,0.0006,0.0011,0.0034,200
237,4474.0,197.2875,4129.35,4337.75,4478.5,4599.0,4832.75,4.561,5.3809,0.0,1.0,3.0,6.75,16.95,8.878,9.4177,1.0,3.0,6.0,12.0,30.0,5512.561,198.0355,5140.525,5387.25,5510.0,5633.0,5854.775,0.0009,0.0009,0.0001,0.0003,0.0006,0.0012,0.003,200
238,4480.575,194.3405,4127.125,4347.25,4479.5,4604.0,4829.45,4.425,5.6652,0.0,0.0,3.0,6.0,15.225,8.6875,8.8199,0.0,3.0,6.0,12.0,28.275,5506.3125,194.749,5139.875,5385.25,5502.0,5625.25,5856.95,0.0009,0.0009,0.0,0.0003,0.0006,0.0012,0.0028,200
239,4479.2208,195.7985,4121.5,4339.0,4480.0,4597.0,4829.0,4.2727,5.3855,0.0,0.0,3.0,6.0,17.4,8.8701,8.6795,1.0,3.0,7.0,12.0,30.3,5507.6364,196.2568,5141.6,5387.0,5502.0,5632.0,5863.0,0.0009,0.0009,0.0001,0.0003,0.0007,0.0012,0.003,200
240,4478.6974,196.9482,4119.5,4337.25,4481.5,4601.75,4826.0,3.8684,5.2574,0.0,0.0,2.0,5.0,16.125,8.7632,8.4431,0.875,3.0,7.0,12.25,29.0,5508.6711,197.5107,5145.375,5386.75,5499.0,5634.75,5865.125,0.0009,0.0008,0.0001,0.0003,0.0007,0.0012,0.0029,200
241,4479.1081,199.114,4115.7,4335.25,4480.5,4611.25,4826.85,4.1081,5.3765,0.0,0.0,2.0,6.0,16.05,8.4189,8.1141,1.0,2.25,6.0,11.0,29.45,5508.3649,199.5748,5145.125,5384.25,5498.0,5639.25,5869.35,0.0008,0.0008,0.0001,0.0002,0.0006,0.0011,0.0029,200
242,4478.5,198.957,4114.875,4334.25,4480.5,4611.25,4826.675,3.8108,5.2419,0.0,0.0,2.0,5.0,17.7,8.2297,8.0296,0.0,3.0,5.5,11.0,31.4,5509.4595,199.4585,5148.775,5384.25,5499.0,5640.5,5870.35,0.0008,0.0008,0.0,0.0003,0.0005,0.0011,0.0031,200
243,4475.3662,201.7868,4108.5,4330.0,4475.0,4606.5,4828.25,3.8169,5.3742,0.0,0.0,2.0,5.0,21.25,8.1127,7.8212,1.0,3.0,6.0,11.0,27.75,5512.7042,202.6283,5150.0,5386.0,5503.0,5649.5,5877.25,0.0008,0.0008,0.0001,0.0003,0.0006,0.0011,0.0028,200
244,4478.2714,201.0603,4106.65,4333.5,4479.0,4611.25,4828.775,3.7143,4.9545,0.0,0.0,2.0,5.0,20.0,7.9429,7.8502,1.0,3.0,6.0,11.5,26.3,5510.0714,201.7899,5149.8,5385.25,5504.0,5643.75,5879.65,0.0008,0.0008,0.0001,0.0003,0.0006,0.0012,0.0026,200
245,4477.7714,200.8323,4106.65,4332.75,4479.0,4611.0,4828.775,3.4857,4.7951,0.0,0.0,2.0,4.0,16.275,7.5286,7.9888,0.0,2.0,5.0,10.0,25.575,5511.2143,201.5733,5151.975,5386.5,5505.5,5644.5,5879.65,0.0008,0.0008,0.0,0.0002,0.0005,0.001,0.0026,200
246,4477.7059,201.7107,4102.95,4334.0,4478.5,4602.5,4827.175,3.5588,4.9982,0.0,0.0,1.5,4.0,16.325,7.0882,7.6806,0.675,2.0,5.0,9.0,25.6,5511.6471,202.7905,5152.425,5389.5,5507.0,5645.75,5886.3,0.0007,0.0008,0.0001,0.0002,0.0005,0.0009,0.0026,200
247,4477.9701,203.0022,4101.1,4330.0,4482.0,4609.0,4826.6,3.6866,4.9632,0.0,0.0,1.0,4.5,16.0,6.8507,7.628,0.0,2.0,4.0,9.0,28.7,5511.4925,204.0031,5152.8,5385.0,5505.0,5649.0,5888.75,0.0007,0.0008,0.0,0.0002,0.0004,0.0009,0.0029,200
248,4476.1719,204.399,4095.55,4331.5,4477.5,4602.25,4827.375,3.6875,4.9272,0.0,0.0,1.0,4.25,15.0,6.7969,7.4292,0.0,2.0,5.0,9.25,27.85,5513.3438,205.7668,5155.475,5390.0,5510.5,5647.75,5897.125,0.0007,0.0007,0.0,0.0002,0.0005,0.0009,0.0028,200
249,4477.4098,191.4656,4135.0,4333.0,4481.0,4596.0,4813.0,3.7869,5.0509,0.0,0.0,1.0,5.0,16.0,6.9016,7.4122,0.0,2.0,4.0,9.0,26.5,5511.9016,193.1329,5169.5,5395.0,5508.0,5653.0,5859.5,0.0007,0.0007,0.0,0.0002,0.0004,0.0009,0.0026,200
250,4483.8793,186.5543,4134.35,4337.75,4482.5,4596.0,4813.775,4.069,5.3462,0.0,0.0,1.5,6.0,16.0,6.7759,6.9581,1.0,2.0,4.0,8.75,26.3,5505.2759,188.0328,5169.675,5398.5,5506.5,5643.75,5856.775,0.0007,0.0007,0.0001,0.0002,0.0004,0.0009,0.0026,200
251,4483.9825,187.9538,4132.8,4333.0,4486.0,4596.0,4811.8,3.9825,5.4176,0.0,0.0,1.0,6.0,18.2,6.6667,6.827,0.4,2.0,4.0,8.0,25.4,5505.3684,189.6513,5170.6,5397.0,5506.0,5648.0,5858.4,0.0007,0.0007,0.0,0.0002,0.0004,0.0008,0.0025,200
252,4489.5818,181.897,4155.4,4341.0,4486.0,4607.5,4811.9,4.2,5.4719,0.0,0.0,2.0,6.5,18.95,6.6909,6.8752,0.0,2.0,4.0,8.0,25.95,5499.5273,183.0207,5173.45,5387.5,5507.0,5642.0,5834.05,0.0007,0.0007,0.0,0.0002,0.0004,0.0008,0.0026,200
253,4488.1509,184.5749,4153.2,4332.0,4485.0,4619.0,4813.2,3.8679,5.0096,0.0,0.0,2.0,5.0,15.7,7.1132,6.968,0.3,2.0,5.0,9.0,23.7,5500.8679,185.661,5173.8,5377.0,5507.0,5649.0,5836.2,0.0007,0.0007,0.0,0.0002,0.0005,0.0009,0.0024,200
254,4484.2885,184.9848,4151.1,4330.75,4480.0,4601.75,4813.025,4.1923,5.5851,0.0,0.0,2.0,5.25,16.725,6.7308,7.0985,0.0,2.0,4.0,9.5,24.175,5504.7885,186.5,5173.65,5393.5,5509.5,5652.25,5838.1,0.0007,0.0007,0.0,0.0002,0.0004,0.001,0.0024,200
255,4483.8367,185.3163,4146.2,4332.0,4484.0,4596.0,4814.2,4.2653,5.5688,0.0,0.0,2.0,8.0,18.8,7.3878,7.4637,1.0,2.0,4.0,13.0,25.6,5504.5102,186.7522,5176.4,5399.0,5507.0,5650.0,5841.6,0.0007,0.0007,0.0001,0.0002,0.0004,0.0013,0.0026,200
