disease,scenario,replication,cumulative_attack_rate,peak_incidence,peak_timing,epidemic_duration,hospital_days,total_infections,R_eff_final
covid19,baseline,178,0.9997,4044.6926489929892,36.0,122.0,8916.58353464703,9997.0,0.0012
covid19,baseline,179,0.9996,4070.5643874273705,36.0,119.0,8947.730645587253,9996.0,0.0016
covid19,baseline,180,0.9997,4081.3069669795605,34.0,123.0,8917.30515716647,9997.0,0.0012
covid19,baseline,181,0.9998,4141.318389360771,33.0,118.0,8878.796847129368,9998.0,0.0008
covid19,baseline,182,0.9998,4243.124059500488,31.0,121.0,8856.696842193938,9998.0,0.0008
covid19,baseline,183,0.9998,4108.026420551145,33.0,119.0,8936.094568987079,9998.0,0.0008
covid19,baseline,184,0.9998,4161.669767659806,33.0,118.0,8913.07893949304,9998.0,0.0008
covid19,baseline,185,0.9998,4171.651559934726,33.0,115.0,8910.528221232787,9998.0,0.0008
covid19,baseline,186,0.9998,4125.4858605327545,32.0,116.0,8904.691776627236,9998.0,0.0008
covid19,baseline,187,0.9997,4054.2027387103813,34.0,121.0,8895.993298579937,9997.0,0.0012
covid19,baseline,188,0.9997,4089.583649902111,35.0,120.0,8905.97080010943,9997.0,0.0012
covid19,baseline,189,0.9996,3914.170373320985,38.0,133.0,8930.728591543446,9996.0,0.0016
covid19,baseline,190,0.9997,4036.6843545232614,35.0,136.0,8911.454162805338,9997.0,0.0012
covid19,baseline,191,0.9997,4039.801789846604,34.0,123.0,8909.429180149518,9997.0,0.0012
covid19,baseline,192,0.9996,3907.668770837786,39.0,120.0,8945.087038353333,9996.0,0.0016
covid19,baseline,193,0.9997,3988.0194417543053,35.0,122.0,8892.379837396858,9997.0,0.0012
covid19,baseline,194,0.9998,4111.2489272274815,33.0,121.0,8941.493023393445,9998.0,0.0008
covid19,baseline,195,0.9997,3973.6636709196305,36.0,119.0,8970.743955959275,9997.0,0.0012
covid19,baseline,196,0.9998,4248.214712206784,32.0,127.0,8881.68780900511,9998.0,0.0008
covid19,baseline,197,0.9997,4188.2642300962025,31.0,114.0,8894.152181870573,9997.0,0.0012
covid19,baseline,198,0.9997,4041.582597816083,35.0,123.0,8918.006156860798,9997.0,0.0012
covid19,baseline,199,0.9998,4193.636915716281,33.0,123.0,8860.904056789837,9998.0,0.0008
covid19,patient_ai,0,0.7021,1403.0,35.0,167.0,6101.532,7021.0,1.1916
covid19,patient_ai,1,0.7005,1417.0,39.0,190.0,6077.0232000000005,7005.0,1.198
covid19,patient_ai,2,0.7143,1606.0,39.0,234.0,6282.532800000001,7143.0,1.1428
covid19,patient_ai,3,0.6974,1337.0,32.0,184.0,6014.426400000001,6974.0,1.2104
covid19,patient_ai,4,0.7137,1457.0,40.0,205.0,6231.942000000001,7137.0,1.1452
covid19,patient_ai,5,0.7026,1388.0,45.0,193.0,6109.149600000001,7026.0,1.1896
covid19,patient_ai,6,0.7116,1257.0,45.0,192.0,6144.670800000001,7116.0,1.1536
covid19,patient_ai,7,0.7121,1345.0,39.0,192.0,6191.452800000001,7121.0,1.1516
covid19,patient_ai,8,0.7014,1372.0,34.0,172.0,6084.558000000001,7014.0,1.1944
covid19,patient_ai,9,0.7198,1498.0,33.0,263.0,6284.768400000002,7198.0,1.1208
covid19,patient_ai,10,0.732,1481.0,45.0,175.0,6370.797600000002,7320.0,1.072
covid19,patient_ai,11,0.7174,1559.0,35.0,156.0,6293.710800000001,7174.0,1.1304
covid19,patient_ai,12,0.7045,1600.0,31.0,160.0,6142.435200000002,7045.0,1.182
covid19,patient_ai,13,0.7347,1448.0,38.0,177.0,6400.605600000001,7347.0,1.0612
covid19,patient_ai,14,0.7209,1500.0,37.0,206.0,6213.974400000001,7209.0,1.1164
covid19,patient_ai,15,0.7203,1311.0,49.0,258.0,6257.361600000001,7203.0,1.1188
covid19,patient_ai,16,0.7182,1410.0,40.0,184.0,6210.7452,7182.0,1.1272
covid19,patient_ai,17,0.7268,1488.0,47.0,228.0,6301.3284,7268.0,1.0928
covid19,patient_ai,18,0.715,1432.0,43.0,226.0,6247.177200000002,7150.0,1.14
covid19,patient_ai,19,0.7025,1409.0,36.0,161.0,6080.583600000001,7025.0,1.19
covid19,patient_ai,20,0.7001,1455.0,34.0,212.0,6036.699600000001,7001.0,1.1996
covid19,patient_ai,21,0.7356,1651.0,38.0,200.0,6457.820400000001,7356.0,1.0576
covid19,patient_ai,22,0.7072,1365.0,42.0,199.0,6101.366400000001,7072.0,1.1712
covid19,patient_ai,23,0.7348,1627.0,38.0,161.0,6384.873600000001,7348.0,1.0608
covid19,patient_ai,24,0.7204,1544.0,47.0,175.0,6264.648000000001,7204.0,1.1184
covid19,patient_ai,25,0.7109,1350.0,45.0,153.0,6259.928400000001,7109.0,1.1564
covid19,patient_ai,26,0.7245,1541.0,39.0,189.0,6266.966400000001,7245.0,1.102
covid19,patient_ai,27,0.729,1353.0,34.0,195.0,6306.710400000001,7290.0,1.084
covid19,patient_ai,28,0.7187,1532.0,40.0,163.0,6242.5404,7187.0,1.1252
covid19,patient_ai,29,0.7342,1516.0,41.0,183.0,6411.949200000001,7342.0,1.0632
